municipalityCode,municipalityName,rescore,title,h1,sourceUrl,snippet
"21501","坂祝町","-10","国の物価高騰対応重点支援地方創生臨時交付金の活用事業について ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/05/12644/","国の物価高騰対応重点支援地方創生臨時交付金の活用事業について ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 国の物価高騰対応重点支援地方創生臨時交付金の活用事業について 企画課からのお知らせ 国の物価高騰対応重点支援地方創生臨時交付金の活用事業について 2025年5月28日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 「国民の安心・安全と持続的な成長に向けた総合経済対策」（令和6年11月22日閣議決定）において、①低所得世帯支援枠を追加的に拡大するとともに、②物価高騰の影響を"
"21501","坂祝町","-10","令和6年度物価高騰対応重点支援地方創生臨時交付金活用事業の結果公表について ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/04/12486/","令和6年度物価高騰対応重点支援地方創生臨時交付金活用事業の結果公表について ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 , 未分類 令和6年度物価高騰対応重点支援地方創生臨時交付金活用事業の結果公表について 企画課からのお知らせ 令和6年度物価高騰対応重点支援地方創生臨時交付金活用事業の結果公表について 2025年4月21日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 「デフレ完全脱却のための総合経済対策」（令和5年11月2日閣議決定）において、①低所得世帯支援枠を追加的に"
"21501","坂祝町","-10","医療費のお知らせ（医療費通知はがき）の回数変更について ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/03/12432/","医療費のお知らせ（医療費通知はがき）の回数変更について ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 医療費のお知らせ（医療費通知はがき）の回数変更について 窓口税務課からのお知らせ 医療費のお知らせ（医療費通知はがき）の回数変更について 2025年3月31日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 国民健康保険被保険者への医療費お知らせの回数が変わります。 令和7年度から、はがきでの発送回数が年3回に変更となります。 詳細は こちら からご確認ください。 【問い"
"21501","坂祝町","-10","特定技能雇用契約及び一号特定技能外国人支援計画の基準等を定める省令の一部を改正する省令等の施行について ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/03/12378/","特定技能雇用契約及び一号特定技能外国人支援計画の基準等を定める省令の一部を改正する省令等の施行について ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 特定技能雇用契約及び一号特定技能外国人支援計画の基準等を定める省令の一部を改正する省令等の施行について 企画課からのお知らせ 特定技能雇用契約及び一号特定技能外国人支援計画の基準等を定める省令の一部を改正する省令等の施行について 2025年3月26日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 特定技能雇用契約及び一号特定技能外"
"21501","坂祝町","-10","令和6年度物価高騰対応重点支援地方創生臨時交付金の活用事業について ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/01/10898/","令和6年度物価高騰対応重点支援地方創生臨時交付金の活用事業について ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 令和6年度物価高騰対応重点支援地方創生臨時交付金の活用事業について 企画課からのお知らせ 令和6年度物価高騰対応重点支援地方創生臨時交付金の活用事業について 2025年1月27日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 「デフレ完全脱却のための総合経済対策」（令和5年11月2日閣議決定）において、①低所得世帯支援枠を追加的に拡大するとともに、②物価高騰の影響を"
"21501","坂祝町","-10","令和5年度物価高騰対応重点支援地方創生臨時交付金活用事業の結果公表について ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2024/04/10637/","令和5年度物価高騰対応重点支援地方創生臨時交付金活用事業の結果公表について ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 令和5年度物価高騰対応重点支援地方創生臨時交付金活用事業の結果公表について 企画課からのお知らせ 令和5年度物価高騰対応重点支援地方創生臨時交付金活用事業の結果公表について 2024年4月19日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 「デフレ完全脱却のための総合経済対策」（令和5年11月2日閣議決定）において、①低所得世帯支援枠を追加的に拡大するとと"
"21501","坂祝町","-10","令和5年度新型コロナウイルス感染症対応地方創生臨時交付金事業の結果公表について ｜ 企画課-坂祝町公式ウェブサイト","企画課","https://www.town.sakahogi.gifu.jp/diary/2024/04/10483/","令和5年度新型コロナウイルス感染症対応地方創生臨時交付金事業の結果公表について ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 , 各課からのお知らせ 令和5年度新型コロナウイルス感染症対応地方創生臨時交付金事業の結果公表について 企画課 令和5年度新型コロナウイルス感染症対応地方創生臨時交付金事業の結果公表について 2024年4月1日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 「新型コロナウイルス感染症緊急経済対策」（令和２年４月２０日閣議決定）において、新型コロナウイルス"
"21403","大野町","-20","みんなで創る学校づくりプロジェクト | 大野町","","https://www.town-ono.jp/0000001894.html","みんなで創る学校づくりプロジェクト | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各"
"21403","大野町","-20","ラジオ体操についてのお知らせ | 大野町","","https://www.town-ono.jp/0000002645.html","ラジオ体操についてのお知らせ | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への"
"21403","大野町","-20","入札・契約 | 大野町","","https://www.town-ono.jp/category/5-12-0-0-0-0-0-0-0-0.html","入札・契約 | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への問い合せ 検索 閉"
"21403","大野町","-20","各種申請書 | 大野町","","https://www.town-ono.jp/category/6-16-0-0-0-0-0-0-0-0.html","各種申請書 | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への問い合せ 検索 閉"
"21403","大野町","-20","大野町長メッセージ | 大野町","","https://www.town-ono.jp/0000000110.html","大野町長メッセージ | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への問い合せ "
"21403","大野町","-20","総務課 | 防災・災害情報 | 大野町","","https://www.town-ono.jp/soshiki/3-1-0-0-0_8.html","総務課 | 防災・災害情報 | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への問"
"21403","大野町","-20","農林課 | 農業 | 大野町","","https://www.town-ono.jp/soshiki/8-3-0-0-0_3.html","農林課 | 農業 | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への問い合せ 検"
"21403","大野町","-20","大野町社会教育計画について | 大野町","","https://www.town-ono.jp/0000002648.html","大野町社会教育計画について | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への問"
"21403","大野町","-20","令和8年度 旧北岡田家住宅の公開とイベント | 大野町","","https://www.town-ono.jp/0000001629.html","令和8年度 旧北岡田家住宅の公開とイベント | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマ"
"21403","大野町","-20","小・中学校 | 大野町","","https://www.town-ono.jp/category/6-1-7-0-0-0-0-0-0-0.html","小・中学校 | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への問い合せ 検索 閉"
"21403","大野町","-20","農林業 | 大野町","","https://www.town-ono.jp/category/6-7-4-0-0-0-0-0-0-0.html","農林業 | 大野町 共通メニューなどをスキップして本文へ 本文へ サイトマップ 各課への問い合せ 文字サイズ 標準 拡大 検索 文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト） を無効のままサイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。 トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド スマートフォン表示用の情報をスキップ メニュー 閉じる トップページ 暮らしの情報 町政情報 観光・特産 施設ガイド サイトマップ 各課への問い合せ 検索 閉じる"
"21501","坂祝町","-20","ふるさと館(郷土資料館)についてのホームページができました！ ｜ 教育委員会-坂祝町公式ウェブサイト","教育委員会からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/06/14757/","ふるさと館(郷土資料館)についてのホームページができました！ ｜ 教育委員会-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育委員会 ふるさと館(郷土資料館)についてのホームページができました！ 教育委員会からのお知らせ ふるさと館(郷土資料館)についてのホームページができました！ 2026年6月19日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; ふるさと館（郷土資料館）について詳しく掲載しています。 今後もイベントの様子などを随時更新していきます！ 坂祝町ふるさと館（郷土資料館）ホームページ"
"21501","坂祝町","-20","新たな防災気象情報について（令和8年5月２９日から） ｜ 総務課-坂祝町公式ウェブサイト","総務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/04/14535/","新たな防災気象情報について（令和8年5月２９日から） ｜ 総務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 総務課 新たな防災気象情報について（令和8年5月２９日から） 総務課からのお知らせ 新たな防災気象情報について（令和8年5月２９日から） 2026年4月30日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和8年5月２９日から防災気象情報が新しくなります 気象庁と国土交通省は、令和8年5月２９日から新しい防災気象情報の運用を開始すると発表しました。 この変更は、 災害時に「いつ・どのよ"
"21501","坂祝町","-20","夏休みを安全に、快適に過ごそう！「夏休みこどもマップ」 ｜ こども課-坂祝町公式ウェブサイト","こども課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/07/14837/","夏休みを安全に、快適に過ごそう！「夏休みこどもマップ」 ｜ こども課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ こども課 夏休みを安全に、快適に過ごそう！「夏休みこどもマップ」 こども課からのお知らせ 夏休みを安全に、快適に過ごそう！「夏休みこどもマップ」 2026年7月15日 記事一覧 前の記事 &gt;&gt; 町では、夏休み期間中のこどもたちの孤立対策、猛暑対策を目的に「夏休みこどもマップ」を作成しました。マップには、公共施設を中心に、涼しい環境の中で、学習や読書、自由に過ごすことができる場所を掲載していま"
"21501","坂祝町","-20","第１回坂祝町タウンミーティングが開催されます！！〜坂祝町のお財布事情〜 ｜ 企画課-坂祝町公式ウェブサイト","企画課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/06/14745/","第１回坂祝町タウンミーティングが開催されます！！〜坂祝町のお財布事情〜 ｜ 企画課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 企画課 , 未分類 第１回坂祝町タウンミーティングが開催されます！！〜坂祝町のお財布事情〜 企画課からのお知らせ 第１回坂祝町タウンミーティングが開催されます！！〜坂祝町のお財布事情〜 2026年6月18日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 坂祝町タウンミーティングが開催されます！！ 第１回目に「坂祝町のお財布事情」（発表者：町長 伊藤敬宏）というテーマで以"
"21501","坂祝町","-20","令和8年度給与所得者にかかる町県民税・県民税・森林環境税 特別徴収税額の決定・変更通知書（納税義務者用）の裏面参考資料の記載誤りについて ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/06/14713/","令和8年度給与所得者にかかる町県民税・県民税・森林環境税 特別徴収税額の決定・変更通知書（納税義務者用）の裏面参考資料の記載誤りについて ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 令和8年度給与所得者にかかる町県民税・県民税・森林環境税 特別徴収税額の決定・変更通知書（納税義務者用）の裏面参考資料の記載誤りについて 窓口税務課からのお知らせ 令和8年度給与所得者にかかる町県民税・県民税・森林環境税 特別徴収税額の決定・変更通知書（納税義務者用）の裏面参考資料の記載誤りについて 2026"
"21501","坂祝町","-20","旅券（パスポート）手数料改定について ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/05/14691/","旅券（パスポート）手数料改定について ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 旅券（パスポート）手数料改定について 窓口税務課からのお知らせ 旅券（パスポート）手数料改定について 2026年5月29日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和８年５月２２日、手数料の額を定めた旅券法施行例が公布されました。 新しい手数料の金額は、令和８年７月１日午前０時以降の申請分から適用される予定です。 手数料の改定に伴い、７月１日以降に申請される方が大幅に増加する可能"
"21501","坂祝町","-20","国民健康保険の高額療養費制度の変更について ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/05/14667/","国民健康保険の高額療養費制度の変更について ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 国民健康保険の高額療養費制度の変更について 窓口税務課からのお知らせ 国民健康保険の高額療養費制度の変更について 2026年5月26日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和8年8月以降の高額療養費の自己負担額が変更されます。 （適用期間 令和8年8月～令和9年7月） リーフレット 【問い合わせ先】 窓口税務課 保険係 0574-66-2405 &lt;&lt; 次の記"
"21501","坂祝町","-20","コンビニ交付サービス メンテナンスのお知らせ ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/05/14663/","コンビニ交付サービス メンテナンスのお知らせ ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 コンビニ交付サービス メンテナンスのお知らせ 窓口税務課からのお知らせ コンビニ交付サービス メンテナンスのお知らせ 2026年5月22日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; コンビニ交付サービスのメンテナンスに伴い、下記の期間で一部のサービスが利用できません。 ご不便をおかけしますが、ご理解ご協力をよろしくお願いいたします。 利用できない証明：税証明 期間：令和8年５"
"21501","坂祝町","-20","令和8年度狂犬病予防集合注射は終了しました。 ｜ 産業環境課-坂祝町公式ウェブサイト","産業環境課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/04/14549/","令和8年度狂犬病予防集合注射は終了しました。 ｜ 産業環境課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 産業環境課 令和8年度狂犬病予防集合注射は終了しました。 産業環境課からのお知らせ 令和8年度狂犬病予防集合注射は終了しました。 2026年4月30日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和8年度の町が実施する狂犬病予防集合注射は終了しました。 年1回の狂犬病予防注射は法律による義務です。 原則は4月から6月が接種期間となっています。未接種の方は、動物病院で接種をお願いします。 "
"21501","坂祝町","-20","コンビニ交付サービス メンテナンスのお知らせ ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/04/14493/","コンビニ交付サービス メンテナンスのお知らせ ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 コンビニ交付サービス メンテナンスのお知らせ 窓口税務課からのお知らせ コンビニ交付サービス メンテナンスのお知らせ 2026年4月24日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; コンビニ交付サービスのメンテナンスに伴い、下記の期間ですべてのサービスが利用できません。ご不便をおかけしますが、ご理解ご協力をよろしくお願いいたします。 期間：令和8年５月13日（水）23時00分"
"21501","坂祝町","-20","人権相談の窓口について ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/04/9328/","人権相談の窓口について ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 人権相談の窓口について 窓口税務課からのお知らせ 人権相談の窓口について 2026年4月21日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 日常生活や身の回りの人権問題（家庭内や学校職場での暴力問題、いじめ、差別、虐待、セクハラ等の問題など）について悩みごとがありましたら、お気軽にご利用ください。相談は無料で秘密は固く守られます。 【相談日】 令和8年6月4日（木） 令和8年8月２０日（木）令和8年"
"21501","坂祝町","-20","クーリングシェルターの開設 ｜ 保健センター-坂祝町公式ウェブサイト","保健センターからのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2026/04/14439/","クーリングシェルターの開設 ｜ 保健センター-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 保健センター クーリングシェルターの開設 保健センターからのお知らせ クーリングシェルターの開設 2026年4月13日 記事一覧 前の記事 &gt;&gt; 気候変動適応法に基づき「熱中症特別警戒情報(熱中症特別警戒アラート）」が発表された場合、危険な暑さから避難できる施設として、クーリングシェルター（指定暑熱避難施設）を開設します。 開設期間：令和8年4月22日（水）から10月21日（水）までの熱中症特別警戒情報（アラート）"
"21501","坂祝町","-20","入札参加資格審査申請書提出方法について ｜ 総務課-坂祝町公式ウェブサイト","総務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/11/13495/","入札参加資格審査申請書提出方法について ｜ 総務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 総務課 入札参加資格審査申請書提出方法について 総務課からのお知らせ 入札参加資格審査申請書提出方法について 2025年11月6日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和8、9年度 入札参加資格審査申請（物品・その他）について、令和8年1月5日から2月27日までの期間受付を行います。 詳細は こちら をご覧ください。 【問い合わせ先】 総務課 電話番号：０５７４-６６-２４０1 &lt;&"
"21501","坂祝町","-20","令和８年度前期「学びのとびら」マイセルフ講師募集について ｜ 教育委員会-坂祝町公式ウェブサイト","教育委員会からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/09/13116/","令和８年度前期「学びのとびら」マイセルフ講師募集について ｜ 教育委員会-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育委員会 令和８年度前期「学びのとびら」マイセルフ講師募集について 教育委員会からのお知らせ 令和８年度前期「学びのとびら」マイセルフ講師募集について 2025年9月8日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和８年度前期マイセルフ講師を募集します。募集内容は添付チラシを確認ください。応募される方は、申し込み用紙に必要事項をご記入の上、中央公民館窓口に提出ください。申"
"21501","坂祝町","-20","令和８年坂祝町「二十歳を祝う会」について ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/07/12929/","令和８年坂祝町「二十歳を祝う会」について ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 令和８年坂祝町「二十歳を祝う会」について 教育課からのお知らせ 令和８年坂祝町「二十歳を祝う会」について 2025年7月28日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和８年坂祝町「二十歳を祝う会」について、対象者の皆様（平成１７年４月２日～平成１８年４月１日生まれの方）へ、７月２２日（火）にご案内をお送りしております。 届いていない方は、教育委員会事務局教育課（0574-66-24"
"21501","坂祝町","-20","【町・県民税特別徴収義務者の方へ】「町・県民税特別徴収のしおり（冊子）」の郵送を廃止します ｜ 窓口税務課-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/03/12376/","【町・県民税特別徴収義務者の方へ】「町・県民税特別徴収のしおり（冊子）」の郵送を廃止します ｜ 窓口税務課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 窓口税務課 【町・県民税特別徴収義務者の方へ】「町・県民税特別徴収のしおり（冊子）」の郵送を廃止します 窓口税務課からのお知らせ 【町・県民税特別徴収義務者の方へ】「町・県民税特別徴収のしおり（冊子）」の郵送を廃止します 2025年3月24日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 例年５月中旬頃発送の町・県民税（特別徴収）の通知時に「特別"
"21501","坂祝町","-20","コンビニ交付サービス手数料変更のお知らせ ｜ 未分類-坂祝町公式ウェブサイト","窓口税務課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/03/12292/","コンビニ交付サービス手数料変更のお知らせ ｜ 未分類-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 未分類 , 窓口税務課 コンビニ交付サービス手数料変更のお知らせ 窓口税務課からのお知らせ コンビニ交付サービス手数料変更のお知らせ 2025年3月5日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 坂祝町では、マイナンバーカードを利用して全国のコンビニエンスストアで住民票の写しなどの証明書が取得できる便利さを知っていただくため、期間限定で一部の証明書についてコンビニ交付手数料を減額していましたが、"
"21501","坂祝町","-20","令和7年度の坂祝町社会体育施設及び学校開放施設の団体登録説明会の開催及び使用料改定について ｜ 教育課-坂祝町公式ウェブサイト","教育課からのお知らせ","https://www.town.sakahogi.gifu.jp/diary/2025/01/12002/","令和7年度の坂祝町社会体育施設及び学校開放施設の団体登録説明会の開催及び使用料改定について ｜ 教育課-坂祝町公式ウェブサイト --> --> 暮らしの情報 行政情報 事業者向け情報 観光情報 トップページ 各課からのお知らせ 教育課 令和7年度の坂祝町社会体育施設及び学校開放施設の団体登録説明会の開催及び使用料改定について 教育課からのお知らせ 令和7年度の坂祝町社会体育施設及び学校開放施設の団体登録説明会の開催及び使用料改定について 2025年1月15日 &lt;&lt; 次の記事 記事一覧 前の記事 &gt;&gt; 令和７年度団体登録については、新規での登録を希望される団体だけでなく、"
