organization	title	url
宜野湾市	児童手当制度について（令和6年12月支給分からの制度の内容について）	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/14968.html
宜野湾市	令和8年度宜野湾市育英会 奨学生（奨学金）について	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/6280.html
宜野湾市	母子及び父子家庭等医療費助成について	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/3461.html
宜野湾市	ひとり親家庭自立支援給付金事業	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/3458.html
宜野湾市	こども医療費助成について	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/9637.html
宜野湾市	放課後児童クラブ利用者負担軽減事業	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/4/4030.html
宜野湾市	宜野湾市ひとり親家庭等認可外保育施設利用支援事業	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/7/17762.html
宜野湾市	令和7年度宜野湾市認可外保育施設等の施設等利用給付認定(保育料無償化）について	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/7/17763.html
宜野湾市	令和8年度 就学援助追加申請受付について	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kyoiku/4/3684.html
宜野湾市	妊婦健康診査	https://www.city.ginowan.lg.jp/kosodate_kyoiku/ninshin_shussan/1/12943.html
宜野湾市	宜野湾市相談支援及び親子支援ギフト	https://www.city.ginowan.lg.jp/kosodate_kyoiku/ninshin_shussan/1/12910.html
宜野湾市	特別障害者手当・障害児福祉手当	https://www.city.ginowan.lg.jp/kenko_iryo_fukushi/fukushi/3/8583.html
宜野湾市	母子父子寡婦福祉資金の貸付について	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/3459.html
宜野湾市	宜野湾市ファミリーサポートセンター事業の無償化について	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/4021.html
宜野湾市	固定資産税の課税免除（税制優遇措置支援制度）に関する事	https://www.city.ginowan.lg.jp/jigyosha/7200.html
宜野湾市	自立支援医療(精神通院)	https://www.city.ginowan.lg.jp/kenko_iryo_fukushi/iryo_hoken_kenko/1/3515.html
宜野湾市	重度心身障害者医療費助成	https://www.city.ginowan.lg.jp/kenko_iryo_fukushi/fukushi/3/8589.html
石垣市	石垣市物価高騰対応生活応援給付金についてお知らせです！	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/bukkakoutou/11775.html
石垣市	令和7年度石垣市定額減税補足給付金（不足額給付）について	https://www.city.ishigaki.okinawa.jp/info/11471.html
石垣市	国民健康保険の給付	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/hoken/3537.html
石垣市	石垣市子どもインフルエンザ予防接種費用の助成について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/iryo/2308.html
石垣市	石垣市島外看護師等誘致支援事業	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/iryo/1/9987.html
石垣市	石垣市潜在看護師等再就職応援給付金	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/iryo/1/11927.html
石垣市	新生児聴覚検査費助成	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/kenko/7665.html
石垣市	生活困窮者自立支援制度について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/seikatsu_fukushi/1847.html
石垣市	石垣市重度心身障害者（児）医療費助成	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/5154.html
石垣市	特別障害者手当・障害児福祉手当・福祉手当制度について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/1993.html
石垣市	軽度・中等度難聴児補聴器購入費等助成事業	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/4502.html
石垣市	補装具費の給付について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/4716.html
石垣市	日常生活用具の給付について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/5060.html
石垣市	離島保育士確保総合対策事業	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/hoikusho/1/1946.html
石垣市	母子及び父子家庭等医療費助成制度	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/3554.html
石垣市	自立支援教育訓練給付金	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1907.html
石垣市	ファミリーサポートセンター利用料助成事業	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1909.html
石垣市	放課後児童クラブ利用料補助事業	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1911.html
石垣市	児童扶養手当	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/3553.html
石垣市	こども医療費助成制度	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/3552.html
石垣市	特別児童扶養手当	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/3555.html
石垣市	児童手当（令和6年10月以降）	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/10701.html
石垣市	生徒への眼鏡購入補助金について（令和8年度）	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/kyoiku/9163.html
石垣市	入学準備金(新入学学用品費)について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/nyuen_nyugaku/3278.html
石垣市	令和8年度桃原用昇高等学校奨学給付金	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/8729.html
石垣市	小児慢性特定疾病児日常生活用具給付事業	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/4504.html
石垣市	社会教育団体補助金について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/gakko/2623.html
石垣市	幼児教育・保育の無償化について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/hoikusho/1928.html
石垣市	母子・父子(寡婦)福祉資金貸付金	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1918.html
石垣市	ひとり親家庭等日常生活支援事業（ヘルパー派遣事業）	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1908.html
石垣市	石垣市成年後見制度利用支援事業実施要綱の制定について	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/kaigo/4785.html
石垣市	年金生活者支援給付金制度	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/nenkin/2414.html
石垣市	石垣市ひとり親家庭生活支援事業	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1914.html
石垣市	就学援助制度	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/3158.html
石垣市	学校給食費助成	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/3162.html
石垣市	ひとり親家庭等認可外保育施設利用料補助事業	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1910.html
石垣市	未熟児養育医療制度	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/kenko/2344.html
石垣市	助産制度	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/ninshin_shussan/6443.html
