organization	title	url	status	score	evidence
太良町	母子家庭等医療費助成について	https://www.town.tara.lg.jp/kurashi/_1647/_1162.html	200	26	母子家庭等医療費助成について ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組
太良町	太良町チャイルドシート等購入補助金について	https://www.town.tara.lg.jp/kurashi/_1647/_3695.html	200	26	太良町チャイルドシート等購入補助金について ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区
太良町	太良町誕生祝金	https://www.town.tara.lg.jp/kurashi/_1647/_2158.html	200	26	太良町誕生祝金 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消防本部 太
太良町	災害に伴う町税の減免等のご案内	https://www.town.tara.lg.jp/kurashi/_1020/_3938.html	200	26	災害に伴う町税の減免等のご案内 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏
太良町	太良町移住定住促進事業補助金	https://www.town.tara.lg.jp/kurashi/_3629/_3480.html	200	26	太良町移住定住促進事業補助金 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組
太良町	太良町移住支援事業補助金	https://www.town.tara.lg.jp/kurashi/_3629/_3660.html	200	26	太良町移住支援事業補助金 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消
太良町	太良町さが暮らしスタート支援事業補助金	https://www.town.tara.lg.jp/kurashi/_3629/_4721.html	200	26	太良町さが暮らしスタート支援事業補助金 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域
太良町	太良町未来につなぐさが移住支援事業補助金	https://www.town.tara.lg.jp/kurashi/_3629/_7054.html	200	26	太良町未来につなぐさが移住支援事業補助金 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広
太良町	太良町犬・猫不妊去勢手術費補助金について	https://www.town.tara.lg.jp/kurashi/_1658/_4535.html	200	26	太良町犬・猫不妊去勢手術費補助金について ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広
太良町	家庭用合併処理浄化槽設置整備事業補助金について	https://www.town.tara.lg.jp/kurashi/_1025/_1037.html	200	26	家庭用合併処理浄化槽設置整備事業補助金について ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤
太良町	住まいの耐震化について	https://www.town.tara.lg.jp/kurashi/_1649/_4521.html	200	26	住まいの耐震化について ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消防
太良町	太良町民間賃貸住宅等建設促進事業補助金	https://www.town.tara.lg.jp/kurashi/_1649/_4179.html	200	26	太良町民間賃貸住宅等建設促進事業補助金 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域
太良町	軽自動車税	https://www.town.tara.lg.jp/kurashi/_1020/_3678/_3679.html	200	26	軽自動車税 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消防本部 太良町
太良町	障害者計画・障害福祉計画・障害児福祉計画策定委員会委員を募集します	https://www.town.tara.lg.jp/kenkou/_1030/_3591.html	200	26	障害者計画・障害福祉計画・障害児福祉計画策定委員会委員を募集します ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係
太良町	太良町帯状疱疹定期予防接種	https://www.town.tara.lg.jp/kenkou/_1662/_6857.html	200	26	太良町帯状疱疹定期予防接種 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合
太良町	骨髄等移植ドナー支援助成事業	https://www.town.tara.lg.jp/kenkou/_1662/_4591.html	200	26	骨髄等移植ドナー支援助成事業 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組
太良町	医療用ウィッグ・乳房補正具購入費助成事業(アピアランスケア支援事業)	https://www.town.tara.lg.jp/kenkou/_1662/_4590.html	200	26	医療用ウィッグ・乳房補正具購入費助成事業(アピアランスケア支援事業) ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災
太良町	母子保健	https://www.town.tara.lg.jp/kenkou/_1662/_1664.html	200	26	母子保健 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消防本部 太良町の
太良町	国民健康保険	https://www.town.tara.lg.jp/kenkou/_1027/_1927.html	200	26	国民健康保険 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消防本部 太良
太良町	国民年金について	https://www.town.tara.lg.jp/kenkou/_1032/_1105.html	200	26	国民年金について ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消防本部
太良町	国民年金の給付	https://www.town.tara.lg.jp/kenkou/_1032/_1921.html	200	26	国民年金の給付 ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消防本部 太
太良町	国民年金基金について	https://www.town.tara.lg.jp/kenkou/_1032/_3686.html	200	26	国民年金基金について ｜太良町ホームページ 本文へ Foreign Language 文字サイズ 標準 拡大 背景色 白 青 黒 くらし・手続き 注目情報一覧 各種証明書交付 戸籍・届出・印鑑登録 口座振替のWeb申込 教育委員会 子ども・子育て 税金 移住・定住 結婚 環境・衛生 動物・ペット 水道 し尿・浄化槽・漁業集落排水 住宅 防災 消費生活相談 くらしのカレンダー その他各種相談 生活インフラ 防災・安全安心 太良町の警報・注意報 防災行政無線について 防災係からのお知らせ 杵藤地区広域市町村圏組合消防本
