code	municipality	score	title	url	snippet
35215	周南市	58	児童手当が振り込まれていないのですが…？ - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/2728.html	児童手当が振り込まれていないのですが…？ - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 児童手当が振り込まれていないのですが…？ 更新日：2026年1月30日更新 印刷ページ表示 質問 児童手当が振り込まれていないのですが&hellip;？ 回答 児童手当の支払は、 法令により年6回と決ま
35215	周南市	58	児童手当が振り込まれていないのですが…？ - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/2728.html	児童手当が振り込まれていないのですが…？ - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 児童手当が振り込まれていないのですが…？ 更新日：2026年1月30日更新 印刷ページ表示 質問 児童手当が振り込まれていないのですが&hellip;？ 回答 児童手当の支払は、 法令により年6回と決ま
35215	周南市	58	医療費等の助成制度 - こども・子育てサイト - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/list602-2655.html	医療費等の助成制度 - こども・子育てサイト - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 医療費等の助成制度 2026年4月1日更新 ひとり親家庭医療費助成制度 2026年4月1日更新 乳幼児・こども医療費助成制度 2026年4月1日更新 不妊治療費助成制度 2026年4月1日更新 不育
35215	周南市	58	手当・助成 - こども・子育てサイト - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/list603-2657.html	手当・助成 - こども・子育てサイト - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 手当・助成 2026年6月1日更新 国民健康保険の給付 2026年5月29日更新 児童手当現況届について 2026年4月27日更新 妊婦のための支援給付 2026年4月1日更新 児童扶養手当 2026年3月
35215	周南市	52	活動の支援・助成 - こども・子育てサイト - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/list608-2717.html	活動の支援・助成 - こども・子育てサイト - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 活動の支援・助成 2026年3月1日更新 周南市地域がつながるこどもの居場所づくり支援補助金 2026年1月30日更新 人権啓発ビデオ・DVDの無料貸出 2026年1月30日更新 人権啓発ビデオ・DV
35215	周南市	44	学校給食費について - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/115302.html	学校給食費について - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 学校給食費について 更新日：2026年4月23日更新 印刷ページ表示 学校給食費 本市では、学校給食費は原則保護者負担としてきましたが、安心して子育てができる環境づくりを進めるため、国の「給食費負担軽減交付金」を活用したうえ
35215	周南市	44	周南市「赤ちゃんの駅」登録事業について - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/134527.html	周南市「赤ちゃんの駅」登録事業について - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 周南市「赤ちゃんの駅」登録事業について 更新日：2026年1月30日更新 印刷ページ表示 「赤ちゃんの駅」登録事業とは 周南市では、乳幼児連れのご家族が気軽に立ち寄り、授乳・オムツ交換ができる施設を「赤ち
35215	周南市	44	周南市交通教育センター - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/146339.html	周南市交通教育センター - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 周南市交通教育センター 更新日：2026年6月15日更新 印刷ページ表示 お知らせ ご利用案内 子供も大人も！模擬交通施設で活きた交通安全を学ぼう！ 周南市交通教育センターは、交通ルール・マナーについて 体験を通して楽し
35215	周南市	44	児童クラブ - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/2693.html	児童クラブ - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 児童クラブ 更新日：2026年4月1日更新 印刷ページ表示 児童クラブ 児童クラブの対象と目的 児童クラブは、保護者が就労などの理由により保育を必要とする家庭の小学校就学児童（1年生～6年生）が利用する施設です。 児童が安全に充実し
35215	周南市	44	児童クラブ入会申込書などの様式 - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/2694.html	児童クラブ入会申込書などの様式 - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 児童クラブ入会申込書などの様式 更新日：2026年4月1日更新 印刷ページ表示 児童クラブ入会申し込み等に必要な書類 ※各種様式はこちらからダウンロードできます。 ※入会申し込み案内や各種様式は、各児童クラブ、生
35215	周南市	44	いったん支払った医療費の請求方法を教えてください。 - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/2736.html	いったん支払った医療費の請求方法を教えてください。 - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 いったん支払った医療費の請求方法を教えてください。 更新日：2026年1月30日更新 印刷ページ表示 質問 乳幼児及びこども医療費受給者証を呈示せずに受診し、医療費（保険診療内の自己負担分）を
35215	周南市	44	特別保育事業 - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/6009.html	特別保育事業 - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 特別保育事業 更新日：2026年4月16日更新 印刷ページ表示 延長保育 保育料について 延長保育を利用する場合、通常の保育料とは別に料金が必要になります。 私立保育所 私立保育所の場合、回数や利用料が保育所によって異なりますので
35215	周南市	44	「養育費の取決めを支援します ～子どもの健やかな成長のために」 - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/73927.html	「養育費の取決めを支援します ～子どもの健やかな成長のために」 - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 「養育費の取決めを支援します ～子どもの健やかな成長のために」 更新日：2026年4月27日更新 印刷ページ表示 「養育費の取決めを支援します ～子どもの健やかな成長のために」 養
35215	周南市	44	周南市奨学金制度のご案内 - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/97608.html	周南市奨学金制度のご案内 - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 周南市奨学金制度のご案内 更新日：2026年3月1日更新 印刷ページ表示 周南市では、家庭の経済的理由により修学が困難な学生に対して、奨学金を無利息で貸付・給付する制度を実施しています。 周南市奨学金の特徴 周南市への
35215	周南市	44	令和8年度 パパニティ講座（両親学級） - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/98946.html	令和8年度 パパニティ講座（両親学級） - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 令和8年度 パパニティ講座（両親学級） 更新日：2026年2月16日更新 印刷ページ表示 &rdquo;パパニティ&rdquo;とは、母性を意味する&rdquo;マタニティ&rdquo;と&rdquo;パ
35215	周南市	36	市内の保育所等（保育所、認定こども園、地域型保育事業）一覧 - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/22153.html	市内の保育所等（保育所、認定こども園、地域型保育事業）一覧 - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 市内の保育所等（保育所、認定こども園、地域型保育事業）一覧 更新日：2026年6月2日更新 印刷ページ表示 保育所等（認可保育所、認定こども園、地域型保育事業）一覧について 保育所等の
35215	周南市	36	出生届 - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/2666.html	出生届 - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 出生届 更新日：2026年1月30日更新 印刷ページ表示 子が出生したときは、この届出をしてください。 届出期間 出生した日から14日以内 ※出生した日を1日目とします。 届出人 原則、 父または母 ※父または母が届出できない特別な事情
35215	周南市	36	保育料について - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/4091.html	保育料について - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 保育料について 更新日：2026年1月30日更新 印刷ページ表示 第2子以降の保育料無償化について〔令和6年9月から〕 令和6年9月より、多子世帯への負担軽減策として、市に住民登録のある世帯の第2子以降の児童（０歳児～２歳児）の
35215	周南市	36	周南市ひとり親家庭オンライン相談を開始します - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/91600.html	周南市ひとり親家庭オンライン相談を開始します - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 周南市ひとり親家庭オンライン相談を開始します 更新日：2026年5月7日更新 印刷ページ表示 Web会議用アプリケーションツール「Zoom」を使用してオンラインによるひとり親家庭の相談を開始します。
35215	周南市	36	生活の支援 - こども・子育てサイト - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/list603-2658.html	生活の支援 - こども・子育てサイト - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 生活の支援 2026年7月8日更新 市街地循環線『ちょい乗り100円バス』 2026年1月30日更新 障害や疾病等のあるこどもやその家族への支援について 2026年1月30日更新 家庭学習用モバイルWi-F
35215	周南市	34	障害や疾病等のあるこどもやその家族への支援について - 山口県周南市	https://www.city.shunan.lg.jp/site/kodomosien/141618.html	障害や疾病等のあるこどもやその家族への支援について - 山口県周南市 ページの先頭です。 メニューを飛ばして本文へ メニュー 情報をさがす ヘルプ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ Foreign language 音声よみあげ ヘルプ とじる はじめての方へ 文字サイズ 拡大 標準 背景色の変更 白 黒 青 キーワード検索 キーワード検索 妊娠・出産 健康・医療 お金・生活のサポート 相談する 預ける・通う 学ぶ・体験する おでかけ 応援する・つながる 本文 障害や疾病等のあるこどもやその家族への支援について 更新日：2026年1月30日更新 印刷ページ表示 各種医療制度 自立支援医療制度、重度心身障害者医療制度 各種障害者手当・障害児手当 障害児
