municipalityCode,municipalityName,rescored,strongHits,hasAmount,hasTarget,hasDeadline,title,h1,sourceUrl,snippet
"22211","磐田市","6","手当","false","true","true","催し・祭り","催し・祭り","https://www.city.iwata.shizuoka.jp/event/moyooshi_matsuri/index.html","催し・祭り｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する手当・助成 子"
"22211","磐田市","6","手当","false","true","true","子ども・子育て","子ども・子育て","https://www.city.iwata.shizuoka.jp/event/kodomo_kosodate/index.html","子ども・子育て｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する手当・助成"
"22211","磐田市","6","手当","false","true","true","健康・福祉","健康・福祉","https://www.city.iwata.shizuoka.jp/event/kenkou_fukushi/index.html","健康・福祉｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する手当・助成 子"
"22211","磐田市","6","手当","false","true","true","施設ガイド","施設ガイド","https://www.city.iwata.shizuoka.jp/shisetsu_guide/index.html","施設ガイド｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する手当・助成 子"
"22211","磐田市","6","手当","false","true","true","くらし・手続き","くらし・手続き","https://www.city.iwata.shizuoka.jp/faq/kurashi_tetsuzuki/index.html","よくある質問 くらし・手続き｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関"
"22211","磐田市","6","手当","false","true","true","子育て・教育","子育て・教育","https://www.city.iwata.shizuoka.jp/faq/kosodate_kyouiku/index.html","よくある質問 子育て・教育｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関す"
"22211","磐田市","6","手当","false","true","true","健康・福祉","健康・福祉","https://www.city.iwata.shizuoka.jp/faq/kenkou_fukushi/index.html","よくある質問 健康・福祉｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する"
"22211","磐田市","6","手当","false","true","true","施設ガイド くらし関連施設","施設ガイド くらし関連施設","https://www.city.iwata.shizuoka.jp/shisetsu_guide/kurashi/index.html","施設ガイド くらし関連施設｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関す"
"22211","磐田市","6","手当","false","true","true","施設ガイド 子育て・教育関連施設","施設ガイド 子育て・教育関連施設","https://www.city.iwata.shizuoka.jp/shisetsu_guide/kosodate_shisetsu/index.html","施設ガイド 子育て・教育関連施設｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育て"
"22211","磐田市","6","手当","false","true","true","施設ガイド 福祉関連施設","施設ガイド 福祉関連施設","https://www.city.iwata.shizuoka.jp/shisetsu_guide/fukushi_shisetsu/index.html","施設ガイド 福祉関連施設｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する"
"22211","磐田市","6","手当","false","true","true","リンク集","リンク集","https://www.city.iwata.shizuoka.jp/about/1005072.html","リンク集｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する手当・助成 子育"
"22211","磐田市","6","手当","false","true","true","子育てに関する補助・助成","子育てに関する補助・助成","https://www.city.iwata.shizuoka.jp/faq/kosodate_kyouiku/kosodate_hojo_josei_yuushi/index.html","よくある質問 子育てに関する補助・助成｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 "
"22211","磐田市","6","手当","false","true","true","子育てに関する悩み・相談","子育てに関する悩み・相談","https://www.city.iwata.shizuoka.jp/faq/kosodate_kyouiku/kosodate_nayami_soudan/index.html","よくある質問 子育てに関する悩み・相談｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 "
"22211","磐田市","6","手当","false","true","true","高齢者福祉","高齢者福祉","https://www.city.iwata.shizuoka.jp/faq/kenkou_fukushi/koureisha_fukushi/index.html","よくある質問 高齢者福祉｜磐田市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイト内検索 ページ番号検索 サイト内検索 ページ番号検索 サイトマップ Foreign language 文字サイズ・配色の変更 トピックス一覧 よくある質問 防災・安全 防災・安全 トップ 閉じる 防災 防犯・交通安全 情報セキュリティ 災害支援 消防 救急 過去の災害対応 防災リンク集 くらし・手続き くらし・手続き トップ 閉じる 戸籍・住民票・印鑑登録・パスポート マイナンバー制度 国保・後期高齢者医療・年金 税金 ごみ・資源循環 環境 住宅・ペット・生活 上下水道 交通 悩み・相談 文化 地域づくり・交流 生涯学習 外国人住民の方 婚活・結婚支援 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産に関する支援 子育てに関する支援 子育てに関する"
"22212","焼津市","6","助成金","false","true","true","その他の手続きと窓口のご案内","その他の手続きと窓口のご案内","https://www.city.yaizu.lg.jp/life/other/index.html","その他の手続きと窓口のご案内｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; くらし・手続き &Gt; その他の手続きと窓口のご案内 ここから本文です。 その他の手続きと窓口のご案内 令和8年1月5日から一部の証明書や通知書などの様式が変わります 【焼津市南部土地区画整理】住所変更に関するご案内 証明書コンビニ交付サービス らくらく窓口証明書交付サービス 霊きゅう車費用助成金支給制度について 窓口番号案内システムについて 本人確認を実施しています 委任状の書き方について 住民票コードについて "
"22212","焼津市","6","補助金","false","true","true","環境","環境","https://www.city.yaizu.lg.jp/life/kankyo/index.html","環境｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; くらし・手続き &Gt; 環境 ここから本文です。 環境 環境保護・エコロジー 助成制度 公害 環境衛生・環境美化・団体 外来生物 墓地、埋葬法に関する届出 地下水の揚水規制 環境保護・エコロジー グリーンコンシューマー～環境にやさしい買い物をしましょう！～ 地球温暖化対策 「焼津市環境にやさしい市民運動」に取り組みましょう 環境保全活動団体に登録して取り組みの輪を広げよう 環境教育 エネルギー構造高度化・転換理解促進事業評価報告書の公表 "
"22212","焼津市","6","手当","false","true","true","子育て応援ポータル","子育て応援ポータル","https://www.city.yaizu.lg.jp/child-edu/kodomo/index.html","子育て応援ポータル｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; こども・教育 &Gt; 子育て応援ポータル ここから本文です。 子育て応援ポータル 目的別でさがす 健康・予防接種 各種手当・助成制度 子どもを預ける 遊び場・文化施設 相談 子育て支援・施策 年齢別で探す 妊娠・出産 子ども（0～2歳） 子ども（3～5歳） もうすぐ小学生 障害のある子ども ひとり親 新着情報 2026年7月14日 子育て・子どもに関する相談 2026年7月8日 子育て支援センター 2026年7月8日 焼津市"
"22212","焼津市","6","補助金","false","true","true","産業・商業","産業・商業","https://www.city.yaizu.lg.jp/business/sangyo-shogyo/index.html","産業・商業｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; しごと・産業 &Gt; 産業・商業 ここから本文です。 産業・商業 プロモーション セミナー・講習会・協議会 補助金・支援 その他の取り組み プロモーション 焼津市内の店舗が「地域のお店デザイン表彰」特別賞を受賞 やいづまちなかミュージック・アンバサダー 【浜当目海水浴場】キッチンカー等出店者を募集します 焼津マルシェ魅力発信プロジェクト ご当地シャツで地域の魅力を発信！（焼津魚河岸シャツ・大井川の恵シャツ） 続きを見る セミナー・講"
"22212","焼津市","6","支援金","false","true","true","雇用・就業支援","雇用・就業支援","https://www.city.yaizu.lg.jp/business/employment/index.html","雇用・就業支援｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; しごと・産業 &Gt; 雇用・就業支援 ここから本文です。 雇用・就業支援 「若者・女性にも選ばれる地方」に向けた取組 ハローワーク焼津（焼津公共職業安定所） 静岡県最低賃金が改正されました 【参加事業者募集】パートタイム就職相談会 移住・就業支援金にかかる法人登録のご案内 静岡県の労働相談窓口のご案内 静岡U・Iターン就職サポートセンター 地域若者サポートステーションについて 就業等に関する相談 サンライフ焼津（焼津市勤労会館）"
"22212","焼津市","6","手当","false","true","true","焼津市子育てガイドブック","焼津市子育てガイドブック","https://www.city.yaizu.lg.jp/child-edu/kodomo/mokuteki/torikumi/support/guide-book.html","焼津市子育てガイドブック｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; こども・教育 &Gt; 子育て応援ポータル &Gt; 目的別で探す &Gt; その他の子育て支援・施策 &Gt; 子育て支援事業 &Gt; 焼津市子育てガイドブック ここから本文です。 焼津市子育てガイドブック これから出産を迎える人や、子育て中の人向けに、お出かけマップや相談窓口、保育園・幼稚園、各種制度のご案内、医療機関リストなど、子育てに関する便利な情報を掲載しています。 下記の電子書籍版やPDFのほか、市内公共施"
"22212","焼津市","6","補助金","false","true","true","有料広告事業","有料広告事業","https://www.city.yaizu.lg.jp/business/kigyo-shien/ad/index.html","有料広告事業｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; しごと・産業 &Gt; 企業支援 &Gt; 有料広告事業 ここから本文です。 有料広告事業 焼津市では、市が管理する印刷物や施設などへの広告掲載を行っています。 また、広告を掲載する新たな広告媒体の検討を進めています。 ページ内メニュー 焼津市の広告媒体 庁舎案内板（公有財産課） 窓口番号案内システム（公有財産課） 広報やいづ（広報課） 焼津市ホームページ（広報課） 納税通知書用封筒（課税課、国保年金課） 男女共同参画情報紙「Aしお"
"22212","焼津市","6","補助金","false","true","true","新着情報一覧（総合）","新着情報一覧（総合）","https://www.city.yaizu.lg.jp/news/general/index.html","新着情報一覧（総合）｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; 新着情報一覧（総合） ここから本文です。 新着情報一覧（総合） 焼津市ホームページ内の新しいページや内容に更新があったページの直近300件をご紹介しています。なお、右上の青い「メニュー」ボタンから、サイト内のすべてのページを探すことができます。 2026年7月15日 物品製造等・役務の情報の公開 2026年7月15日 交通事故について 2026年7月14日 【焼津市同報無線】行方不明者の発見 2026年7月14日 08時10"
"22212","焼津市","6","免除","false","true","true","新着情報一覧（子育て）","新着情報一覧（子育て）","https://www.city.yaizu.lg.jp/news/kosodate/index.html","新着情報一覧（子育て）｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; 新着情報一覧（子育て） ここから本文です。 新着情報一覧（子育て） 焼津市ホームページ内の「子育て世代向け」の新しいページや内容に更新があったページの直近100件をご紹介しています。なお、右上の青い「メニュー」ボタンから、サイト内のすべてのページを探すことができます。 2026年7月14日 令和8年度焼津市認定こども園事業者の募集 2026年7月13日 あつまれ！ちびっこやいちゃん！ 2026年7月10日 健康応援キャンペ"
"22212","焼津市","6","補助金","false","true","true","新着情報一覧（事業者）","新着情報一覧（事業者）","https://www.city.yaizu.lg.jp/news/business/index.html","新着情報一覧（事業者）｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; 新着情報一覧（事業者） ここから本文です。 新着情報一覧（事業者） 焼津市ホームページ内の「事業者向け」の新しいページや内容に更新があったページの直近100件をご紹介しています。なお、右上の青い「メニュー」ボタンから、サイト内のすべてのページを探すことができます。 2026年7月15日 物品製造等・役務の情報の公開 2026年7月14日 入札参加資格停止業者一覧 2026年7月14日 令和8年度焼津市認定こども園事業者の募"
"22212","焼津市","6","助成金","false","true","true","焼津市市民活動交流センター「くるさ～」","焼津市市民活動交流センター「くるさ～」","https://www.city.yaizu.lg.jp/life/chiiki-kyodo/machi/kurusa/index.html","焼津市市民活動交流センター「くるさ～」｜焼津市 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 焼津市 総合トップ よくある質問 Foreign Language 閲覧支援 文字の大きさ・色合い変更 ふりがなON 市政情報 緊急情報 メニュー キーワード検索 検索の使い方 分類別メニュー 閉じる ホーム 生活便利ナビ 閉じる ピックアップ 閉じる チャットボット くらし・手続き こども・教育 健康・福祉 文化・スポーツ しごと・産業 防災・安全 焼津市ホームページ &Gt; くらし・手続き &Gt; 地域づくり・市民協働 &Gt; まちづくり・市民活動 &Gt; 焼津市市民活動交流センター「くるさ～」 ここから本文です。 焼津市市民活動交流センター「くるさ～」 焼津市市民活動交流センター「くるさ～」 市では自主的なまちづくり活動を行う市民活動団体の情報発信や、団体間の交流、協働にかかわる人材の育成などを促進することを目的に、市民活動交流センターを設置しています。 お知らせとお詫"
