org	title	url	rescore	snippet
十島村	児童福祉 十島村役場公式サイト	https://www.tokara.jp/health/kids/	39	児童福祉 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育・文化・スポーツ 教育 ・十島村山海留学制度 文化・スポーツ 観光・定住希望の方へ とっておき観光ばなし 全島アーカイブ 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 観光ガイドのご紹介 島めぐり 島めぐり（観光地案内） 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 特産品 宿
十島村	子育て支援 十島村役場公式サイト	https://www.tokara.jp/health/kosodatesien/	39	子育て支援 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育・文化・スポーツ 教育 ・十島村山海留学制度 文化・スポーツ 観光・定住希望の方へ とっておき観光ばなし 全島アーカイブ 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 観光ガイドのご紹介 島めぐり 島めぐり（観光地案内） 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 特産品
十島村	妊娠・出産 十島村役場公式サイト	https://www.tokara.jp/health/ninshin/	39	妊娠・出産 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育・文化・スポーツ 教育 ・十島村山海留学制度 文化・スポーツ 観光・定住希望の方へ とっておき観光ばなし 全島アーカイブ 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 観光ガイドのご紹介 島めぐり 島めぐり（観光地案内） 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 特産品
十島村	国民健康保険 十島村役場公式サイト	https://www.tokara.jp/life/hoken/	37	国民健康保険 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育・文化・スポーツ 教育 ・十島村山海留学制度 文化・スポーツ 観光・定住希望の方へ とっておき観光ばなし 全島アーカイブ 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 観光ガイドのご紹介 島めぐり 島めぐり（観光地案内） 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 特産品
十島村	教育 十島村役場公式サイト	https://www.tokara.jp/education/kyouiku/	35	教育 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育・文化・スポーツ 教育 ・十島村山海留学制度 文化・スポーツ 観光・定住希望の方へ とっておき観光ばなし 全島アーカイブ 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 観光ガイドのご紹介 島めぐり 島めぐり（観光地案内） 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 特産品 宿泊・
十島村	高齢者福祉 十島村役場公式サイト	https://www.tokara.jp/health/kourei/	27	高齢者福祉 十島村役場公式サイト 文字サイズ 標準 拡大 背景色 白 黒 黄 English サイトマップ English サイトマップ 暮らし 戸籍・住民票・証明書 マイナンバー制度・住基カード 税金 国民健康保険 後期高齢者医療 転入・転出・転居 各種申請ダウンロード 水道 農林水産業 求人情報 防災情報 相談窓口 健康・医療・福祉 健康・医療 障害者福祉 高齢者福祉 介護保険 児童福祉 子育て支援 妊娠・出産 教育・文化・スポーツ 教育 ・十島村山海留学制度 文化・スポーツ 観光・定住希望の方へ とっておき観光ばなし 全島アーカイブ 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 観光ガイドのご紹介 島めぐり 島めぐり（観光地案内） 口之島 中之島 諏訪之瀬島 平島 悪石島 小宝島 宝島 特産品
さつま町	保育園・認定こども園の副食費	https://www.satsuma-net.jp/kosodate/mokuteki/azukeru/hoikuen/7912.html	47	保育園・認定こども園の副食費／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す あずける 保育園・認定こども園・幼稚園など 保育園・認定こども園の副食費 保育園・認定こども園の副食費 Tweet 更新日：2026年0
さつま町	造血細胞移植後ワクチン再接種費用助成事業	https://www.satsuma-net.jp/kosodate/mokuteki/kensinyobousessyu/yobousessyu/8199.html	62	造血細胞移植後ワクチン再接種費用助成事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 健診・予防接種 予防接種 造血細胞移植後ワクチン再接種費用助成事業 造血細胞移植後ワクチン再接種費用助成事業 Tweet 更
さつま町	子どもと妊産婦のインフルエンザ予防接種費用を助成します	https://www.satsuma-net.jp/kosodate/mokuteki/kensinyobousessyu/yobousessyu/8018.html	62	子どもと妊産婦のインフルエンザ予防接種費用を助成します／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 健診・予防接種 予防接種 子どもと妊産婦のインフルエンザ予防接種費用を助成します 子どもと妊産婦のインフルエン
さつま町	物価高対応子育て応援手当	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/9756.html	67	物価高対応子育て応援手当／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 物価高対応子育て応援手当 物価高対応子育て応援手当 Tweet 更新日：2026年04月06日 令和7年11月21日に閣議決定さ
さつま町	就学援助制度	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/gakkou_josei/8131.html	73	就学援助制度／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 学校関係助成 就学援助制度 就学援助制度 Tweet 更新日：2024年04月01日 就学援助制度とは 生活保護世帯に準ずる世帯で経済的理由
さつま町	通学費補助	https://www.satsuma-net.jp/kosodate/mokuteki/syoutyuugakkoujouhou/8115.html	73	通学費補助／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 小・中学校情報 通学費補助 通学費補助 Tweet 更新日：2025年04月21日 本町では、通学費に係る保護者の負担を軽減するために、町内に居住し、町内
さつま町	未熟児養育医療給付制度	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8026.html	67	未熟児養育医療給付制度／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 未熟児養育医療給付制度 未熟児養育医療給付制度 Tweet 更新日：2024年03月01日 未熟児養育医療の給付 身体
さつま町	産婦健康診査の助成について	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8045.html	67	産婦健康診査の助成について／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 産婦健康診査の助成について 産婦健康診査の助成について Tweet 更新日：2025年12月09日 制度の目的 産
さつま町	先進医療不妊治療費助成事業	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8006.html	67	先進医療不妊治療費助成事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 先進医療不妊治療費助成事業 先進医療不妊治療費助成事業 Tweet 更新日：2024年03月01日 さつま町先進医
さつま町	子ども医療費給付事業（令和7年4月から対象者拡大）	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/9165.html	73	子ども医療費給付事業（令和7年4月から対象者拡大）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 子ども医療費給付事業（令和7年4月から対象者拡大） 子ども医療費給付事業（令和7年4月から
さつま町	こうのとり支援事業（健康保険適用分）	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/8004.html	42	こうのとり支援事業（健康保険適用分）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 こうのとり支援事業（健康保険適用分） こうのとり支援事業（健康保険適用分） Tweet 更新日：2025
さつま町	特別児童扶養手当	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/teate/7893.html	73	特別児童扶養手当／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 手当 特別児童扶養手当 特別児童扶養手当 Tweet 更新日：2026年05月18日 手当を受けることができる方 20歳未満で、身体また
さつま町	児童手当制度の改正（令和6年10月分から）	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/teate/7891.html	73	児童手当制度の改正（令和6年10月分から）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 手当 児童手当制度の改正（令和6年10月分から） 児童手当制度の改正（令和6年10月分から） Tweet 更新
さつま町	さつま町生活応援給付金給付事業	https://www.satsuma-net.jp/kenko_fukushi/fukushi/3/9815.html	50	さつま町生活応援給付金給付事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 福祉 生活支援・給付金 さつま町生活応援給付金給付事業 さつま町生活応
さつま町	さつま町物価高騰対策支援給付金事業（障害福祉施設分）	https://www.satsuma-net.jp/kenko_fukushi/fukushi/3/9817.html	56	さつま町物価高騰対策支援給付金事業（障害福祉施設分）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 福祉 生活支援・給付金 さつま町物価高騰対策支援
さつま町	短期人間ドック助成事業	https://www.satsuma-net.jp/kenko_fukushi/kokikoreishairyo/3691.html	56	短期人間ドック助成事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 後期高齢者医療 短期人間ドック助成事業 短期人間ドック助成事業 Tweet 更
さつま町	一部負担金の減免制度（後期高齢者医療制度）	https://www.satsuma-net.jp/kenko_fukushi/kokikoreishairyo/2/3663.html	64	一部負担金の減免制度（後期高齢者医療制度）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 後期高齢者医療 給付・サービス 一部負担金の減免制度（後期
