rescore	score	organization	title	url	evidence
15	30	甲佐町	児童扶養手当のご案内	https://www.town.kosa.lg.jp/q/aview/164/5185.html	児童扶養手当のご案内｜甲佐町 [ホーム] > [ライフイベント] > [結婚・離婚] > 児童扶養手当のご案内 児童扶養手当のご案内 更新日：2021年5月31日 児童扶養手当とは 児童扶養手当制度は、父母の離婚などの理由で父または母と生計を同じくしていない児童が監護される家庭の生活の安定と自立を助け、児童の福祉の増進を図ることを目的としています。 手当を受けることができる者は、下記条件にあてはまる18歳到達後の最初の3月31日までの間にある児童を養育している父または母や、父または母にかわってその児童を養育している者です。 対象者 父母が婚姻(事実婚を含む)を解消した児童 父または母が死亡した児童 父または母が重度の障がい(国民年金
15	30	甲佐町	戸建て木造住宅耐震改修等事業について	https://www.town.kosa.lg.jp/q/aview/101/1786.html	戸建て木造住宅耐震改修等事業について｜甲佐町 [ホーム] > [町からのお知らせ] > 戸建て木造住宅耐震改修等事業について 戸建て木造住宅耐震改修等事業について 更新日：2024年10月21日 甲佐町戸建て木造住宅耐震改修等事業を拡充・増額しました 目的 町では、甲佐町に所在する戸建木造住宅の耐震性向上の耐震改修などの工事等について支援を行っております。能登半島地震による甚大な被害状況をうけ熊本県からの支援により令和8年度まで、耐震診断、耐震改修、建替えについて補助金を増額しました。また、すべての事業について、対象となる住宅を平成12年5月31日までに着工住宅としました。 対象 次に掲げる要件をすべて満たす住宅 町内に存在する戸建
15	30	甲佐町	「甲佐町空店舗改修補助金」について	https://www.town.kosa.lg.jp/q/aview/101/558.html	「甲佐町空店舗改修補助金」について｜甲佐町 [ホーム] > [町からのお知らせ] > 「甲佐町空店舗改修補助金」について 「甲佐町空店舗改修補助金」について 更新日：2024年9月3日 甲佐町空店舗改修補助金制度のお知らせ 制度の趣旨 甲佐町では、町内に点在する空店舗の利用を通じて町のにぎわいを創出し、地域発展に資するため、町内の空店舗を活用して行う事業に対し「甲佐町空店舗改修補助金」を交付します。 受付期間 4月1日から予算終了まで 補助対象者 甲佐町空き家バンク制度 を通じ物件の購入または賃貸借契約を行った者(商工業を営むことを目的とする場合に限る) 「甲佐町空店舗改修補助金交付要綱」第3条に掲げる要件を満たす個人、法人または団
15	24	甲佐町	甲佐町定住促進要綱を改正しました	https://www.town.kosa.lg.jp/q/aview/165/1130.html	甲佐町定住促進要綱を改正しました｜甲佐町 [ホーム] > [ライフイベント] > [引越し] > 甲佐町定住促進要綱を改正しました 甲佐町定住促進要綱を改正しました 更新日：2019年2月4日 対象者は期限までに忘れずに申請を 「甲佐町定住促進要綱」は、町内外居住者を問わず、40歳未満の人が本町に新たに土地を購入し、居住用住宅を建設して入居した場合(建売取得し入居した場合も含む)に助成する制度です。 本要綱は、平成30年4月1日に次のとおり改正されています。対象者は、期限までに忘れずに申請をしてください。 事業についての詳細は、 甲佐町定住促進事業について をご覧ください。 主な改正内容 対象者の条件の1つ「基準日現在に40歳未満の
3	28	甲佐町	後期高齢者医療保険「あんま・はり・きゅう治療券」を交付しています	https://www.town.kosa.lg.jp/q/aview/166/277.html	後期高齢者医療保険「あんま・はり・きゅう治療券」を交付しています｜甲佐町 [ホーム] > [ライフイベント] > [高齢・介護] > 後期高齢者医療保険「あんま・はり・きゅう治療券」を交付しています 後期高齢者医療保険「あんま・はり・きゅう治療券」を交付しています 更新日：2023年8月16日 後期高齢者医療被保険者を対象に、「あんま・はり・きゅう」の診療を受ける場合に使用できる治療券を交付しています。 治療券は、1回の治療に1枚(1,000円分)使用できます。ただし、治療券を利用できるのは、町と協定を締結している施術院のみとなります。 必要な人は、後期高齢者医療被保険者証と印かんをお持ちになり、住民生活課保険係に申請してください。
-5	32	甲佐町	後期高齢者医療制度の概要について	https://www.town.kosa.lg.jp/q/aview/166/280.html	後期高齢者医療制度の概要について｜甲佐町 [ホーム] > [ライフイベント] > [高齢・介護] > 後期高齢者医療制度の概要について 後期高齢者医療制度の概要について 更新日：2022年10月1日 制度の概要について 75歳以上(一定の障がいがあると認定された方は65歳以上)の皆さんの医療制度です。 この制度は、老人医療費が増大する中、現役世代と高齢者の負担を明確にし、公平で分かりやすい制度とするため、75歳以上(一定の障がいがあると認定された方は65歳以上)の後期高齢者を対象として創設された制度です。 運営主体は、「熊本県後期高齢者医療広域連合」 都道府県ごとに区域内の全ての市町村が加入する「後期高齢者広域連合(以下「広域連合」
-11	28	甲佐町	退職者医療制度	https://www.town.kosa.lg.jp/q/aview/162/171.html	退職者医療制度｜甲佐町 [ホーム] > [ライフイベント] > [就職・退職] > 退職者医療制度 退職者医療制度 更新日：2012年1月26日 平成27年度以降は、新たな退職者医療制度の適用はありません。 ただし、平成26年度以前に退職者医療制度の条件に該当していたことが分かった場合などは、適用となります。 退職被保険者(本人) 会社などを退職し国保に加入している65歳未満の人で、次の条件に当てはまる人は、届け出により退職被保険者(本人)となります。 <条件> 厚生年金や各種共済組合から、老齢(退職)年金または通算老齢(退職)年金を受けている人で、年金加入期間(国民年金の加入期間を除く)が20年以上、もしくは40歳以後の期間が10
-11	23	甲佐町	甲佐町在宅医療・介護相談窓口のご案内	https://www.town.kosa.lg.jp/q/aview/166/2476.html	甲佐町在宅医療・介護相談窓口のご案内｜甲佐町 [ホーム] > [ライフイベント] > [高齢・介護] > 甲佐町在宅医療・介護相談窓口のご案内 甲佐町在宅医療・介護相談窓口のご案内 更新日：2018年2月27日 在宅医療・介護とは? 在宅医療・介護とは、病気になっても、できるだけ住み慣れた家で暮らしたい方のために、医師や看護師、理学療法士などの医療・介護従事者が、自宅などの患者の住まいを訪問し、診察や治療、介護サービスを行うことです。 在宅医療・介護相談窓口について 町地域包括支援センター(町総合保健福祉センター「鮎緑」内)では、「在宅医療・介護相談窓口」を開設しています。 主任介護支援専門員(ケアマネージャー)・保健師・社会福祉士
-11	23	甲佐町	甲佐町在宅医療・介護相談窓口のご案内	https://www.town.kosa.lg.jp/q/aview/168/2476.html	甲佐町在宅医療・介護相談窓口のご案内｜甲佐町 [ホーム] > [ライフイベント] > [相談・窓口] > 甲佐町在宅医療・介護相談窓口のご案内 甲佐町在宅医療・介護相談窓口のご案内 更新日：2018年2月27日 在宅医療・介護とは? 在宅医療・介護とは、病気になっても、できるだけ住み慣れた家で暮らしたい方のために、医師や看護師、理学療法士などの医療・介護従事者が、自宅などの患者の住まいを訪問し、診察や治療、介護サービスを行うことです。 在宅医療・介護相談窓口について 町地域包括支援センター(町総合保健福祉センター「鮎緑」内)では、「在宅医療・介護相談窓口」を開設しています。 主任介護支援専門員(ケアマネージャー)・保健師・社会福祉士
-21	17	甲佐町	町立学校の耐震化の状況・学校別一覧表	https://www.town.kosa.lg.jp/q/aview/161/47.html	町立学校の耐震化の状況・学校別一覧表｜甲佐町 [ホーム] > [ライフイベント] > [入園・入学] > 町立学校の耐震化の状況・学校別一覧表 町立学校の耐震化の状況・学校別一覧表 更新日：2018年3月7日 耐震化の状況・学校別一覧表の公表 本町の町立学校の耐震化の状況・学校別一覧表を公表します。 耐震化の状況・学校別一覧表(PDF 約38KB) 追加情報 PDF形式のファイルをご覧いただく場合には、Adobe社が提供するAdobe Readerが必要です。 Adobe Readerをお持ちでない方は、バナーのリンク先からダウンロードしてください。 お問い合わせ 甲佐町教育委員会 学校教育課 学校教育係 電話番号:096-234-
26	29	山都町	子育てするなら山都町	https://www.town.kumamoto-yamato.lg.jp/kosodate/default.html	子育てするなら山都町 / 山都町 本文へジャンプ 文字サイズ 背景色 行政トップページへ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 日本語 ステージ別で探す 目的別で探す 年齢別で探す お知らせ 子育て応援活動 相談フォーム ステージ別で探す 目的別で探す 年齢別で探す お知らせ 子育て応援活動 相談フォーム 行政トップページへ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 ステージ別で探す 目的別で探す 支援内容で探す 子どもを一時的に預けたい 手当・補助・助成について ひとり親支援 成長・発達の悩み 相談窓口 児童館 親子の遊び場・施設
9	30	山都町	【受付終了しました：山都町販路開拓事業補助金について（商工観光課）】	https://www.town.kumamoto-yamato.lg.jp/kiji00310656/index.html	【受付終了しました：山都町販路開拓事業補助金について（商工観光課）】 / 山都町 ヘッダーをスキップ 本文へジャンプ 文字サイズ 背景色 オープニングページへ Foreign Language English 中文(简化字) 中文(繁體字) 한국어 日本語 よく見られている情報 各種証明・手続き 税金 住まい 移住・定住 引越し ごみの出し方 防災情報 山都ふれあいバス 子育て 学校・教育 健康・医療関係 観光・イベント 通潤橋 農林業 業務案内 入札・契約 山都町でしたいこと 行ってみたい 移住したい 遊びたい 泊まりたい 子育てしたい 手続きしたい 働きたい 農業したい ふるさと納税したい よくある質問 グローバルナビゲーション
14	30	津奈木町	税金の控除・減免・公共料金の割引	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=889	税金の控除・減免・公共料金の割引 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット
11	25	津奈木町	障害児通所給付費支給申請	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=899	障害児通所給付費支給申請 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ご
6	30	津奈木町	助成・給付制度	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=881	助成・給付制度 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカレ
6	30	津奈木町	医療費助成	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=895	医療費助成 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカレンダ
6	30	津奈木町	その他助成・給付制度	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=894	その他助成・給付制度 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出
6	25	津奈木町	各種手当	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=893	各種手当 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカレンダー
6	25	津奈木町	助成・支援	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=558	助成・支援 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカレンダ
6	25	津奈木町	特別児童扶養手当・障害児福祉手当	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=891	特別児童扶養手当・障害児福祉手当 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット
6	25	津奈木町	特別障害者手当	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=892	特別障害者手当 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカレ
6	25	津奈木町	助成・手当・給付金	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=930	助成・手当・給付金 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出し
-14	30	津奈木町	医療・介護	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=3&class_id=7	医療・介護 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカレンダ
-14	30	津奈木町	自立支援医療制度	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=896	自立支援医療制度 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカ
-14	25	津奈木町	子育て支援	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=1&class_id=557	子育て支援 / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカレンダ
-14	25	津奈木町	子育て	https://www.town.tsunagi.lg.jp/hpkiji/pub/List.aspx?c_id=3&class_set_id=3&class_id=2	子育て / 津奈木町 メインメニューへジャンプ 本文へジャンプ 津奈木町トップに戻る 文字サイズ 小 中 大 くらし・安心 健康・福祉 子育て・教育 観光・文化 産業・まちづくり 町政情報 住宅・水道 公営住宅 さくら団地分譲 水道 年金 国民年金 年金の相談 防災・防犯・交通 防災情報 消防 防災マップ 防犯 交通安全 関連機関・関連リンク 有線放送 最新の有線放送 住民票・戸籍・印鑑登録 住民登録 戸籍届出 印鑑登録 住民基本台帳カード・公的個人認証 住民票・戸籍などの証明書 印鑑証明書 税金 住民税 法人税 固定資産税 軽自動車税 国民健康保険税 その他の税 税金関係証明書 ごみ・生活・環境・ペット ごみ ごみ出しカレンダー
