code	organization	slug	title	category	status	officialUrl	snippet
32441	川本町	shimane-official-003-011-2026	川本町 自立支援教育訓練給付金事業	education	200	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_honbun/m137RG00000871.html	川本町自立支援教育訓練給付金事業実施要綱 ○川本町自立支援教育訓練給付金事業実施要綱 平成30年4月1日 告示第31号 (目的) 第1条 この要綱 は、自ら職業能力を開発し、資格を取得しようとする母子家庭の母又は父子家庭の父に自立支援教育訓練給付金 (以下「訓練給付金」という。) を予算の範囲内において支給することにより、母子家庭の母又は父子家庭の父の就業を促進し、もって母子家庭及び父子家庭の福祉の促進を図ることを目的とする。 (定義) 第2条 この要綱 において「母子家庭の
32441	川本町	shimane-official-003-012-2026	川本町 不育症治療費等助成金	living	200	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_honbun/m137RG00000979.html	川本町不育症治療費等助成金交付要綱 ○川本町不育症治療費等助成金交付要綱 令和3年3月31日 告示第24号 (目的) 第1条 この要綱は、子どもを欲しながら不育症のために子どもを持つことが困難な夫婦に対して、不育症治療等に要する費用を助成することにより、その経済的負担を軽減し、不育症治療の機会の拡大を図ることを目的とする。 (定義) 第2条 この要綱において、 次の各号 に掲げる用語の定義は、 当該各号 に定めるところによる。 (1) 不育症 2回以上の流産又は死産を繰り返す
32441	川本町	shimane-official-003-013-2026	川本町 子育て支援事業補助金	childcare	200	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_honbun/m137RG00001053.html	川本町子育て支援事業補助金交付要綱 ○川本町子育て支援事業補助金交付要綱 令和5年4月1日 告示第24号 (通則) 第1条 川本町子育て支援事業補助金 (以下「補助金」という。) の交付にあたっては、 補助金等交付規則 (昭和36年規則第1号) によるほか、この要綱の定めるところによる。 (目的) 第2条 この補助金は、川本町の子どもが居場所づくり等を通じて自己肯定感が高まり、世代間交流、体験活動から川本町の良さが発見できる場とする。 また、支援する側も地域での役割を持ち、生
32441	川本町	shimane-official-003-014-2026	川本町 保育所保育士確保対策事業費補助金	childcare	200	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_honbun/m137RG00000903.html	川本町保育所保育士確保対策事業費補助金交付要綱 ○川本町保育所保育士確保対策事業費補助金交付要綱 平成31年4月1日 告示第38号 (趣旨) 第1条 この要綱は、川本町内に設置された認可保育所 (以下「保育所」という。) の年度途中における入所に対応するため、あらかじめ確保した常勤保育士の雇用に要する経費に対し交付する川本町保育所保育士確保対策事業費補助金 (以下「補助金」という。) に関し、この要綱の定めるところによる。 (交付対象者) 第2条 補助金の交付対象者は、町内の
32441	川本町	shimane-official-003-015-2026	川本町 精神障害者通院医療費助成	medical	200	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_honbun/m137RG00000371.html	川本町精神障害者通院医療費助成要綱 ○川本町精神障害者通院医療費助成要綱 平成18年4月1日 告示第64号 (目的) 第1条 この要綱 は、精神障害者に対して通院医療費 (以下「医療費」という。) を助成することにより、精神障害者の生活の安定を図り、もって福祉の増進に資することを目的とする。 (対象者) 第2条 この要綱 により助成を受けることができる者は、川本町内に居住するもので障害者自立支援法 (平成17年法律第123号) 第54条の規定により公費の負担を受ける者で、かつ
32441	川本町	shimane-official-003-016-2026	川本町 身体障害者自動車運転免許取得費補助金	nursing	200	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_honbun/m137RG00000369.html	川本町身体障害者自動車運転免許取得費補助金交付要綱 ○川本町身体障害者自動車運転免許取得費補助金交付要綱 平成6年12月5日 要綱第6号 (趣旨) 第1条 町の交付する身体障害者自動車運転免許取得費補助金については、 補助金等交付規則 (昭和36年規則第1号) に定めるもののほか、 この要綱 の定めるところによる。 (補助金交付の目的) 第2条 町は、身体障害者自動車運転免許取得費補助金 (以下「補助金」という。) を予算の範囲内で交付するものとする。 2 補助金交付の目的、
32441	川本町	shimane-official-003-017-2026	川本町 障がい者福祉協会事業補助金	nursing	200	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_honbun/m137RG00000377.html	川本町障がい者福祉協会事業補助金交付要綱 ○川本町障がい者福祉協会事業補助金交付要綱 平成24年12月14日 告示第42号 (目的) 第1条 町長は、障がい者の自立促進と社会参加及び生活の質の向上に寄与するため、川本町障がい者福祉協会 (以下「協会」という。) が行う事業に要する経費に対し、予算の範囲内において補助金を交付するものとし、その交付にあたっては、補助金交付規則 (昭和36年規則第1号) において規定するもののほか、 この要綱 に定めるところによる。 (補助対象経費
32441	川本町	shimane-official-003-018-2026	川本町 生活困窮者住居確保給付金	housing	200	https://www.town.shimane-kawamoto.lg.jp/reiki/reiki_honbun/m137RG00000805.html	川本町生活困窮者住居確保給付金事業実施要綱 ○川本町生活困窮者住居確保給付金事業実施要綱 平成27年4月1日 告示第73号 (目的) 第1条 この告示は、離職又は自営業の廃業 (以下「離職等」という。) により経済的に困窮し、住宅等を喪失した者 (以下「住宅喪失者」という。) 又は住宅を喪失するおそれのある者 (以下「住宅喪失のおそれのある者」という。) に対し、家賃相当分の住居確保給付金を支給することにより、これらの者の住宅及び就労機会の確保に向けた支援を行うことを目的とす
32448	美郷町	shimane-official-003-019-2026	美郷町 支援制度	living	200	https://iju.town.shimane-misato.lg.jp/iju/support/	支援制度 - 島根県美郷町子育て移住支援サイト 子育て・教育 暮らし・住まい 働き方 支援制度 Q&A 3分で美郷町 お問い合わせ 子育て・教育 暮らし・住まい 働き方 支援制度 Q&A 3分で美郷町 お問い合わせ 支援制度 移住相談・情報窓口 --> --> 移住体験 美郷町定住ポイント制度 --> --> 暮らし・住まい 子ども未来応援金 --> --> 子育て・教育 みさとと。サステナブルハウス --> --> 暮らし・住まい みさと住実暮らし --> --> 暮らし・
32448	美郷町	shimane-official-003-020-2026	美郷町 子ども医療費助成	medical	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000327.html	美郷町子ども医療費助成に関する条例 ○美郷町子ども医療費助成に関する条例 平成16年10月1日 条例第115号 (目的) 第1条 この条例は、子どもの医療費を助成することにより、子どもの疾病の早期発見及び早期治療を促進するとともに、子育てに伴う保護者の経済的負担の軽減を図り、もって子どもの健全な育成及び安心して子どもを生み育てることができる環境づくりを推進することを目的とする。 (定義) 第2条 この条例において「子ども」とは、 次の各号 に掲げる者であって、美郷町内に住所
32448	美郷町	shimane-official-003-021-2026	美郷町 福祉医療費助成条例	medical	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000302.html	美郷町福祉医療費助成条例 ○美郷町福祉医療費助成条例 平成16年10月1日 条例第106号 (目的) 第1条 この条例は、福祉医療対象者に対して医療費を助成することにより福祉医療対象者の健康の保持と生活の安定を図り、もって福祉医療対象者の福祉の増進に資することを目的とする。 (定義) 第2条 この条例において「福祉医療対象者」とは、美郷町内に居住地を有する者であって 次の各号 のいずれかに該当する者 ( 第2号 、 第3号 、 第4号 、 第5号 又は 第6号 に該当する者に
32448	美郷町	shimane-official-003-022-2026	美郷町 妊婦のための支援給付事業	medical	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00001100.html	美郷町妊婦のための支援給付事業実施要綱 ○美郷町妊婦のための支援給付事業実施要綱 令和7年4月1日 告示第42号 (目的) 第1条 この要綱は、子ども・子育て支援法 (平成24年法律第65号。以下「法」という。) に基づく妊婦のための支援給付に関し、法、子ども・子育て支援法施行規則 (平成26年内閣府令第44号) に定めるもののほか、必要な事項を定めるものとする。 (支給対象者) 第2条 妊婦支援給付金の支給対象となる者は、 第4条 に規定する妊婦のための支援給付を受ける資格
32448	美郷町	shimane-official-003-023-2026	美郷町 障害児福祉手当及び特別障害者手当	nursing	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000797.html	美郷町障害児福祉手当及び特別障害者手当の支給に関する規則 ○美郷町障害児福祉手当及び特別障害者手当の支給に関する規則 平成23年8月12日 規則第14号 (趣旨) 第1条 特別児童扶養手当等の支給に関する法律 (昭和39年法律第134号。以下「法」という。) に基づく障害児福祉手当及び特別障害者手当 (以下「手当」という。) の支給に関する事務の取扱い及び手続については、法、特別児童扶養手当等の支給に関する法律施行令 (昭和50年政令第207号) 及び障害児福祉手当及び特別障
32448	美郷町	shimane-official-003-024-2026	美郷町 母子家庭高等技能訓練促進給付金	childcare	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000755.html	美郷町母子家庭高等技能訓練促進給付金事業実施要綱 ○美郷町母子家庭高等技能訓練促進給付金事業実施要綱 平成22年3月30日 告示第9号 (目的) 第1条 この告示 は、就職の際に有利で、かつ、生活の安定に資する資格を取得するための養成訓練を受講した母子家庭の母に対し、その受講期間のうちの一定期間について、母子家庭高等技能訓練促進給付金 (以下「訓練促進給付金」という。) を支給するとともに、養成機関への入学時における負担を考慮し入学支援修了一時金 (以下「一時金」という。)
32448	美郷町	shimane-official-003-025-2026	美郷町 母子家庭自立支援教育訓練給付金	childcare	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000756.html	美郷町母子家庭自立支援教育訓練給付金事業実施要綱 ○美郷町母子家庭自立支援教育訓練給付金事業実施要綱 平成22年3月30日 告示第10号 (趣旨) 第1条 この告示 は、母子家庭の自立の促進を図るため、能力開発に必要な教育訓練 (以下「教育訓練」という。) を受講した母子家庭の母に対し、母子家庭自立支援教育訓練給付金 (以下「給付金」という。) を支給することに関し必要な事項を定めるものとする。 (対象者) 第2条 給付金の支給対象者は、町内に住所を有する母子家庭の母であって
32448	美郷町	shimane-official-003-026-2026	美郷町 住宅改修支援事業補助金	housing	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000682.html	美郷町住宅改修支援事業補助金交付要綱 ○美郷町住宅改修支援事業補助金交付要綱 平成19年10月31日 告示第31号 (趣旨) 第1条 町の交付する住宅改修支援事業補助金 (以下「補助金」という。) については、 美郷町補助金等交付規則 (平成16年美郷町規則第52号) に定めるもののほか、 この告示 の定めるところによる。 (交付の目的) 第2条 この告示 は、介護支援専門員の業務のうち介護報酬で対応することのできない業務について、予算の範囲内で補助金を交付することにより、介
32448	美郷町	shimane-official-003-027-2026	美郷町 骨髄バンクドナー支援事業助成金	medical	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000994.html	美郷町骨髄バンクドナー支援事業助成金交付要綱 ○美郷町骨髄バンクドナー支援事業助成金交付要綱 平成30年11月22日 告示第49号 (目的) 第1条 この告示は、公益財団法人日本骨髄バンク (以下「財団」という。) が実施する骨髄バンク事業において、骨髄・末梢血幹細胞提供者 (以下「ドナー」という。) となった者に対して骨髄バンクドナー支援事業助成金 (以下「助成金」という。) を交付することにより、当該ドナーの負担の軽減を図り、骨髄・末梢血幹細胞 (以下「骨髄等」という。)
32448	美郷町	shimane-official-003-028-2026	美郷町 公共交通運賃助成事業	living	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000309.html	美郷町公共交通運賃助成事業実施要綱 ○美郷町公共交通運賃助成事業実施要綱 平成16年10月1日 告示第34号 (目的) 第1条 この告示 は、介護保険法 (平成9年法律第123号) 及び身体障害者福祉法 (昭和24年法律第283号) の適用を受ける者等に対して、町内を運行する公共交通路線バスを利用する際に、その乗車料金の一部を助成することにより、公共交通の利用促進と外出機会の拡大支援を図り、併せて閉じこもり防止と生活支援、健康増進に寄与することを目的とする。 (対象者) 第2
32448	美郷町	shimane-official-003-029-2026	美郷町 就労訓練事業所等通所交通費助成	employment	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000377.html	美郷町就労訓練事業所等通所交通費助成要綱 ○美郷町就労訓練事業所等通所交通費助成要綱 平成16年10月1日 告示第66号 (目的) 第1条 この告示は、身体障がい者・知的障がい者・精神障がい者 (以下「障がい者」という。) に対して就労訓練事業所等 (授産施設、福祉工場、作業所、町内の地域活動支援センターを含む。) へ通所するために要する交通費を助成することにより、その経済的負担を軽減し早期一般就労への移行及び社会参加の促進を図ることを目的とする。 (対象者) 第2条 この告
32448	美郷町	shimane-official-003-030-2026	美郷町 身体障害者自動車運転免許取得・改造費助成	nursing	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000784.html	美郷町身体障害者自動車運転免許取得・改造費助成事業要領 ○美郷町身体障害者自動車運転免許取得・改造費助成事業要領 平成23年3月29日 告示第21号 (趣旨) 第1条 この告示 は、 美郷町社会参加促進事業実施要綱 (平成18年美郷町告示第45号。以下「要綱」という。) 第2条第4号 に定める身体障害者自動車運転免許取得・改造費助成事業の実施に関し、必要な事項を定めるものとする。 (視点) 第2条 この告示 による助成は、身体障害者が就労等のため自動車運転免許証を取得し、又は
32448	美郷町	shimane-official-003-031-2026	美郷町 重度身体障害者住宅改修費給付事業	housing	200	https://gov.town.shimane-misato.lg.jp/reiki_int/reiki_honbun/r071RG00000676.html	美郷町重度身体障害者住宅改修費給付事業実施要領 ○美郷町重度身体障害者住宅改修費給付事業実施要領 平成18年9月29日 告示第37号 (目的) 第1条 この告示は、 美郷町地域生活支援事業実施規則 (平成18年美郷町規則第33号) 第2条第3号 に定める日常生活給付事業として、日常生活を営むのに著しく支障のある在宅の重度身体障害者が段差解消など住環境の改善を行うための住宅改修費を給付することにより、地域における自立の支援を図り、その福祉の増進に資することを目的とする。 (給付
32449	邑南町	shimane-official-003-032-2026	邑南町 LED化促進事業補助金	living	200	https://www.town.ohnan.lg.jp/soshiki/4/8284.html	令和8年度邑南町LED化促進事業補助金について - 邑南町ホームページ（町民課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注目ワード： ごみ収集日
32449	邑南町	shimane-official-003-033-2026	邑南町 福祉医療費助成制度	medical	200	https://www.town.ohnan.lg.jp/soshiki/5/1490.html	福祉医療費助成制度 - 邑南町ホームページ（医療福祉政策課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注目ワード： ごみ収集日 さがしかた別 分類で
32449	邑南町	shimane-official-003-034-2026	邑南町 乳幼児・子どもの医療費助成	medical	200	https://www.town.ohnan.lg.jp/site/kosodate/1188.html	乳幼児・子どもの医療費を助成します - 子育て応援サイト - 邑南町ホームページ（保健課） ページの先頭です。 メニューを飛ばして本文へ 当サイトはJavaScriptを使用したコンテンツや機能を提供しています。ご利用の際はJavaScriptを有効にしてください。 本文へ Foreign Language 閲覧補助 Foreign Language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 ✕ Googleカスタム検索 休日当番医 邑南町公式 ホームページ トッ
32449	邑南町	shimane-official-003-035-2026	邑南町 民間診療所新規開設及び承継支援事業費補助金	employment	200	https://www.town.ohnan.lg.jp/soshiki/5/1020.html	邑南町民間診療所新規開設及び承継支援事業費補助金を募集します。 - 邑南町ホームページ（医療福祉政策課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注
32449	邑南町	shimane-official-003-036-2026	邑南町 太陽光発電システム等設置事業補助金	living	200	https://www.town.ohnan.lg.jp/soshiki/4/8569.html	令和8年度太陽光発電システム等設置事業補助金 - 邑南町ホームページ（町民課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注目ワード： ごみ収集日 さ
32449	邑南町	shimane-official-003-037-2026	邑南町 中小企業小規模事業者人材確保支援事業支援金	employment	200	https://www.town.ohnan.lg.jp/soshiki/7/8398.html	令和8年度邑南町中小企業小規模事業者人材確保支援事業支援金のお知らせ - 邑南町ホームページ（産業支援課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索
32449	邑南町	shimane-official-003-038-2026	邑南町 奨学金	education	200	https://www.town.ohnan.lg.jp/site/kosodate/1375.html	邑南町奨学金の手続き - 子育て応援サイト - 邑南町ホームページ（学びのまち総務課） ページの先頭です。 メニューを飛ばして本文へ 当サイトはJavaScriptを使用したコンテンツや機能を提供しています。ご利用の際はJavaScriptを有効にしてください。 本文へ Foreign Language 閲覧補助 Foreign Language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 ✕ Googleカスタム検索 休日当番医 邑南町公式 ホームページ 本文 邑
32449	邑南町	shimane-official-003-039-2026	邑南町 防犯灯設置費補助金	living	200	https://www.town.ohnan.lg.jp/soshiki/2/1140.html	防犯灯設置費補助金について - 邑南町ホームページ（総務課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注目ワード： ごみ収集日 さがしかた別 分類で
32449	邑南町	shimane-official-003-040-2026	邑南町 ブロック塀等安全確保事業補助金	living	200	https://www.town.ohnan.lg.jp/soshiki/11/1404.html	邑南町ブロック塀等安全確保事業補助金交付要綱 - 邑南町ホームページ（資産経営課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注目ワード： ごみ収集日
32449	邑南町	shimane-official-003-041-2026	邑南町 萩・石見空港運賃助成金	living	200	https://www.town.ohnan.lg.jp/soshiki/7/8696.html	萩・石見空港運賃助成金（萩・石見空港利用拡大促進協議会事業） - 邑南町ホームページ（産業支援課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注目ワー
32449	邑南町	shimane-official-003-042-2026	邑南町 除雪に関する資格取得補助金	living	200	https://www.town.ohnan.lg.jp/soshiki/8/1275.html	除雪に関する資格取得に対する補助金があります - 邑南町ホームページ（建設課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注目ワード： ごみ収集日 さ
32449	邑南町	shimane-official-003-043-2026	邑南町 自治会活動補助金	living	200	https://www.town.ohnan.lg.jp/soshiki/10/1176.html	自治会活動補助金・自治会活動保険について - 邑南町ホームページ（地域みらい課） ページの先頭です。 メニューを飛ばして本文へ JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ 文字サイズ 標準 拡大 背景色 白 黒 青 Foreign language Googleカスタム検索 閲覧補助 情報をさがす 閉じる キーワード検索 Googleカスタム検索 検索対象 すべて ページ PDF ページID 検索 注目ワード： ごみ収集日
32449	邑南町	shimane-official-003-044-2026	邑南町 児童扶養手当	childcare	200	https://www.town.ohnan.lg.jp/site/kosodate/1703.html	児童扶養手当について - 子育て応援サイト - 邑南町ホームページ（医療福祉政策課） ページの先頭です。 メニューを飛ばして本文へ 当サイトはJavaScriptを使用したコンテンツや機能を提供しています。ご利用の際はJavaScriptを有効にしてください。 本文へ Foreign Language 閲覧補助 Foreign Language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 ✕ Googleカスタム検索 休日当番医 邑南町公式 ホームページ トップペー
32449	邑南町	shimane-official-003-045-2026	邑南町 遺児育成特別手当	living	200	https://www.town.ohnan.lg.jp/site/kosodate/1448.html	遺児育成特別手当を知っていますか - 子育て応援サイト - 邑南町ホームページ（医療福祉政策課） ページの先頭です。 メニューを飛ばして本文へ 当サイトはJavaScriptを使用したコンテンツや機能を提供しています。ご利用の際はJavaScriptを有効にしてください。 本文へ Foreign Language 閲覧補助 Foreign Language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 ✕ Googleカスタム検索 休日当番医 邑南町公式 ホームページ
