code,municipality,rescore,title,url,snippet
21362,関ケ原町,20,"自動翻訳サービス利用時のご注意/関ケ原町",https://www.town.sekigahara.gifu.jp/1758.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"サイトの使い方/関ケ原町",https://www.town.sekigahara.gifu.jp/1086.htm,"アドビシステムズ株式会社のアドビ・リーダー（Adobe Reader） マイクロソフト株式会社のワード（Word）又はワードビューア（Word Viewer）、エクセル（Excel）又はエクセルビューア（Excel Viewer） 株式会社ジャストシステムの一太郎又は一太郎ビューア ダウンロード アドビ・リーダー（Adobe Reader）についてはアドビシ"
21362,関ケ原町,20,"サイトの使い方(スマートフォン)/関ケ原町",https://www.town.sekigahara.gifu.jp/2235.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"拡大方法の説明/関ケ原町",https://www.town.sekigahara.gifu.jp/1572.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"くらし/関ケ原町",https://www.town.sekigahara.gifu.jp/kurashi/,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"行政について/関ケ原町",https://www.town.sekigahara.gifu.jp/info/,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"防災・防犯/関ケ原町",https://www.town.sekigahara.gifu.jp/3040.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"関ケ原町ふれあいバス（巡回）の運行について/関ケ原町",https://www.town.sekigahara.gifu.jp/4588.htm,"※今須コースは令和3年12月1日より時刻表を一部変更して運行しております。 その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"町のプロフィール/関ケ原町",https://www.town.sekigahara.gifu.jp/3062.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"行政資料/関ケ原町",https://www.town.sekigahara.gifu.jp/3110.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"お問い合わせ/関ケ原町",https://www.town.sekigahara.gifu.jp/1913.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"関ケ原ふれあいセンター/関ケ原町",https://www.town.sekigahara.gifu.jp/2568.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ふれあい図書館/関ケ原町",https://www.town.sekigahara.gifu.jp/3734.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ふるさと納税/関ケ原町",https://www.town.sekigahara.gifu.jp/4448.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"関ケ原町議会議員選挙/関ケ原町",https://www.town.sekigahara.gifu.jp/3955.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"結婚・離婚/関ケ原町",https://www.town.sekigahara.gifu.jp/3165.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"引越し・住まい/関ケ原町",https://www.town.sekigahara.gifu.jp/3171.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ごみ・リサイクル/関ケ原町",https://www.town.sekigahara.gifu.jp/3035.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"おくやみ/関ケ原町",https://www.town.sekigahara.gifu.jp/3213.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ガソリンが混入したおそれのある灯油を販売した事案の発生について/関ケ原町",https://www.town.sekigahara.gifu.jp/item/8472.htm,"大垣市熊野町311番地の「キグナス石油西濃」において、令和8年1月29日（木曜日）から令和8年2月13日（金曜日）の間、ガソリンが混入したおそれのある灯油が販売されました。 その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"関ケ原町防災情報配信サービス 防災アプリの導入について/関ケ原町",https://www.town.sekigahara.gifu.jp/item/6868.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"コンビニでの各種証明書交付サービスについて/関ケ原町",https://www.town.sekigahara.gifu.jp/item/7285.htm,"・住所が関ケ原町でない方は、 事前にコンビニエンスストアのマルチコピー機またはインターネットで利用者登録申請をすること（別ウインドウで開く） で証明書を取得できるようになります。 年金、奨学金などの申請のため手数料が免除となる場合は、関ケ原町役場の窓口にて申請してください（コンビニ交付サービスでは手数料は免除できません）。 関ケ原町外に住民登録がある方の戸籍"
21362,関ケ原町,20,"学術講演会 戦争遺跡 玉の火薬庫とその保存調査を開催します/関ケ原町",https://www.town.sekigahara.gifu.jp/item/8745.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"関ケ原町の災害用物資の備蓄状況について/関ケ原町",https://www.town.sekigahara.gifu.jp/item/8748.htm,"備蓄状況について（令和 8 年 6 月 30 日現在） 備蓄品一覧 pdf この表は令和 8 年 6 月 30 日時点の本町の防災備蓄状況です。 その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"移住定住・空き家/関ケ原町",https://www.town.sekigahara.gifu.jp/4558.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"社会保障・税番号制度（マイナンバー制度）/関ケ原町",https://www.town.sekigahara.gifu.jp/3790.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"郵送による戸籍関係の証明書の請求について/関ケ原町",https://www.town.sekigahara.gifu.jp/2637.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"戸籍・住民票・印鑑登録など/関ケ原町",https://www.town.sekigahara.gifu.jp/3012.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"上水道・下水道/関ケ原町",https://www.town.sekigahara.gifu.jp/3028.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"税務諸証明について/関ケ原町",https://www.town.sekigahara.gifu.jp/2875.htm,"また、証明書申請用紙もダウンロードできますので、ご利用ください。 代理人の方が受け取られる場合 申請者（来庁する方）の本人確認ができる書類 を提示してください。 ご家族の方（同一の世帯の方）が請求される場合または法令で定められた資格をお持ちの方（司法書士等）以外の方が請求されるときは、納税義務者など本人の承諾印を押印した代理人選任届を申請書に添付してください"
21362,関ケ原町,20,"子どもの予防接種/関ケ原町",https://www.town.sekigahara.gifu.jp/5676.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"乳幼児健康診査/関ケ原町",https://www.town.sekigahara.gifu.jp/5112.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"こども園について/関ケ原町",https://www.town.sekigahara.gifu.jp/2999.htm,"入園対象年齢 ６ヶ月～就学前児童を対象としています。 入園手続き 新年度の入園手続き 入園書類の受付は毎年１２月に行っています。 年度途中の入園手続き 随時受付けておりますが、保育園の入園状況によりご希望に添えない場合があります。 入園手続きのための必要書類様式等一覧 ・ 令和８年度入園案内.pdf ・ （在園児）令和８年度保育園継続手続きについて.pdf "
21362,関ケ原町,20,"大人の予防接種/関ケ原町",https://www.town.sekigahara.gifu.jp/5675.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"各種がん検診・健診/関ケ原町",https://www.town.sekigahara.gifu.jp/2966.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"緊急速報「エリアメール」（ＮＴＴドコモ）、緊急速報メール（au、ソフトバンク）について/関ケ原町",https://www.town.sekigahara.gifu.jp/2623.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"関ケ原町地震ハザードマップを作成しました/関ケ原町",https://www.town.sekigahara.gifu.jp/3576.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"町の人口/関ケ原町",https://www.town.sekigahara.gifu.jp/3065.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"リンク集/関ケ原町",https://www.town.sekigahara.gifu.jp/link/,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"リンクについて/関ケ原町",https://www.town.sekigahara.gifu.jp/1085.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"免責事項・著作権/関ケ原町",https://www.town.sekigahara.gifu.jp/1084.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"サイトの考え方/関ケ原町",https://www.town.sekigahara.gifu.jp/1087.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ウェブアクセシビリティ/関ケ原町",https://www.town.sekigahara.gifu.jp/3636.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"スマートフォンでの操作説明/関ケ原町",https://www.town.sekigahara.gifu.jp/2154.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"税/関ケ原町",https://www.town.sekigahara.gifu.jp/3019.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"交通/関ケ原町",https://www.town.sekigahara.gifu.jp/2920.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"都市計画/関ケ原町",https://www.town.sekigahara.gifu.jp/3034.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"環境・衛生/関ケ原町",https://www.town.sekigahara.gifu.jp/3471.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"文化・スポーツ・生涯学習/関ケ原町",https://www.town.sekigahara.gifu.jp/3038.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"消防/関ケ原町",https://www.town.sekigahara.gifu.jp/3041.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"各種相談/関ケ原町",https://www.town.sekigahara.gifu.jp/3042.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ペット/関ケ原町",https://www.town.sekigahara.gifu.jp/3470.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"労働/関ケ原町",https://www.town.sekigahara.gifu.jp/3474.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"農業/関ケ原町",https://www.town.sekigahara.gifu.jp/3135.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"林業/関ケ原町",https://www.town.sekigahara.gifu.jp/3145.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"土木/関ケ原町",https://www.town.sekigahara.gifu.jp/3137.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"税金/関ケ原町",https://www.town.sekigahara.gifu.jp/3139.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"水道/関ケ原町",https://www.town.sekigahara.gifu.jp/4153.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"人事・職員/関ケ原町",https://www.town.sekigahara.gifu.jp/3109.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"条例・規則・要綱など/関ケ原町",https://www.town.sekigahara.gifu.jp/3112.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"選挙/関ケ原町",https://www.town.sekigahara.gifu.jp/3115.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"情報公開・個人情報保護/関ケ原町",https://www.town.sekigahara.gifu.jp/3565.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"表彰/関ケ原町",https://www.town.sekigahara.gifu.jp/3760.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"総務課/関ケ原町",https://www.town.sekigahara.gifu.jp/2518.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"企画政策課/関ケ原町",https://www.town.sekigahara.gifu.jp/4389.htm,"係一覧 財政係 企画係 ふるさと納税 移住定住・空き家 お問合わせ先 企画政策課 所在地/〒503-1592岐阜県不破郡関ケ原町大字関ケ原894-58 電話番号/0584-43-3052 電話番号/ 0584-43-3052 FAX/0584-43-3122 E-mail/ kikaku@town.sekigahara.gifu.jp 添付資料を見るためには"
21362,関ケ原町,20,"地域振興課/関ケ原町",https://www.town.sekigahara.gifu.jp/2523.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"税務課/関ケ原町",https://www.town.sekigahara.gifu.jp/2528.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"住民課/関ケ原町",https://www.town.sekigahara.gifu.jp/2533.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"こどもみらい課/関ケ原町",https://www.town.sekigahara.gifu.jp/7005.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"産業建設課/関ケ原町",https://www.town.sekigahara.gifu.jp/2538.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"水道環境課/関ケ原町",https://www.town.sekigahara.gifu.jp/2543.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"会計管理室/関ケ原町",https://www.town.sekigahara.gifu.jp/2548.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"議会事務局/関ケ原町",https://www.town.sekigahara.gifu.jp/2553.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"教育委員会事務局/関ケ原町",https://www.town.sekigahara.gifu.jp/2558.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"エコミュージアム関ケ原/関ケ原町",https://www.town.sekigahara.gifu.jp/2571.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"国保関ケ原診療所 医療保健課/関ケ原町",https://www.town.sekigahara.gifu.jp/5091.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"国保関ケ原診療所 介護事業課/関ケ原町",https://www.town.sekigahara.gifu.jp/5095.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"防災/関ケ原町",https://www.town.sekigahara.gifu.jp/3097.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"防災マップ・避難所等/関ケ原町",https://www.town.sekigahara.gifu.jp/2917.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"災害に備える/関ケ原町",https://www.town.sekigahara.gifu.jp/2918.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"防犯/関ケ原町",https://www.town.sekigahara.gifu.jp/2919.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"青色回転灯防犯パトロール車が町内を巡回します！/関ケ原町",https://www.town.sekigahara.gifu.jp/2621.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"空家除却/関ケ原町",https://www.town.sekigahara.gifu.jp/6865.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"関ケ原町版 解体費用シミュレーター/関ケ原町",https://www.town.sekigahara.gifu.jp/6872.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"企画係/関ケ原町",https://www.town.sekigahara.gifu.jp/4418.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"公共交通/関ケ原町",https://www.town.sekigahara.gifu.jp/7091.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"デマンドタクシーについて/関ケ原町",https://www.town.sekigahara.gifu.jp/5332.htm,"【運行時間】 午前８時～午後５時 ※令和６年４月１日より、日曜日・祝日も利用可能となりました。 その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"路線バス（関ケ原多良線）の運行時刻等の変更について/関ケ原町",https://www.town.sekigahara.gifu.jp/5057.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ふれあいバスご利用者の皆様へ（山中バス停留所の異動についてお知らせ）/関ケ原町",https://www.town.sekigahara.gifu.jp/4783.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"地域おこし協力隊/関ケ原町",https://www.town.sekigahara.gifu.jp/7087.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"教育課/関ケ原町",https://www.town.sekigahara.gifu.jp/2564.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"交通・アクセス/関ケ原町",https://www.town.sekigahara.gifu.jp/2590.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"町長・議長紹介/関ケ原町",https://www.town.sekigahara.gifu.jp/2591.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"町の沿革と位置/関ケ原町",https://www.town.sekigahara.gifu.jp/2589.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"クマに注意してください/関ケ原町",https://www.town.sekigahara.gifu.jp/item/8691.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"買い物支援（移動スーパー）について/関ケ原町",https://www.town.sekigahara.gifu.jp/item/8440.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"各種計画/関ケ原町",https://www.town.sekigahara.gifu.jp/3602.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"地図の販売/関ケ原町",https://www.town.sekigahara.gifu.jp/3603.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ふれあいセンター/関ケ原町",https://www.town.sekigahara.gifu.jp/3082.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"文化財/関ケ原町",https://www.town.sekigahara.gifu.jp/3077.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"公民館/関ケ原町",https://www.town.sekigahara.gifu.jp/2683.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ふれあい図書館利用案内/関ケ原町",https://www.town.sekigahara.gifu.jp/2954.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"関ケ原町子どもの読書活動推進計画/関ケ原町",https://www.town.sekigahara.gifu.jp/4001.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ふれあいセンターの利用について/関ケ原町",https://www.town.sekigahara.gifu.jp/5226.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"財政係/関ケ原町",https://www.town.sekigahara.gifu.jp/4402.htm,"その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21362,関ケ原町,20,"ふるさと納税について/関ケ原町",https://www.town.sekigahara.gifu.jp/4449.htm,"三河一色産のうなぎのみを使用し創業以来80年以上代々受け継がれる秘伝のタレをつけ備長炭で焼くというこだわりの一品です。 その場合、Microsoft Officeまたは無償のMicrosoft社製ビューアーアプリケーションの入っているPC端末などをご利用し閲覧をお願い致します。"
21381,神戸町,20,"よくある質問",https://www.town.godo.gifu.jp/faq/index.html,"【対象となる届書】 婚姻届・協議離婚届・養子縁組届・協議離縁届・転籍届・認知届 お問い合わせ 住民保険課 住民係（窓口 1） TEL：0584-27-0174 戸籍の届書は、届出をする市区町村役場以外でもらったものでも使用できますか? 戸籍の届書は全国共通ですので、最寄りの市区町村役場でもらった用紙を使用していただいて構いません。 【申請の方法】 次の3点を"
21381,神戸町,20,"ふるさと納税",https://www.town.godo.gifu.jp/politics/politics14.html,"これら以外でのインターネットからのご寄附の受付は行っておりません。 ふるさと納税の対象となる地方団体の指定について 神戸町は、令和7年9月26日付けで総務大臣から「ふるさと納税の対象となる地方団体の指定」を受けましたので、お知らせします。 指定対象期間は、令和7年10月1日から令和8年9月30日までです。 受付時間 平日：午前8時30分 から 午後5時15分"
