slug	organization	status	url	note
okinawa-official-001-025-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/3458.html	official body fetched or candidate evidence retained
okinawa-official-001-026-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/9637.html	official body fetched or candidate evidence retained
okinawa-official-001-027-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/4/4030.html	official body fetched or candidate evidence retained
okinawa-official-001-028-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/7/17762.html	official body fetched or candidate evidence retained
okinawa-official-001-029-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/7/17763.html	official body fetched or candidate evidence retained
okinawa-official-001-030-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kyoiku/4/3684.html	official body fetched or candidate evidence retained
okinawa-official-001-031-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/ninshin_shussan/1/12943.html	official body fetched or candidate evidence retained
okinawa-official-001-032-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/ninshin_shussan/1/12910.html	official body fetched or candidate evidence retained
okinawa-official-001-033-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kenko_iryo_fukushi/fukushi/3/8583.html	official body fetched or candidate evidence retained
okinawa-official-001-034-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/3459.html	official body fetched or candidate evidence retained
okinawa-official-001-035-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kosodate_kyoiku/kosodate/2/4021.html	official body fetched or candidate evidence retained
okinawa-official-001-036-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/jigyosha/7200.html	official body fetched or candidate evidence retained
okinawa-official-001-037-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kenko_iryo_fukushi/iryo_hoken_kenko/1/3515.html	official body fetched or candidate evidence retained
okinawa-official-001-038-2026	宜野湾市	200	https://www.city.ginowan.lg.jp/kenko_iryo_fukushi/fukushi/3/8589.html	official body fetched or candidate evidence retained
okinawa-official-001-039-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/bukkakoutou/11775.html	official body fetched or candidate evidence retained
okinawa-official-001-040-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/info/11471.html	official body fetched or candidate evidence retained
okinawa-official-001-041-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/hoken/3537.html	official body fetched or candidate evidence retained
okinawa-official-001-042-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/iryo/2308.html	official body fetched or candidate evidence retained
okinawa-official-001-043-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/iryo/1/9987.html	official body fetched or candidate evidence retained
okinawa-official-001-044-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/iryo/1/11927.html	official body fetched or candidate evidence retained
okinawa-official-001-045-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/kenko/7665.html	official body fetched or candidate evidence retained
okinawa-official-001-046-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/seikatsu_fukushi/1847.html	official body fetched or candidate evidence retained
okinawa-official-001-047-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/5154.html	official body fetched or candidate evidence retained
okinawa-official-001-048-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/1993.html	official body fetched or candidate evidence retained
okinawa-official-001-049-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/4502.html	official body fetched or candidate evidence retained
okinawa-official-001-050-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/4716.html	official body fetched or candidate evidence retained
okinawa-official-001-051-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/5060.html	official body fetched or candidate evidence retained
okinawa-official-001-052-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/hoikusho/1/1946.html	official body fetched or candidate evidence retained
okinawa-official-001-053-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/3554.html	official body fetched or candidate evidence retained
okinawa-official-001-054-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1907.html	official body fetched or candidate evidence retained
okinawa-official-001-055-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1909.html	official body fetched or candidate evidence retained
okinawa-official-001-056-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1911.html	official body fetched or candidate evidence retained
okinawa-official-001-057-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/3553.html	official body fetched or candidate evidence retained
okinawa-official-001-058-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/3552.html	official body fetched or candidate evidence retained
okinawa-official-001-059-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/3555.html	official body fetched or candidate evidence retained
okinawa-official-001-060-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/10701.html	official body fetched or candidate evidence retained
okinawa-official-001-061-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/kyoiku/9163.html	official body fetched or candidate evidence retained
okinawa-official-001-062-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/nyuen_nyugaku/3278.html	official body fetched or candidate evidence retained
okinawa-official-001-063-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/8729.html	official body fetched or candidate evidence retained
okinawa-official-001-064-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/shogaisha/4504.html	official body fetched or candidate evidence retained
okinawa-official-001-065-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/gakko/2623.html	official body fetched or candidate evidence retained
okinawa-official-001-066-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/hoikusho/1928.html	official body fetched or candidate evidence retained
okinawa-official-001-067-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1918.html	official body fetched or candidate evidence retained
okinawa-official-001-068-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1908.html	official body fetched or candidate evidence retained
okinawa-official-001-069-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/kaigo/4785.html	official body fetched or candidate evidence retained
okinawa-official-001-070-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/nenkin/2414.html	official body fetched or candidate evidence retained
okinawa-official-001-071-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1914.html	official body fetched or candidate evidence retained
okinawa-official-001-072-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/3158.html	official body fetched or candidate evidence retained
okinawa-official-001-073-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/3162.html	official body fetched or candidate evidence retained
okinawa-official-001-074-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/jido/1910.html	official body fetched or candidate evidence retained
okinawa-official-001-075-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/iryo_kenko_fukushi/kenko/2344.html	official body fetched or candidate evidence retained
okinawa-official-001-076-2026	石垣市	200	https://www.city.ishigaki.okinawa.jp/kurashi_gyosei/kosodate_kyoiku/ninshin_shussan/6443.html	official body fetched or candidate evidence retained
