rescore	organization	title	url	evidence
43	芦北町	重度心身障害者医療費助成制度について	https://www.town.ashikita.lg.jp/kosodate_site/shien_kosodate/2008417	重度心身障害者医療費助成制度について / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 支援・助成 &gt; 重度心身障害者医療費助成制度について 重度心身障害者医療費助成制度について 更新日：2024年06月18日 概要 重度の障がい者（児）の方で、医療保険を使い治療を受けた場合に、一つの医療機関につき、自己負担額（注1）を超えた分の医療費を助成する制度です。 助成を受けるためには事前に認定申請をする必要があり、申請
43	芦北町	障害者（児）日中一時支援事業	https://www.town.ashikita.lg.jp/kosodate_site/shien_kosodate/2008516	障害者（児）日中一時支援事業 / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 支援・助成 &gt; 障害者（児）日中一時支援事業 障害者（児）日中一時支援事業 更新日：2023年03月01日 概要 施設への通所によって日中活動の場を確保し、家族の就労支援、及び日常的に介護している家族の一時的な介護負担の軽減を図ります。 対象者 原則として日中において世話をする者がいないため、一時的に見守り等の支援が必要な65歳未満の
43	芦北町	障害者等日常生活用具の給付・貸与について	https://www.town.ashikita.lg.jp/kosodate_site/shien_kosodate/2008530	障害者等日常生活用具の給付・貸与について / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 支援・助成 &gt; 障害者等日常生活用具の給付・貸与について 障害者等日常生活用具の給付・貸与について 更新日：2023年03月01日 概要 重度の身体障害者（児）の方が、家庭生活を営むうえでの不便さを軽減し、自立した生活を容易にするために必要な用具を給付します。 日常生活用具例 表：日常生活用具例 分類 用具例 介護・訓練支
43	芦北町	奨学資金制度	https://www.town.ashikita.lg.jp/kosodate_site/shien_kosodate/2008905	奨学資金制度 / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 支援・助成 &gt; 奨学資金制度 奨学資金制度 更新日：2024年12月23日 奨学資金制度 概要 「進学予定であるが経済的な理由で修学が困難」という方に奨学資金の貸付を行っています。 詳細 申込資格 奨学資金を受けるには以下の条件を全て満たしている必要があります。 保護者が本町に住所を有すること。 品行方正で学術技能において他に優れていること。 経済的
43	芦北町	子ども医療費助成申請	https://www.town.ashikita.lg.jp/kosodate_site/shien_kosodate/2018300	子ども医療費助成申請 / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 支援・助成 &gt; 子ども医療費助成申請 子ども医療費助成申請 更新日：2025年12月23日 概要 子どもが病気やケガで病院や薬局を利用したとき、医療費(保険適用分)の一部負担金の全額を助成することで子育て世代の経済的負担を軽減する事業です。 対象者 芦北町に住所を有し、年齢が満18歳になって最初の3月31日までの子ども (ただし、婚姻している
43	芦北町	芦北町学校給食費無償化制度について	https://www.town.ashikita.lg.jp/kosodate_site/shien_kosodate/2030081	芦北町学校給食費無償化制度について / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 支援・助成 &gt; 芦北町学校給食費無償化制度について 芦北町学校給食費無償化制度について 更新日：2026年03月31日 芦北町の学校給食費が完全無償となります。 1.対象者 前年度までの給食費に滞納が無く、次の1から3に該当する保護者が給食費補助の対象者となります。 保護者の住所が町内 町内の小中学校及び芦北支援学校小中学部へ就
39	芦北町	保育園・幼稚園・認定こども園	https://www.town.ashikita.lg.jp/kosodate_site/hoikuen_youthien_nintei	保育園・幼稚園・認定こども園 / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 保育園・幼稚園・認定こども園 保育園・幼稚園・認定こども園 2026年3月25日 乳児等支援給付（こども誰でも通園制度）について 目的 芦北町では、全てのこどもの育ちを応援し、こどもの良質な成育環境を整備するため、保護者の就労の有無に関わらず、月10時間を上限に保育所等を利用でき… 2025年11月17日 令和8年度保育所等入所申込について
39	芦北町	保育園・幼稚園・認定こども園	https://www.town.ashikita.lg.jp/kosodate_site/hoikuen_youthien_nintei/	保育園・幼稚園・認定こども園 / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 保育園・幼稚園・認定こども園 保育園・幼稚園・認定こども園 2026年3月25日 乳児等支援給付（こども誰でも通園制度）について 目的 芦北町では、全てのこどもの育ちを応援し、こどもの良質な成育環境を整備するため、保護者の就労の有無に関わらず、月10時間を上限に保育所等を利用でき… 2025年11月17日 令和8年度保育所等入所申込について
39	芦北町	妊娠・出産	https://www.town.ashikita.lg.jp/kosodate_site/ninshin_kosodate	妊娠・出産 / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 妊娠・出産 妊娠・出産 2018年4月1日 出生届 出生届 概要 子供が生まれたときから、2週間以内に出生届をする必要があります。 詳細 対象者 子供の父又は母が届出人になります。 申請時期 出生か… 2018年4月1日 出産育児一時金の申請 概要 国民健康保険の加入者が出産したとき、50万円が支給されます。 産科医療補償制度に加入していない医療機関などで出
39	芦北町	妊娠・出産	https://www.town.ashikita.lg.jp/kosodate_site/ninshin_kosodate/	妊娠・出産 / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 妊娠・出産 妊娠・出産 2018年4月1日 出生届 出生届 概要 子供が生まれたときから、2週間以内に出生届をする必要があります。 詳細 対象者 子供の父又は母が届出人になります。 申請時期 出生か… 2018年4月1日 出産育児一時金の申請 概要 国民健康保険の加入者が出産したとき、50万円が支給されます。 産科医療補償制度に加入していない医療機関などで出
35	芦北町	マル学保険証の交付（国保）	https://www.town.ashikita.lg.jp/kosodate_site/gakkou_kosodate/2007427	マル学保険証の交付（国保） / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 学校教育 &gt; マル学保険証の交付（国保） マル学保険証の交付（国保） 更新日：2023年02月28日 概要 就学のため子どもが他の市町村に居住する場合、遠隔者被保険者証（子どもが使用する被保険者証）を交付します。 詳細 対象者 国民健康保険加入者で就学のため他の市町村に居住する人 申請時期 随時 必要なもの 在学証明書または学生証の写し
35	芦北町	芦北町就学援助制度について	https://www.town.ashikita.lg.jp/kosodate_site/gakkou_kosodate/2008875	芦北町就学援助制度について / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 学校教育 &gt; 芦北町就学援助制度について 芦北町就学援助制度について 更新日：2023年04月05日 芦北町では、小学校・中学校に通うお子様が、安心して就学できるよう、経済的な負担が大きいご家庭に、新入学用品費や給食費などの就学に必要な費用の一部について援助を行っています。申請を希望される方は、以下のとおりご提出をお願いします。 1.
35	芦北町	芦北町特別支援教育就学奨励費補助金について	https://www.town.ashikita.lg.jp/kosodate_site/gakkou_kosodate/2008899	芦北町特別支援教育就学奨励費補助金について / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 学校教育 &gt; 芦北町特別支援教育就学奨励費補助金について 芦北町特別支援教育就学奨励費補助金について 更新日：2023年03月31日 芦北町では、芦北町立の小・中学校の特別支援学級に就学する児童生徒の保護者の経済的負担を軽減し、就学奨励を図るため、学用品費などの経費の一部の援助を行っています。 1. 対象者 町内の小中学
35	芦北町	地域学校協働活動のボランティアを募集しています	https://www.town.ashikita.lg.jp/kosodate_site/gakkou_kosodate/2009155	地域学校協働活動のボランティアを募集しています / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 学校教育 &gt; 地域学校協働活動のボランティアを募集しています 地域学校協働活動のボランティアを募集しています 更新日：2024年04月02日 地域学校協働活動のボランティアについて (PDF 329KB) 「地域学校協働活動」 とは、地域住民、PTA、民間企業、団体など幅広い方々の参画を得て、地域全体で子供たちの学び
35	芦北町	放課後児童クラブ(学童保育)のお知らせ	https://www.town.ashikita.lg.jp/kosodate_site/gakudou_kosodate/2007281	放課後児童クラブ(学童保育)のお知らせ / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 学童保育 &gt; 放課後児童クラブ(学童保育)のお知らせ 放課後児童クラブ(学童保育)のお知らせ 更新日：2023年04月05日 現在芦北町では、田浦保育園、淳光育児園、認定こども園すくすく、湯浦保育園の4箇所において放課後児童クラブ(学童保育)を行っています。 放課後児童クラブ(学童保育)とは 小学1年生から6年生までを対象と
35	芦北町	出生届	https://www.town.ashikita.lg.jp/kosodate_site/ninshin_kosodate/2002323	出生届 / 芦北町 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 ハンバーガーメニューを開く 文字サイズ 拡大 文字を大きくする 標準 文字の大きさをもとの大きさに戻す 背景色 黒 背景色の変更：黒 青 背景色の変更：青 標準 背景色の変更：白 Foreign Language 検索 相談窓口 お知らせ 妊娠・出産 支援・助成 幼稚園・保育園 認定こども園 学童保育 一時保育 学校教育 施設一覧 ハンバーガーメニューを閉じる メニューをとじる ホーム &gt; 子育てサイト &gt; 妊娠・出産 &gt; 出生届 出生届 更新日：2023年05月01日 出生届 概要 子供が生まれたときから、2週間以内に出生届をする必要があります。 詳細 対象者 子供の父又は母が届出人になります。 申請時期 出生から14日以内 必要なもの 出生届(出生証明書と一緒になっています。医師などの証明が必要です。) 母子手帳 届出以外のお手続きで印鑑が必要となる場合が
