org	title	url	status	snippet
伊万里市	OTEC-Link10周年記念事業 海とエネルギーの未来フォーラムin伊万里 を開催します	https://www.city.imari.lg.jp/26607.htm	200	OTEC-Link10周年記念事業 海とエネルギーの未来フォーラムin伊万里 を開催します/伊万里市 本文にジャンプします メニューにジャンプします OTEC-Link10周年記念事業 海とエネルギーの未来フォーラムin伊万里 を開催します 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合
伊万里市	あなたのまちの民生委員・児童委員です	https://www.city.imari.lg.jp/21677.htm	200	あなたのまちの民生委員・児童委員です/伊万里市 本文にジャンプします メニューにジャンプします あなたのまちの民生委員・児童委員です 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市
伊万里市	いまりん子育ておうえんBOOK	https://www.city.imari.lg.jp/20452.htm	200	いまりん子育ておうえんBOOK/伊万里市 本文にジャンプします メニューにジャンプします いまりん子育ておうえんBOOK 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光
伊万里市	がん検診	https://www.city.imari.lg.jp/26018.htm	200	がん検診/伊万里市 本文にジャンプします メニューにジャンプします がん検診 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産業・事業者情報 市政
伊万里市	がん治療を受けている人のためのウィッグ・胸部補正具購入費補助	https://www.city.imari.lg.jp/9037.htm	200	がん治療を受けている人のためのウィッグ・胸部補正具購入費補助/伊万里市 本文にジャンプします メニューにジャンプします がん治療を受けている人のためのウィッグ・胸部補正具購入費補助 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから
伊万里市	ごみとして出す前に「おいくら」で売却しリユースできないか検討しましょう	https://www.city.imari.lg.jp/26408.htm	200	ごみとして出す前に「おいくら」で売却しリユースできないか検討しましょう/伊万里市 本文にジャンプします メニューにジャンプします ごみとして出す前に「おいくら」で売却しリユースできないか検討しましょう 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から
伊万里市	ごみの収集日カレンダー（令和８年度版）	https://www.city.imari.lg.jp/5427.htm	200	ごみの収集日カレンダー（令和８年度版）/伊万里市 本文にジャンプします メニューにジャンプします ごみの収集日カレンダー（令和８年度版） 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心
伊万里市	ごみの出し方	https://www.city.imari.lg.jp/3692.htm	200	ごみの出し方/伊万里市 本文にジャンプします メニューにジャンプします ごみの出し方 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産業・事業者情
伊万里市	ごみの分別と出し方	https://www.city.imari.lg.jp/5400.htm	200	ごみの分別と出し方/伊万里市 本文にジャンプします メニューにジャンプします ごみの分別と出し方 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産
伊万里市	ごみの分別に迷ったら「家庭ごみ分別辞典（50音順）」	https://www.city.imari.lg.jp/17952.htm	200	ごみの分別に迷ったら「家庭ごみ分別辞典（50音順）」/伊万里市 本文にジャンプします メニューにジャンプします ごみの分別に迷ったら「家庭ごみ分別辞典（50音順）」 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質
伊万里市	ごみ出しのルール・マナーを守りましょう！	https://www.city.imari.lg.jp/25495.htm	200	ごみ出しのルール・マナーを守りましょう！/伊万里市 本文にジャンプします メニューにジャンプします ごみ出しのルール・マナーを守りましょう！ 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・
伊万里市	ごみ処理の計画について	https://www.city.imari.lg.jp/3694.htm	200	ごみ処理の計画について/伊万里市 本文にジャンプします メニューにジャンプします ごみ処理の計画について 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント
伊万里市	ごみ対策推進費補助金	https://www.city.imari.lg.jp/5639.htm	200	ごみ対策推進費補助金/伊万里市 本文にジャンプします メニューにジャンプします ごみ対策推進費補助金 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市
伊万里市	さが西部クリーンセンターのごみ搬入手数料	https://www.city.imari.lg.jp/24580.htm	200	さが西部クリーンセンターのごみ搬入手数料/伊万里市 本文にジャンプします メニューにジャンプします さが西部クリーンセンターのごみ搬入手数料 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・
伊万里市	さが西部クリーンセンターへのごみの持込みについて	https://www.city.imari.lg.jp/11094.htm	200	さが西部クリーンセンターへのごみの持込みについて/伊万里市 本文にジャンプします メニューにジャンプします さが西部クリーンセンターへのごみの持込みについて 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くら
伊万里市	すくすく子育て相談	https://www.city.imari.lg.jp/6790.htm	200	すくすく子育て相談/伊万里市 本文にジャンプします メニューにジャンプします すくすく子育て相談 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産
伊万里市	ビジネス支援サービス業等立地奨励金	https://www.city.imari.lg.jp/15798.htm	200	ビジネス支援サービス業等立地奨励金/伊万里市 本文にジャンプします メニューにジャンプします ビジネス支援サービス業等立地奨励金 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活
伊万里市	ひとり親の方へ	https://www.city.imari.lg.jp/15288.htm	200	ひとり親の方へ/伊万里市 本文にジャンプします メニューにジャンプします ひとり親の方へ 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産業・事業
伊万里市	ひとり親家庭医療費助成	https://www.city.imari.lg.jp/22076.htm	200	ひとり親家庭医療費助成/伊万里市 本文にジャンプします メニューにジャンプします ひとり親家庭医療費助成 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント
伊万里市	ひとり親家庭等相談	https://www.city.imari.lg.jp/15368.htm	200	ひとり親家庭等相談/伊万里市 本文にジャンプします メニューにジャンプします ひとり親家庭等相談 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産
伊万里市	みんなのために児童虐待を知りましょう	https://www.city.imari.lg.jp/15369.htm	200	みんなのために児童虐待を知りましょう/伊万里市 本文にジャンプします メニューにジャンプします みんなのために児童虐待を知りましょう 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市
伊万里市	ライターやスプレー缶などのごみ排出方法について	https://www.city.imari.lg.jp/11734.htm	200	ライターやスプレー缶などのごみ排出方法について /伊万里市 本文にジャンプします メニューにジャンプします ライターやスプレー缶などのごみ排出方法について 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらし
伊万里市	伊万里・有田地域の就労継続支援事業所のご紹介	https://www.city.imari.lg.jp/4547.htm	200	伊万里・有田地域の就労継続支援事業所のご紹介/伊万里市 本文にジャンプします メニューにジャンプします 伊万里・有田地域の就労継続支援事業所のご紹介 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報
伊万里市	伊万里市SAGAゼロカーボン加速化事業補助金	https://www.city.imari.lg.jp/26338.htm	200	伊万里市SAGAゼロカーボン加速化事業補助金/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市SAGAゼロカーボン加速化事業補助金 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報
伊万里市	伊万里市ごみ出しガイドブック（保存版）	https://www.city.imari.lg.jp/24969.htm	200	伊万里市ごみ出しガイドブック（保存版）/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市ごみ出しガイドブック（保存版） 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心
伊万里市	伊万里市さくらねこ不妊手術チケット交付事業	https://www.city.imari.lg.jp/26410.htm	200	伊万里市さくらねこ不妊手術チケット交付事業/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市さくらねこ不妊手術チケット交付事業 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安
伊万里市	伊万里市ビジネス支援オフィス（拠点オフィス）	https://www.city.imari.lg.jp/17081.htm	200	伊万里市ビジネス支援オフィス（拠点オフィス）/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市ビジネス支援オフィス（拠点オフィス） 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報
伊万里市	伊万里市企業活動支援センターのご紹介	https://www.city.imari.lg.jp/3087.htm	200	伊万里市企業活動支援センターのご紹介/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市企業活動支援センターのご紹介 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市
伊万里市	伊万里市高齢者見守りネットワーク事業	https://www.city.imari.lg.jp/16439.htm	200	伊万里市高齢者見守りネットワーク事業/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市高齢者見守りネットワーク事業 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市
伊万里市	伊万里市指定ごみ袋の取り扱いについて	https://www.city.imari.lg.jp/7818.htm	200	伊万里市指定ごみ袋の取り扱いについて/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市指定ごみ袋の取り扱いについて 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市
伊万里市	伊万里市特別支援学校留守家庭児童クラブについて	https://www.city.imari.lg.jp/10480.htm	200	伊万里市特別支援学校留守家庭児童クラブについて/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市特別支援学校留守家庭児童クラブについて 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの
伊万里市	伊万里市認知症初期集中支援チーム	https://www.city.imari.lg.jp/16436.htm	200	伊万里市認知症初期集中支援チーム/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市認知症初期集中支援チーム 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動
伊万里市	伊万里市不妊治療等エンゼルサポート事業	https://www.city.imari.lg.jp/6773.htm	200	伊万里市不妊治療等エンゼルサポート事業/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市不妊治療等エンゼルサポート事業 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心
伊万里市	伊万里市木造住宅耐震診断派遣事業のご案内	https://www.city.imari.lg.jp/4297.htm	200	伊万里市木造住宅耐震診断派遣事業のご案内/伊万里市 本文にジャンプします メニューにジャンプします 伊万里市木造住宅耐震診断派遣事業のご案内 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・
伊万里市	伊万里梨直売所マップについて	https://www.city.imari.lg.jp/24028.htm	200	伊万里梨直売所マップについて/伊万里市 本文にジャンプします メニューにジャンプします 伊万里梨直売所マップについて 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文
伊万里市	医療を受けるために	https://www.city.imari.lg.jp/3717.htm	200	医療を受けるために/伊万里市 本文にジャンプします メニューにジャンプします 医療を受けるために 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産
伊万里市	医療機関での乳児健診	https://www.city.imari.lg.jp/6796.htm	200	医療機関での乳児健診/伊万里市 本文にジャンプします メニューにジャンプします 医療機関での乳児健診 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市
伊万里市	育児に関する金銭的支援	https://www.city.imari.lg.jp/15287.htm	200	育児に関する金銭的支援/伊万里市 本文にジャンプします メニューにジャンプします 育児に関する金銭的支援 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント
伊万里市	一部負担金の減免	https://www.city.imari.lg.jp/4406.htm	200	一部負担金の減免/伊万里市 本文にジャンプします メニューにジャンプします 一部負担金の減免 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産業・
伊万里市	引越し・住まい	https://www.city.imari.lg.jp/1463.htm	200	引越し・住まい/伊万里市 本文にジャンプします メニューにジャンプします 引越し・住まい 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産業・事業
伊万里市	引越しに伴う高齢者対象の手当の手続き	https://www.city.imari.lg.jp/4362.htm	200	引越しに伴う高齢者対象の手当の手続き/伊万里市 本文にジャンプします メニューにジャンプします 引越しに伴う高齢者対象の手当の手続き 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市
伊万里市	引越しに伴う子ども対象の手当の手続き	https://www.city.imari.lg.jp/5713.htm	200	引越しに伴う子ども対象の手当の手続き/伊万里市 本文にジャンプします メニューにジャンプします 引越しに伴う子ども対象の手当の手続き 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市
伊万里市	英語検定の補助について	https://www.city.imari.lg.jp/25208.htm	200	英語検定の補助について/伊万里市 本文にジャンプします メニューにジャンプします 英語検定の補助について 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント
伊万里市	介護の認定を受けましたがサービスを利用するためにはどうしたらよいのですか。	https://www.city.imari.lg.jp/8850.htm	200	介護の認定を受けましたがサービスを利用するためにはどうしたらよいのですか。/伊万里市 本文にジャンプします メニューにジャンプします 介護の認定を受けましたがサービスを利用するためにはどうしたらよいのですか。 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す
伊万里市	介護保険	https://www.city.imari.lg.jp/3718.htm	200	介護保険/伊万里市 本文にジャンプします メニューにジャンプします 介護保険 緊急情報 閲覧補助 SUPPORT 探す 閲覧補助 SUPPORT Foreign Languages 音声を読み上げ ふりがな 色 色変更 文字 拡大 標準 サイトマップ サイトの考え方 お問い合わせ 探す 検索 組織から探す 施設から探す カレンダーから探す よくある質問 くらしの情報 安全・安心 市民活動 観光・文化・イベント 市の産業・事業者情報 市政
