code	organization	slug	title	category	status	officialUrl	snippet
33100	岡山市	okayama-official-001-011-2026	岡山市 自立支援医療（育成医療）	medical	200	https://www.city.okayama.jp/kurashi/0000015207.html	自立支援医療（育成医療）について | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索 ホーム くらしの情報 観光 イ
33100	岡山市	okayama-official-001-012-2026	岡山市 生活困窮世帯受験料等支援金ひとり親家庭分給付事業	childcare	200	https://www.city.okayama.jp/kurashi/0000059666.html	令和8年度岡山市生活困窮世帯受験料等支援金ひとり親家庭分給付事業 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索
33100	岡山市	okayama-official-001-013-2026	岡山市 養育費履行確保支援	childcare	200	https://www.city.okayama.jp/kurashi/0000029999.html	養育費履行確保支援について | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索 ホーム くらしの情報 観光 イベント
33100	岡山市	okayama-official-001-014-2026	岡山市 ひとり親家庭高等学校卒業程度認定試験合格支援事業	childcare	200	https://www.city.okayama.jp/kurashi/0000056202.html	ひとり親家庭高等学校卒業程度認定試験合格支援事業 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索 ホーム くらし
33100	岡山市	okayama-official-001-015-2026	岡山市 母子及び父子家庭高等職業訓練促進給付金	childcare	200	https://www.city.okayama.jp/kurashi/0000010966.html	母子及び父子家庭高等職業訓練促進給付金 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索 ホーム くらしの情報 観
33100	岡山市	okayama-official-001-016-2026	岡山市 母子・父子・寡婦福祉資金貸付金	childcare	200	https://www.city.okayama.jp/kurashi/0000010949.html	母子・父子・寡婦福祉資金貸付金一覧 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索 ホーム くらしの情報 観光
33100	岡山市	okayama-official-001-017-2026	岡山市 母子及び父子家庭自立支援教育訓練給付金	childcare	200	https://www.city.okayama.jp/kurashi/0000011367.html	母子及び父子家庭自立支援教育訓練給付金 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索 ホーム くらしの情報 観
33100	岡山市	okayama-official-001-018-2026	岡山市 岡山市事業承継支援補助金	employment	200	https://www.city.okayama.jp/jigyosha/0000081398.html	「岡山市事業承継支援補助金」について | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索 ホーム くらしの情報 観光
33100	岡山市	okayama-official-001-019-2026	岡山市 ＩｏＴ・ＡＩ等先端技術導入支援補助金（事前検証事業）	living	200	https://www.city.okayama.jp/jigyosha/0000081277.html	【２期募集開始！！】先端技術導入に向けた事前検証を支援 「ＩоＴ・ＡＩ等先端技術導入支援補助金（事前検証事業）」の申請者募集！！※８／３１（月曜日）締切 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS
33100	岡山市	okayama-official-001-020-2026	岡山市 ＩｏＴ・ＡＩ等先端技術導入支援補助金（検証済み先端技術導入事業）	living	200	https://www.city.okayama.jp/jigyosha/0000081279.html	【２期募集開始！！】先端技術の本格導入を支援 「ＩоＴ・ＡＩ等先端技術導入支援補助金（検証済み先端技術導入事業）」の申請者募集！！※８／３１（月曜日）締切 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRAN
33100	岡山市	okayama-official-001-021-2026	岡山市 岡山市製造業等販路拡張支援事業（見本市出展補助）	employment	200	https://www.city.okayama.jp/jigyosha/0000077981.html	《令和8年度の募集は終了しました》岡山市製造業等販路拡張支援事業（見本市出展補助）令和8年度募集開始！ | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数
33100	岡山市	okayama-official-001-022-2026	岡山市 岡山市省エネ機器更新緊急支援補助金	living	200	https://www.city.okayama.jp/jigyosha/0000078177.html	岡山市省エネ機器更新緊急支援補助金(第5弾)（商工業者向け）のご案内 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。
33100	岡山市	okayama-official-001-023-2026	岡山市 岡山市地域商業グループ活動支援事業	employment	200	https://www.city.okayama.jp/jigyosha/0000035883.html	令和8年度 岡山市地域商業グループ活動支援事業 | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください。 検索 ホーム くらしの
33100	岡山市	okayama-official-001-024-2026	岡山市 岡山市産農産物ブランド力向上チャレンジ事業補助金	employment	200	https://www.city.okayama.jp/jigyosha/0000009532.html	令和8年度岡山市産農産物ブランド力向上チャレンジ事業補助金の募集について | 岡山市 共通メニューなどをスキップして本文へ 文字サイズ 標準 拡大 音声読み上げ・ふりがな Languages English 中文简体 中文繁體 한국어 Português Español Français Italiano Deutsch Việt Nam Bahasa Indonesia Tagalog ไทย नेपाली 日本語 /IF_TRANS_HIDE:ja--> 検索 記事ID検索 半角数字10桁以内で入力してください
33202	倉敷市	okayama-official-001-025-2026	倉敷市 物価高対策臨時給付金	living	200	https://www.city.kurashiki.okayama.jp/fukushi/welfare/1023219/1023220.html	物価高対策臨時給付金について｜倉敷市公式ホームページ(企画財政部 企画経営室 物価高対策臨時給付金室) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしので
33202	倉敷市	okayama-official-001-026-2026	倉敷市 物価高対応子育て応援手当	childcare	200	https://www.city.kurashiki.okayama.jp/kosodate/childcare/1012563/1004159/1023030/index.html	物価高対応子育て応援手当【6月30日必着】｜倉敷市公式ホームページ(こども未来部 子育て支援課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと
33202	倉敷市	okayama-official-001-027-2026	倉敷市 児童手当	childcare	200	https://www.city.kurashiki.okayama.jp/kosodate/childcare/1012563/1004159/1004160/index.html	児童手当｜倉敷市公式ホームページ(こども未来部 子育て支援課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・入学 就職・退
33202	倉敷市	okayama-official-001-028-2026	倉敷市 児童扶養手当	childcare	200	https://www.city.kurashiki.okayama.jp/kosodate/childcare/1012563/1004159/1004166/index.html	児童扶養手当｜倉敷市公式ホームページ(こども未来部 子育て支援課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・入学 就職
33202	倉敷市	okayama-official-001-029-2026	倉敷市 特別児童扶養手当	childcare	200	https://www.city.kurashiki.okayama.jp/kosodate/childcare/1012563/1004159/1004171.html	特別児童扶養手当｜倉敷市公式ホームページ(こども未来部 子育て支援課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・入学
33202	倉敷市	okayama-official-001-030-2026	倉敷市 児童福祉年金	childcare	200	https://www.city.kurashiki.okayama.jp/kosodate/childcare/1012563/1004159/1004172.html	児童福祉年金｜倉敷市公式ホームページ(こども未来部 子育て支援課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・入学 就職
33202	倉敷市	okayama-official-001-031-2026	倉敷市 妊婦支援給付金	medical	200	https://www.city.kurashiki.okayama.jp/kosodate/childcare/1012563/1004159/1016624.html	妊婦支援給付金｜倉敷市公式ホームページ(倉敷市保健所 健康づくり課 母子保健係) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入
33202	倉敷市	okayama-official-001-032-2026	倉敷市 子ども医療費の助成	medical	200	https://www.city.kurashiki.okayama.jp/fukushi/health/1013367/1004720.html	子ども医療費の助成｜倉敷市公式ホームページ(健康福祉部 医療給付課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・入学 就
33202	倉敷市	okayama-official-001-033-2026	倉敷市 ひとり親家庭等医療費の助成	medical	200	https://www.city.kurashiki.okayama.jp/fukushi/health/1013367/1004721.html	ひとり親家庭等医療費の助成｜倉敷市公式ホームページ(健康福祉部 医療給付課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・
33202	倉敷市	okayama-official-001-034-2026	倉敷市 重度障がい者医療費の助成	medical	200	https://www.city.kurashiki.okayama.jp/fukushi/health/1013367/1004722.html	重度障がい者医療費の助成｜倉敷市公式ホームページ(健康福祉部 医療給付課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・入
33202	倉敷市	okayama-official-001-035-2026	倉敷市 特定医療費（指定難病）	medical	200	https://www.city.kurashiki.okayama.jp/fukushi/health/1013367/1004832/1011398.html	特定医療費（指定難病）｜倉敷市公式ホームページ(倉敷市保健所 保健課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・入学
33202	倉敷市	okayama-official-001-036-2026	倉敷市 移住支援金	housing	200	https://www.city.kurashiki.okayama.jp/culture/tourism/1002101/1011818/1010764.html	移住支援金｜倉敷市公式ホームページ(企画財政部 くらしき移住定住推進室) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入園・入学
33202	倉敷市	okayama-official-001-037-2026	倉敷市 移住等希望者支援交通費補助金	housing	200	https://www.city.kurashiki.okayama.jp/culture/tourism/1002101/1011818/1002114.html	移住等希望者支援交通費補助金｜倉敷市公式ホームページ(企画財政部 くらしき移住定住推進室) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠
33202	倉敷市	okayama-official-001-038-2026	倉敷市 社会福祉施設等整備助成事業	nursing	200	https://www.city.kurashiki.okayama.jp/fukushi/welfare/1004016/index.html	社会福祉施設等整備助成事業｜倉敷市公式ホームページ(保健福祉局 保健福祉推進課) 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 Foreign language 文字サイズ・配色の変更 倉敷防災ポータル 探す 情報を探す サイト内検索 ページ番号検索 くらしのできごと 妊娠・出産 入
33203	津山市	okayama-official-001-039-2026	津山市 令和8年度津山市家計応援給付金	living	200	https://www.city.tsuyama.lg.jp/article?articleId=695ded7adf10bd4effb59d77	家計応援給付金として1人あたり5千円を支給。給付金は市が支給確認書兼申請書で案内。
33203	津山市	okayama-official-001-040-2026	津山市 手当・助成（日常生活用具、補装具ほか）	living	200	https://www.city.tsuyama.lg.jp/article?articleId=65cc692b972b0a1c8091e480	日常生活用具、補装具、特別児童扶養手当・特別障害者手当等の支給、医療費負担軽減を案内。
33203	津山市	okayama-official-001-041-2026	津山市 津山市多子世帯応援給付金	living	200	https://www.city.tsuyama.lg.jp/article?articleId=65b39de6dd20c401ef318ba7	子育て世帯を対象に多子世帯応援給付金を案内。令和8年3月事業終了の受付状況を公式に掲載。
33203	津山市	okayama-official-001-042-2026	津山市 移住支援金	housing	200	https://www.city.tsuyama.lg.jp/article?articleId=65b398d1f6ce953f748ccc84	東京圏からの移住・就業等の要件を満たす方に移住支援金を支給。
33203	津山市	okayama-official-001-043-2026	津山市 児童手当	childcare	200	https://www.city.tsuyama.lg.jp/article?articleId=65b38e515677ea07dd03ad00	児童手当は偶数月に前月分までを支給し、申請・認定請求を公式に案内。
33203	津山市	okayama-official-001-044-2026	津山市 児童扶養手当	childcare	200	https://www.city.tsuyama.lg.jp/article?articleId=65b3965c319ffe392a80697c	児童扶養手当は申請の翌月分から支給され、所得制限等の要件を公式に案内。
33203	津山市	okayama-official-001-045-2026	津山市 子ども医療費公費負担制度	medical	200	https://www.city.tsuyama.lg.jp/article?articleId=65b394ff319ffe392a8067d0	18歳到達後最初の3月31日まで医療費助成対象を拡大した子ども医療費公費負担制度。
33203	津山市	okayama-official-001-046-2026	津山市 ひとり親家庭等医療	medical	200	https://www.city.tsuyama.lg.jp/article?articleId=65b38ffb5677ea07dd03af3a	ひとり親家庭の養育者と児童が保険診療を受ける際の医療費助成を案内。
33203	津山市	okayama-official-001-047-2026	津山市 母子家庭等自立支援教育訓練給付金	childcare	200	https://www.city.tsuyama.lg.jp/article?articleId=65b3965f319ffe392a806980	ひとり親家庭の父または母が指定教育訓練講座を受講した場合、修了後に受講料の一部を支給。
33203	津山市	okayama-official-001-048-2026	津山市 高等職業訓練促進給付金等事業	education	200	https://www.city.tsuyama.lg.jp/article?articleId=65b38f9b5677ea07dd03aeba	20歳未満の児童を扶養するひとり親家庭の父または母を対象に、資格取得中の給付を案内。
33203	津山市	okayama-official-001-049-2026	津山市 養育費確保支援事業（公正証書等作成補助事業）	childcare	200	https://www.city.tsuyama.lg.jp/article?articleId=65b39d4edd20c401ef318af5	ひとり親家庭が養育費の取り決めに係る公正証書等を作成した場合に費用の一部を助成。
33203	津山市	okayama-official-001-050-2026	津山市 養育費確保支援事業（弁護士費用一部補助事業）	childcare	200	https://www.city.tsuyama.lg.jp/article?articleId=65b3970e319ffe392a806a58	養育費の請求等で弁護士事務所等を利用した場合に支払った弁護士費用の一部を助成。
33203	津山市	okayama-official-001-051-2026	津山市 就学援助・特別支援教育就学奨励費	education	200	https://www.city.tsuyama.lg.jp/article?articleId=65b39583319ffe392a80686c	経済的理由で小中学校への就学が困難な児童生徒に就学に必要な経費を援助。
33203	津山市	okayama-official-001-052-2026	津山市 空き家活用定住促進事業補助金	housing	200	https://www.city.tsuyama.lg.jp/article?articleId=65b395ba319ffe392a8068ae	住まい情報バンク等登録空き家を購入した移住者へ購入費補助金30万円、改修費補助金60万円を限度に交付。
33203	津山市	okayama-official-001-053-2026	津山市 令和8年度津山市地域材利用促進事業補助金	living	200	https://www.city.tsuyama.lg.jp/article?articleId=67e641f947c0d315cfe764cf	市内建築関連業者等が地域材を利用する新築・改修を行う場合の補助対象者・要件を案内。
33204	玉野市	okayama-official-001-054-2026	玉野市 物価高騰対応給付金	living	200	https://www.city.tamano.lg.jp/soshiki/5/53486.html	物価高騰対応給付金 【令和8年6月30日（火曜日）受付終了】 - 玉野市公式ウェブサイト ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ はじめての方へ サイトマップ Foreign languages 音声読み上げ 文字サイズ 標準 拡大 背景色 白 黒 青 玉野市役所 Googleカスタム検索 ページIDを入力 ホーム くらし・手続き しごと・産業 観光 市政情報 トップページ &gt; 組織でさがす
33204	玉野市	okayama-official-001-055-2026	玉野市 妊婦のための支援給付	medical	200	https://www.city.tamano.lg.jp/soshiki/42/32361.html	妊婦のための支援給付のご案内 - 玉野市公式ウェブサイト ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ はじめての方へ サイトマップ Foreign languages 音声読み上げ 文字サイズ 標準 拡大 背景色 白 黒 青 玉野市役所 Googleカスタム検索 ページIDを入力 ホーム くらし・手続き しごと・産業 観光 市政情報 トップページ &gt; 分類でさがす &gt; くらし・手続き &gt
33204	玉野市	okayama-official-001-056-2026	玉野市 結婚新生活支援事業補助金	living	200	https://www.city.tamano.lg.jp/soshiki/42/27442.html	【令和8年度】結婚新生活支援事業補助金 - 玉野市公式ウェブサイト ページの先頭です。 メニューを飛ばして本文へ メニュー 検索 JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ はじめての方へ サイトマップ Foreign languages 音声読み上げ 文字サイズ 標準 拡大 背景色 白 黒 青 玉野市役所 Googleカスタム検索 ページIDを入力 ホーム くらし・手続き しごと・産業 観光 市政情報 トップページ &gt; 分類でさがす &gt; くらし・手続
