municipality,priority,rescore,title,url,anchor,snippet
"東海市","strong","260","福祉タクシー等料金の助成","https://www.city.tokai.aichi.jp/kurashi/1008160/1008868.html","福祉タクシー等料金の助成","福祉タクシー等料金の助成｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・予防接種 健康相談・講座 健康増進事業"
"東海市","strong","260","住宅改造費への補助","https://www.city.tokai.aichi.jp/kurashi/1008160/1008870.html","住宅改造費への補助","住宅改造費への補助｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・予防接種 健康相談・講座 健康増進事業 医療"
"東海市","strong","260","中学3年生及び高校3年生等インフルエンザ予防接種の助成について","https://www.city.tokai.aichi.jp/kosodate/1002162/1002167/1002174.html","中学3年生及び高校3年生等インフルエンザ予防接種の助成について","中学3年生及び高校3年生等インフルエンザ予防接種の助成について｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・"
"東海市","strong","260","風しんの第5期予防接種(旧風しんの追加的対策)は令和8年度で終了します","https://www.city.tokai.aichi.jp/health/1002493/1002496/1002500.html","風しんの第5期予防接種(旧風しんの追加的対策)は令和8年度で終了します","風しんの第5期予防接種(旧風しんの追加的対策)は令和8年度で終了します｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診"
"東海市","strong","260","家具転倒防止対策事業補助金","https://www.city.tokai.aichi.jp/kurashi/1008160/1008267.html","家具転倒防止対策事業補助金","家具転倒防止対策事業補助金｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・予防接種 健康相談・講座 健康増進事"
"東海市","strong","260","三世代同居等住宅補助制度","https://www.city.tokai.aichi.jp/kurashi/1008160/1009336.html","三世代同居等住宅補助制度","三世代同居等住宅補助制度｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・予防接種 健康相談・講座 健康増進事業"
"東海市","strong","260","水洗便所設置助成金制度","https://www.city.tokai.aichi.jp/kurashi/1008160/1008875.html","水洗便所設置助成金制度","水洗便所設置助成金制度｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・予防接種 健康相談・講座 健康増進事業 "
"東海市","strong","260","妊婦のための支援給付","https://www.city.tokai.aichi.jp/kosodate/1006164/1009926.html","妊婦のための支援給付","妊婦のための支援給付｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・予防接種 健康相談・講座 健康増進事業 医"
"東海市","strong","260","三世代同居等住宅補助制度","https://www.city.tokai.aichi.jp/kosodate/1006164/1008602.html","三世代同居等住宅補助制度","三世代同居等住宅補助制度｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・予防接種 健康相談・講座 健康増進事業"
"東海市","strong","260","医療費助成","https://www.city.tokai.aichi.jp/kosodate/1006164/1002137.html","医療費助成","医療費助成｜東海市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 文字サイズ・配色の変更 Foreign language ルビふり あり なし いざというときに 検索 くらし・手続き くらし・手続き トップ 閉じる 戸籍・引越し・証明書・印鑑 パスポート マイナンバー 保険・税金・年金 ごみ・環境 住まい 道路・交通・防犯 消防・救急 水道・下水道 雇用・労働 自治・市民活動 平和・男女共同参画 相談窓口 くらしに関するお知らせ 助成・補助 子育て・教育 子育て・教育 トップ 閉じる 妊娠・出産 子育て支援・関連施設 手当・助成 子どもの健診・予防接種 保育園・幼稚園等 小学校・中学校 教育委員会 青少年育成 健康・医療・福祉 健康・医療・福祉 トップ 閉じる しあわせ村 健診・検査・予防接種 健康相談・講座 健康増進事業 医療助成制度"
"大府市","strong","260","補助金・助成金","https://www.city.obu.aichi.jp/kurashi/hojyokin/index.html","補助金・助成金","補助金・助成金｜大府市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language 文字サイズ・配色の変更 ルビふり ルビなし くらし 健康・福祉 医療 子育て・教育 文化・学び スポーツ 事業者向け 市政情報 現在の位置： トップページ > くらし > 補助金・助成金 ここから本文です。 補助金・助成金 ページ番号1000728 印刷 大きな文字で印刷 2026年度に新設・拡充した大府市の制度を紹介します 誰一人取り残さない物価高対策を実施します 健康づくり 住宅 環境・緑化 文化・スポーツ 交通安全 防犯 子育て 結婚 教育 医療 高齢福祉 障がい福祉 その他福祉 くらし くらしに関するお知らせ イベント・講座 届出・登録・証明 税金・保険・年金 ごみ・リサイクル・環境 防災・防犯・交通安全 協働・市民活動・自治会 "
"大府市","strong","260","制度・手当・助成・援助","https://www.city.obu.aichi.jp/kosodate/seido_teate/index.html","制度・手当・助成・援助","制度・手当・助成・援助｜大府市 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ Foreign language 文字サイズ・配色の変更 ルビふり ルビなし くらし 健康・福祉 医療 子育て・教育 文化・学び スポーツ 事業者向け 市政情報 現在の位置： トップページ > 子育て・教育 > 制度・手当・助成・援助 ここから本文です。 制度・手当・助成・援助 ページ番号1000794 印刷 大きな文字で印刷 大府市多様な集団活動事業の利用支援事業について 子ども・子育て支援制度における幼児教育・保育の無償化の対象にはならない多様な集団活動事業を提供する施設等を利用する就学前幼児の保護者に対し、幼児教育・保育の無償化に係る給付を受けていない保護者の経済的負担を軽減するため、大府市が定める基準を満たすことの認定を受けた施設等を利用する保護者が施設等"
"知多市","strong","260","児童扶養手当の現況届、遺児手当、特別児童扶養手当の所得状況届の受付","https://www.city.chita.lg.jp/docs/2014073100015/","児童扶養手当の現況届、遺児手当、特別児童扶養手当の所得状況届の受付","児童扶養手当の現況届、遺児手当、特別児童扶養手当の所得状況届の受付 | 知多市 本文へ 緊急・防災情報 休⽇・夜間救急病院 ふりがなをつける ひらがな Romaji 音声読み上げ Translation 文字サイズ変更 標準 拡大 色の変更 標準 青 黒 サイトマップ トップページ くらし・手続き くらし・手続き × 閉じる 届出・登録・証明 税 くらしの相談 ごみ・環境・衛生 地域活動・市民活動 国際交流・多文化共生 交通防犯 バス・駐輪・駐車 住まい・建築 道路・河川 水道・下水道 男女共同参画 ペット 健康・医療・福祉 健康・医療・福祉 × 閉じる 保険・年金 介護保険 福祉医療 高齢者福祉 障がい者福祉 地域福祉 生活困窮者・生活保護 保健・予防接種・健診 募金・義援金 補助制度 健康増進施設 子育て・教育 子育て・教育 × 閉じる 妊娠・出産 子育て 児童・母子・父子福祉 保育・教育 観光・文化・スポーツ 観光・文化・スポーツ × 閉じる 観光 文化 スポーツ イベント・講座 しごと・産業 しごと・産業 × 閉じる 入札・契約・調達情報 就職・退職 申請・手続き（事業者用） "
"知多市","strong","260","市営住宅の入居条件等","https://www.city.chita.lg.jp/docs/2013121200097/","市営住宅の入居条件等","市営住宅の入居条件等 | 知多市 本文へ 緊急・防災情報 休⽇・夜間救急病院 ふりがなをつける ひらがな Romaji 音声読み上げ Translation 文字サイズ変更 標準 拡大 色の変更 標準 青 黒 サイトマップ トップページ くらし・手続き くらし・手続き × 閉じる 届出・登録・証明 税 くらしの相談 ごみ・環境・衛生 地域活動・市民活動 国際交流・多文化共生 交通防犯 バス・駐輪・駐車 住まい・建築 道路・河川 水道・下水道 男女共同参画 ペット 健康・医療・福祉 健康・医療・福祉 × 閉じる 保険・年金 介護保険 福祉医療 高齢者福祉 障がい者福祉 地域福祉 生活困窮者・生活保護 保健・予防接種・健診 募金・義援金 補助制度 健康増進施設 子育て・教育 子育て・教育 × 閉じる 妊娠・出産 子育て 児童・母子・父子福祉 保育・教育 観光・文化・スポーツ 観光・文化・スポーツ × 閉じる 観光 文化 スポーツ イベント・講座 しごと・産業 しごと・産業 × 閉じる 入札・契約・調達情報 就職・退職 申請・手続き（事業者用） 商工業支援 企業誘致 労働者福祉 農業 公売情"
"知多市","strong","260","よくある質問 補助金やサービス","https://www.city.chita.lg.jp/docs/2025072900056/","補助金やサービス","よくある質問 補助金やサービス | 知多市 本文へ 緊急・防災情報 休⽇・夜間救急病院 ふりがなをつける ひらがな Romaji 音声読み上げ Translation 文字サイズ変更 標準 拡大 色の変更 標準 青 黒 サイトマップ トップページ くらし・手続き くらし・手続き × 閉じる 届出・登録・証明 税 くらしの相談 ごみ・環境・衛生 地域活動・市民活動 国際交流・多文化共生 交通防犯 バス・駐輪・駐車 住まい・建築 道路・河川 水道・下水道 男女共同参画 ペット 健康・医療・福祉 健康・医療・福祉 × 閉じる 保険・年金 介護保険 福祉医療 高齢者福祉 障がい者福祉 地域福祉 生活困窮者・生活保護 保健・予防接種・健診 募金・義援金 補助制度 健康増進施設 子育て・教育 子育て・教育 × 閉じる 妊娠・出産 子育て 児童・母子・父子福祉 保育・教育 観光・文化・スポーツ 観光・文化・スポーツ × 閉じる 観光 文化 スポーツ イベント・講座 しごと・産業 しごと・産業 × 閉じる 入札・契約・調達情報 就職・退職 申請・手続き（事業者用） 商工業支援 企業誘致 労働者福祉 農"
