org	title	url	rescore	snippet
志布志市	市企業立地促進補助金のご案内	https://www.city.shibushi.lg.jp/site/kigyouguide/1680.html	56	市企業立地促進補助金のご案内 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる 健康・子育
志布志市	バリアフリー店舗改修助成事業補助金についてご案内	https://www.city.shibushi.lg.jp/soshiki/37/20408.html	56	バリアフリー店舗改修助成事業補助金についてご案内 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり
志布志市	志布志市住み良か地域づくり支援事業補助金のご案内	https://www.city.shibushi.lg.jp/soshiki/37/25127.html	56	志布志市住み良か地域づくり支援事業補助金のご案内 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり
志布志市	スポーツ合宿等誘致奨励金制度のご案内	https://www.city.shibushi.lg.jp/soshiki/37/1757.html	56	スポーツ合宿等誘致奨励金制度のご案内 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる 健
志布志市	志布志市チャレンジ補助金のご案内	https://www.city.shibushi.lg.jp/soshiki/37/25380.html	56	志布志市チャレンジ補助金のご案内 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる 健康・
志布志市	志布志市商工業開業支援事業補助金のご案内	https://www.city.shibushi.lg.jp/soshiki/37/20382.html	56	志布志市商工業開業支援事業補助金のご案内 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる
志布志市	固定資産税の減免制度のご案内	https://www.city.shibushi.lg.jp/soshiki/7/5674.html	64	固定資産税の減免制度のご案内 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる 健康・子育
志布志市	軽自動車税種別割の減免について	https://www.city.shibushi.lg.jp/soshiki/7/20842.html	64	軽自動車税種別割の減免について - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる 健康・子
志布志市	飼い主のいない猫の不妊去勢手術費用の一部を補助します	https://www.city.shibushi.lg.jp/soshiki/6/18184.html	56	飼い主のいない猫の不妊去勢手術費用の一部を補助します - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづ
志布志市	共同墓地環境整備及び災害等復旧事業補助金	https://www.city.shibushi.lg.jp/soshiki/6/17487.html	56	共同墓地環境整備及び災害等復旧事業補助金 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる
志布志市	浄化槽設置整備事業・公共用水域保全事業補助金交付申請	https://www.city.shibushi.lg.jp/soshiki/6/1846.html	61	浄化槽設置整備事業・公共用水域保全事業補助金交付申請 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづ
志布志市	国民健康保険税の減免	https://www.city.shibushi.lg.jp/soshiki/7/19309.html	62	国民健康保険税の減免 - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる 健康・子育て・教育
志布志市	生ごみ処理機等に関する補助事業について	https://www.city.shibushi.lg.jp/soshiki/6/34419.html	51	生ごみ処理機等に関する補助事業について - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり 閉じる
志布志市	産前産後期間の国民健康保険税の減免制度について	https://www.city.shibushi.lg.jp/soshiki/7/24043.html	56	産前産後期間の国民健康保険税の減免制度について - 志布志市公式ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 本文へ はじめての方へ Foreign language 文字サイズ・背景色変更 文字サイズ 標準 拡大 背景色 白 黒 青 閉じる サイトマップ 検索 検索コーナー キーワード検索 検索対象 すべて ページ PDF ページID検索 分類でさがす 組織でさがす 地図でさがす カレンダーでさがす よくある質問でさがす 注目ワード ふるさと納税 ごみ 移住 閉じる くらし・手続き 生活のできごと くらしの情報 戸籍・住民票・証明 人権・男女平等 救急・防災 税金_個人 税金_法人 保険・保健・年金 防犯・安全 ごみ・環境・ペット 上下水道・浄化槽 土地・建築・交通 まちづくり
奄美市	妊婦のための支援給付金支給事業	https://www.city.amami.lg.jp/kenko/boshi.html	61	妊婦のための支援給付金支給事業／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 健康・医療・母子保健 > 母子（健診等） > 妊婦のための支援給付金支給事業 母子（健診等） 妊婦のための支援給付金支給事業 こども家庭センター「はぐくみ」 妊娠の届出 母子健診及び母子相談・訪問等 低所得妊婦の初回産科受診料支援事業 遠方の分娩に係る支援助成金交付事業 産後ケア事業 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2025年12月17日 妊婦のための支援給付金支給事業 子ども・子育て支援法の改正に
奄美市	低所得妊婦の初回産科受診料支援事業	https://www.city.amami.lg.jp/kenko/teisyotoku.html	41	低所得妊婦の初回産科受診料支援事業／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 健康・医療・母子保健 > 母子（健診等） > 低所得妊婦の初回産科受診料支援事業 母子（健診等） 妊婦のための支援給付金支給事業 こども家庭センター「はぐくみ」 妊娠の届出 母子健診及び母子相談・訪問等 低所得妊婦の初回産科受診料支援事業 遠方の分娩に係る支援助成金交付事業 産後ケア事業 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2025年12月17日 低所得妊婦の初回産科受診料支援事業 奄美市では低所得
奄美市	遠方の分娩に係る支援助成金交付事業	https://www.city.amami.lg.jp/kenko/boshi/enpou.html	61	遠方の分娩に係る支援助成金交付事業／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 健康・医療・母子保健 > 母子（健診等） > 遠方の分娩に係る支援助成金交付事業 母子（健診等） 妊婦のための支援給付金支給事業 こども家庭センター「はぐくみ」 妊娠の届出 母子健診及び母子相談・訪問等 低所得妊婦の初回産科受診料支援事業 遠方の分娩に係る支援助成金交付事業 産後ケア事業 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2025年12月17日 遠方の分娩に係る支援助成金交付事業 奄美市では遠方の
奄美市	子ども医療費給付制度	https://www.city.amami.lg.jp/fukushi/machi/kosodate/nyuyoji/index.html	61	子ども医療費給付制度／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 子育て > 子育て支援 > 子ども医療費給付制度 子育て支援 子ども医療費給付制度 子ども通院費等支援助成金（令和6年4月～） 児童手当 児童扶養手当 ひとり親家庭支援 母子生活支援施設 奄美市出産祝い金制度 奄美市の子育てに役立つ情報を発信します かごしま子育て支援パスポート事業 奄美市ファミリー・サポート・センター 「奄美市ファミリー・サポート・センター運営業務委託」公募型プロポーザル 地域子育て支援センター事業 病児・病後児保育事業 運動
奄美市	ひとり親家庭等医療費助成	https://www.city.amami.lg.jp/fukushi/machi/kosodate/hitorioya/jose.html	61	ひとり親家庭等医療費助成／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 子育て > 子育て支援 > ひとり親家庭支援 > ひとり親家庭等医療費助成 ひとり親家庭支援 母子寡婦福祉資金貸付制度 ひとり親家庭等医療費助成 母子家庭等自立支援給付金 離婚後等の子の養育に関する民法等の改正について 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2026年4月21日 ひとり親家庭等医療費助成 ひとり親家庭等の家庭に対し、医療費の一部を助成することにより、ひとり親家庭の生活の安定を福祉の向上を図ること
奄美市	奨学金制度	https://www.city.amami.lg.jp/kyoism/kyoiku/kyoiku/shogakukin/index.html	59	奨学金制度／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > 教育・文化 > 支援・助成（奨学金等） > 奨学金制度 支援・助成（奨学金等） 奨学金制度 奄美市高校生遠距離通学費補助金 奄美看護福祉専門学校との連携 奄美市奨学資金企業代理返還制度 奄美情報処理専門学校との連携 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2026年1月27日 奨学金制度 令和8年度奄美市奨学生募集要項 要件 学力・芸術・文化又はスポーツに優れているにもかかわらず、経済的理由により修学することが困難と認められる者のうち、保護者が
奄美市	奄美市奨学資金企業代理返還制度	https://www.city.amami.lg.jp/kyoism/kyoiku/kigyodairihenkan.html	59	奄美市奨学資金企業代理返還制度／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > 教育・文化 > 支援・助成（奨学金等） > 奄美市奨学資金企業代理返還制度 支援・助成（奨学金等） 奨学金制度 奄美市高校生遠距離通学費補助金 奄美看護福祉専門学校との連携 奄美市奨学資金企業代理返還制度 奄美情報処理専門学校との連携 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2025年2月18日 奄美市奨学資金企業代理返還制度 奄美市奨学資金企業代理返還制度とは 奄美市奨学生を雇用する企業などが奨学生に代わって奨学金を直接本
奄美市	子ども通院費等支援助成金（令和6年4月～）	https://www.city.amami.lg.jp/miraika/kosodate_tuuin.html	59	子ども通院費等支援助成金（令和6年4月～）／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 子育て > 子育て支援 > 子ども通院費等支援助成金（令和6年4月～） 子育て支援 子ども医療費給付制度 子ども通院費等支援助成金（令和6年4月～） 児童手当 児童扶養手当 ひとり親家庭支援 母子生活支援施設 奄美市出産祝い金制度 奄美市の子育てに役立つ情報を発信します かごしま子育て支援パスポート事業 奄美市ファミリー・サポート・センター 「奄美市ファミリー・サポート・センター運営業務委託」公募型プロポーザル 地域子育て
奄美市	就学援助制度	https://www.city.amami.lg.jp/kyoism/kyoiku/kyoiku/kyoikuhi.html	57	就学援助制度／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > 教育・文化 > 小学校・中学校について > 就学援助制度 小学校・中学校について 小中学校・幼稚園一覧 入学、転校の手続 就学すべき学校の変更について（校区外就学） 小規模校入学特別認可制度 就学援助制度 いじめ、不登校の相談 笠利学校給食センター調理・配送等業務委託プロポーザル 特別支援教育 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2026年4月24日 就学援助制度 教育費等でお困りのときには 奄美市では、お子さんを奄美市立の小・中学校へ就
奄美市	母子寡婦福祉資金貸付制度	https://www.city.amami.lg.jp/fukushi/machi/kosodate/hitorioya/boshi.html	56	母子寡婦福祉資金貸付制度／鹿児島県奄美市 本文へスキップします。 鹿児島県奄美市 文字サイズ・色合い変更 音声読み上げ Foreign Language もくじ・検索 市民向け情報 防災・防犯 まち・くらし 教育・文化 観光・産業 市政情報 総合トップ > まち・くらし > 子育て > 子育て支援 > ひとり親家庭支援 > 母子寡婦福祉資金貸付制度 ひとり親家庭支援 母子寡婦福祉資金貸付制度 ひとり親家庭等医療費助成 母子家庭等自立支援給付金 離婚後等の子の養育に関する民法等の改正について 申請書ダウンロード 電子入札 ここから本文です。 ツイート 更新日：2013年3月20日 母子寡婦福祉資金貸付制度 母子家庭の母と児童、20歳以上の子を扶養している寡婦、父母のいない20歳未満の子供に対し、事業開始、事業継続
