rescore	municipality	title	url	snippet
59	山県市	妊娠判定受診費用の助成	https://www.city.yamagata.gifu.jp/site/yamanavi/35233.html	妊娠判定受診費用の助成 - 山県市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ サイトマップ Foreign Language 文字サイズ 拡大 標準 背景色の変更 白 青 黒 Googleカスタム検索 知る 市のプロフィール 歴史 各所・文化財・資料館 大河ドラマ麒麟がくる関連情報 特産品 伝統芸能 閉じる 観る 観光スポット 「岐阜・やまがた逸品」認定制度 イベントカレンダー お祭り情報 体験 自然・景観 閉じる 住む 空家バンク お知らせ 移住関連インタビュー 助成制度 移住相談窓口 閉じる 出逢う デートスポット エピソード コラム 各種助成金 相談窓口 マリッジサポートセンター 閉じる 育む 妊娠・出産 子どもの健康 教育 保育園・幼稚園 子育て支援事業 各種手当・助成 閉じる PR大使 ナッチョルくん 山県さくら 閉じる 現在地 トップページ > やまなび > 妊娠判定受診費用の助成 本文 妊娠判定受診費用の助成 印刷ページ表示 大きな文字で印刷ページ表示 記事ID：0035233 更新日：2026年4月1日更新 低所得妊婦の初回妊娠判定に係る受診費用を助成します 経済的な理由で産科受診が困難な人に対し、早期に母体と胎児の健康の保持増進を図るため、初回妊娠判定に係る受診費用を助成します。​ 対象者 山県市に住民登録をしている低所得者世帯に属する人で、妊娠判定のために医療機関を受診することができない人 助成対象費用 令和5年4月1日以降に市指定産科医療機関において実施した、妊娠判定に要する診察、尿検査、超音波検査などの費用 助成額 1回当たり（上限）7,000円 申請方法 産科医療機関を受診する前に、問い合わせ先に連絡してください。 このページに関するお問い合わせ先 こども・健康課（こども家庭センター） こども・子育てに関すること 岐阜県山県市高木1000番地1 保健福祉ふれあいセンター1階 Tel：0581-22-6839 Fax：0581
56	土岐市	結婚・離婚	https://www.city.toki.lg.jp/guide/1006173.html	結婚・離婚｜土岐市公式ウェブサイト 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ サイトの機能・運用 文字サイズ・配色の変更 Foreign language 救急・防災情報 防災 防災・気象情報 防災無線 避難・避難所 ハザードマップ AED設置場所 救急 夜間・休日の医療機関 閉じる 検索 くらし・手続き くらし・手続き トップ 閉じる 住民票・戸籍・印鑑登録・旅券など マイナンバー コンビニ交付サービス オンライン手続き 防災 防犯・交通安全 土岐市消防本部 税金 年金・保険 ごみ・リサイクル 環境保全 住まい・生活環境 道路・交通 上水道・下水道 市民活動 消費生活・相談窓口 人権・男女共同参画 外国人市民（がいこくじんしみん）のみなさんへ 市民便利帳 申請書検索 ときっこ子育て応援サイト 健康・福祉 健康・福祉 トップ 閉じる 医療・救急医療 検診・予防接種 健康づくり 高齢者福祉 介護保険 障害者福祉 生活支援・社会福祉 新型コロナウイルス感染症 観光・学び・スポーツ 観光・学び・スポーツ トップ 閉じる 観光 イベント・講座 文化財・歴史 土岐市図書館 スポーツ 国際交流 生涯学習・公民館 産業・仕事 産業・仕事 トップ 閉じる 経営支援・金融支援・企業立地 労働・雇用 産業 入札・契約 開発・都市計画 市政情報 市政情報 トップ 閉じる 市の概要 組織案内 庁舎案内 市長の部屋 施策・計画 都市整備 選挙 土岐市議会 財政・行政改革 情報公開・個人情報保護・行政手続 公示送達等 広報・広聴 施設案内 統計・人口 人事・職員募集 条例・規則・要綱集 現在の位置： トップページ > ライフイベント > 結婚・離婚 ここから本文です。 結婚・離婚 いいね！ ページ番号1006173 更新日 2026年3月25日 印
56	各務原市	ごみ・環境・生き物	https://www.city.kakamigahara.lg.jp/life/kankyogomi/index.html	ごみ・環境・生き物｜各務原市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 トップページ サイトマップ 閲覧支援読み上げソフト 文字サイズ・配色の変更 Translation Service ・ Foreign Language いざというときに 防災 消防・救急サイト 休日・夜間の急病は 検索 サイト内検索 ページID検索 ○○を探す イベントカレンダー ごみの捨て方 施設 組織 こんな時、どうする？ 出産 入園・入学 結婚・離婚 引っ越し 高齢者・介護 おくやみ 便利なサービス オンライン申請 よくある質問 クラブ・サークル 検索 公共交通 健診・検診 インターネット予約 公共施設 予約システム 窓口案内 高層棟および低層棟1Fの配置図 高層棟および低層棟2Fの配置図 高層棟3Fの配置図 高層棟4Fの配置図 高層棟5Fの配置図 高層階6Fの配置図 産業文化センター6階 産業文化センター7階 市役所本庁舎フロアガイド 新庁舎の特徴 くらし・ 手続き 安全・安心 戸籍・住民票・印鑑登録・旅券・おくやみコーナー ごみ・環境・生き物 税金 上下水道・し尿・浄化槽 土地・道路・河川 公共交通 住まい 市営墓地 相談・人権 就職支援・雇用 市民活動・まちづくり活動・自治会 基地情報 多文化共生・国際交流 子育て・ 教育 妊娠・出産 子ども・家庭の手当・助成 子育て支援・相談 子どもの医療 小学校・中学校・特別支援学校 保育所・幼稚園 社会教育 子育て応援サイト「ポケット」 キッズページ かかみがはら寺子屋事業 健康・ 福祉 健康保険・年金・介護保険 高齢者支援 障がい者（児） 健康・医療 食育 生活福祉 スポーツ・ 観光・文化 観光 生涯学習・クラブサークル 文化・芸術 スポーツ 文化財 各務原にんじん お出かけスポット イベント
56	各務原市	保育所・幼稚園	https://www.city.kakamigahara.lg.jp/kodomo/hoiku/index.html	保育所・幼稚園｜各務原市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 トップページ サイトマップ 閲覧支援読み上げソフト 文字サイズ・配色の変更 Translation Service ・ Foreign Language いざというときに 防災 消防・救急サイト 休日・夜間の急病は 検索 サイト内検索 ページID検索 ○○を探す イベントカレンダー ごみの捨て方 施設 組織 こんな時、どうする？ 出産 入園・入学 結婚・離婚 引っ越し 高齢者・介護 おくやみ 便利なサービス オンライン申請 よくある質問 クラブ・サークル 検索 公共交通 健診・検診 インターネット予約 公共施設 予約システム 窓口案内 高層棟および低層棟1Fの配置図 高層棟および低層棟2Fの配置図 高層棟3Fの配置図 高層棟4Fの配置図 高層棟5Fの配置図 高層階6Fの配置図 産業文化センター6階 産業文化センター7階 市役所本庁舎フロアガイド 新庁舎の特徴 くらし・ 手続き 安全・安心 戸籍・住民票・印鑑登録・旅券・おくやみコーナー ごみ・環境・生き物 税金 上下水道・し尿・浄化槽 土地・道路・河川 公共交通 住まい 市営墓地 相談・人権 就職支援・雇用 市民活動・まちづくり活動・自治会 基地情報 多文化共生・国際交流 子育て・ 教育 妊娠・出産 子ども・家庭の手当・助成 子育て支援・相談 子どもの医療 小学校・中学校・特別支援学校 保育所・幼稚園 社会教育 子育て応援サイト「ポケット」 キッズページ かかみがはら寺子屋事業 健康・ 福祉 健康保険・年金・介護保険 高齢者支援 障がい者（児） 健康・医療 食育 生活福祉 スポーツ・ 観光・文化 観光 生涯学習・クラブサークル 文化・芸術 スポーツ 文化財 各務原にんじん お出かけスポット イベント イ
56	可児市	各課業務内容	https://www.city.kani.lg.jp/1106.htm	各課業務内容/可児市 本文にジャンプします 各課業務内容 自動翻訳 翻訳 Foreign Languages English Portuguese Filipino 繁体中文 簡体中文 vietnamese その他言語 文字サイズ 拡大 標準 背景色 黒 青 白 ふりがな 音声読み上げ 検索 探す 情報を探す サイト内検索 検索 注目キーワード 読み込み中... 項目から探す 人生のできごとから探す お出かけスポットを探す 組織から探す 防災情報 お役立ちリンク 休日・夜間の急病 ゴミの 分け方・出し方 バス路線・時刻表 施設検索・予約 申請書・電子申請 市民課窓口 混雑情報 AIに聞く 閉じる メニュー メニュー くらし・手続き 戸籍・住民票・印鑑登録 マイナンバー 保険・年金 介護・福祉 健康・医療 税金(個人) ごみ・環境保全・ペット 交通・駐輪場・公園 防災・消防 土木・建築・都市計画 水道・下水道 文化・スポーツ・図書館・地区センター 住まい・移住 各種相談 子育て・教育 妊娠・出産 子育て 幼稚園・保育園・保育サービス 小学校・中学校 小学校・中学校一覧（外部リンク） 教育委員会 観光・文化・スポーツ 観光情報 主な観光関連施設 歴史・文化財 文化・芸術 スポーツ・ゴルフ 観光ガイドブック 事業者・しごと 入札・契約情報 事業者向け 税(法人) 広告 可児御嵩インターチェンジ工業団地開発事業 企業版ふるさと納税（地方創生応援税制）について 市政情報 可児市の紹介 ようこそ！市長室へ 市政経営計画等 広報 広聴 財政（予算・決算等） 行政改革・評価 人事・職員採用 情報公開・個人情報保護 選挙 情報セキュリティ・オープンデータ 監査 議会 補助機能 自動翻訳 翻訳 Foreign Languages English 簡体中文 繁体中文 Portgues 한국어 文字サイズ 標準 拡大 背景色 黒 青 白 ふりがな 音声読み上げ 閉じる 現在位置 岐阜県可児市ホーム 市の組織 各課業務内容 ツイート 各課業務内容 市政企画部 秘書政策課 秘書政策課 総合計画、総
56	山県市	しごとの情報	https://www.city.yamagata.gifu.jp/life/2/	しごとの情報 - 山県市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ サイトマップ Foreign Language 文字サイズ 拡大 標準 背景色の変更 白 青 黒 くらしの情報 しごとの情報 山県市の 魅力発信 市政情報 情報を さがす 情報をさがす Googleカスタム検索 検索対象 すべて ページ PDF 注目ワード 麒麟がくる 山県さくら 利平栗 山県インターチェンジ 記事IDで さがす ページ番号を入力 分類でさがす 組織でさがす 閉じる 現在地 トップページ > 分類でさがす > しごとの情報 本文 しごとの情報 新着情報 2026年7月10日更新 議場システム等改修工事に係る公募型プロポーザルの実施について 2026年7月2日更新 入札参加資格停止措置について 2026年6月26日更新 令和8年度山県市中小企業等人材確保のための奨学金返還支援補助金 2026年6月15日更新 山県市地域子育て支援拠点運営業務委託事業に係る公募型プロポーザルの実施について 2026年6月15日更新 山県市ふれあいバザール施設他貸付事業募集に係る公募型プロポーザルについて 新着情報の一覧 新着情報のRSS 環境 事業系ごみ・産業廃棄物 事業所規制・届出 産業振興 開発・区画整理 企業・経営・中小企業支援 企業誘致 雇用・労働支援 産学連携（研究開発・事業） 広告事業・スポンサー募集 商業・工業 農業・林業・水産業 ビジネス支援総合窓口 税金（しごとの情報） 市・県民税（個人・法人住民税) 固定資産税・税金（しごとの情報） 償却資産 その他の税金_税金（しごとの情報） 入札・契約情報 入札発注情報 入札結果 法人番号:6000020212156 〒501-2192 岐阜県山県市高木1000番地1 Tel：0581-22-2111(代表) Fax：0581-27-2075(代表) 開庁時間：平日8時30分から17時15分まで (土日･祝日･年末年始を除く) サイ
56	山県市	保育園・幼稚園	https://www.city.yamagata.gifu.jp/site/yamanavi/list11-50.html	保育園・幼稚園 - やまなび - 山県市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ サイトマップ Foreign Language 文字サイズ 拡大 標準 背景色の変更 白 青 黒 Googleカスタム検索 知る 市のプロフィール 歴史 各所・文化財・資料館 大河ドラマ麒麟がくる関連情報 特産品 伝統芸能 閉じる 観る 観光スポット 「岐阜・やまがた逸品」認定制度 イベントカレンダー お祭り情報 体験 自然・景観 閉じる 住む 空家バンク お知らせ 移住関連インタビュー 助成制度 移住相談窓口 閉じる 出逢う デートスポット エピソード コラム 各種助成金 相談窓口 マリッジサポートセンター 閉じる 育む 妊娠・出産 子どもの健康 教育 保育園・幼稚園 子育て支援事業 各種手当・助成 閉じる PR大使 ナッチョルくん 山県さくら 閉じる 現在地 トップページ > やまなび > やまがたで育む > 保育園・幼稚園 本文 保育園・幼稚園 令和8年度教育・保育給付認定に係る現況届について 2026年7月1日更新 令和8年度山県市内教育・保育施設について 2026年4月1日更新 病児・病後児保育事業 2026年4月1日更新 幼児教育・保育の無償化について 2026年4月1日更新 保育園において予防すべき感染症罹患報告書 2026年4月1日更新 就労証明書を作成する事業所の皆さんへのお願い 2026年4月1日更新 時間外保育辞退申出書 2026年4月1日更新 時間外保育申請書 2026年4月1日更新 やまがたを知る 市のプロフィール 歴史 各所・文化財・資料館 大河ドラマ麒麟がくる関連情報 特産品 やまがたを知るの一覧 やまがたを観る 観光スポット 「岐阜・やまがた逸品」認定制度 イベントカレンダー お祭り情報 体験 やまがたを観るの一覧 やまがたに住む 空家バンク お知らせ 移住関連インタビュー 仕事探し 助成制度 やまがたに住むの一覧 やまがたで出逢う デ
56	山県市	子育て支援事業	https://www.city.yamagata.gifu.jp/site/yamanavi/list11-51.html	子育て支援事業 - やまなび - 山県市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー JavaScriptが無効のため、文字の大きさ・背景色を変更する機能を使用できません。 本文へ サイトマップ Foreign Language 文字サイズ 拡大 標準 背景色の変更 白 青 黒 Googleカスタム検索 知る 市のプロフィール 歴史 各所・文化財・資料館 大河ドラマ麒麟がくる関連情報 特産品 伝統芸能 閉じる 観る 観光スポット 「岐阜・やまがた逸品」認定制度 イベントカレンダー お祭り情報 体験 自然・景観 閉じる 住む 空家バンク お知らせ 移住関連インタビュー 助成制度 移住相談窓口 閉じる 出逢う デートスポット エピソード コラム 各種助成金 相談窓口 マリッジサポートセンター 閉じる 育む 妊娠・出産 子どもの健康 教育 保育園・幼稚園 子育て支援事業 各種手当・助成 閉じる PR大使 ナッチョルくん 山県さくら 閉じる 現在地 トップページ > やまなび > やまがたで育む > 子育て支援事業 本文 子育て支援事業 令和8年度山県市子ども食堂・子ども宅食運営支援事業補助金の補助事業者を募集します 2026年4月1日更新 こどもげんきはうす（児童厚生施設：児童館） 2026年4月1日更新 こどもげんきはうすはこんなところ 2026年4月1日更新 こどもげんきはうすの休館日の予定（令和8年度） 2026年4月1日更新 子育て世帯訪問支援事業子育て世帯訪問支援事業 2026年4月1日更新 こども誰でも通園制度（乳児等通園支援事業） 2026年4月1日更新 子育て短期支援事業 2026年4月1日更新 市内の子育て支援について 2026年4月1日更新 子育て応援募集中 2026年4月1日更新 こどもまんなか応援サポーター 2026年4月1日更新 ぎふ子育て応援団 2026年4月1日更新 山県市こども家庭センター 2026年4月1日更新 山県市内の子ども食堂（子ども宅食） 2026年4月1日更新 令和8年度 放課後児童クラブ利用申し込みについて
55	土岐市	コンビニ交付サービス	https://www.city.toki.lg.jp/kurashi/koseki/1004655/1009154.html	コンビニ交付サービス｜土岐市公式ウェブサイト 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ サイトの機能・運用 文字サイズ・配色の変更 Foreign language 救急・防災情報 防災 防災・気象情報 防災無線 避難・避難所 ハザードマップ AED設置場所 救急 夜間・休日の医療機関 閉じる 検索 くらし・手続き くらし・手続き トップ 閉じる 住民票・戸籍・印鑑登録・旅券など マイナンバー コンビニ交付サービス オンライン手続き 防災 防犯・交通安全 土岐市消防本部 税金 年金・保険 ごみ・リサイクル 環境保全 住まい・生活環境 道路・交通 上水道・下水道 市民活動 消費生活・相談窓口 人権・男女共同参画 外国人市民（がいこくじんしみん）のみなさんへ 市民便利帳 申請書検索 ときっこ子育て応援サイト 健康・福祉 健康・福祉 トップ 閉じる 医療・救急医療 検診・予防接種 健康づくり 高齢者福祉 介護保険 障害者福祉 生活支援・社会福祉 新型コロナウイルス感染症 観光・学び・スポーツ 観光・学び・スポーツ トップ 閉じる 観光 イベント・講座 文化財・歴史 土岐市図書館 スポーツ 国際交流 生涯学習・公民館 産業・仕事 産業・仕事 トップ 閉じる 経営支援・金融支援・企業立地 労働・雇用 産業 入札・契約 開発・都市計画 市政情報 市政情報 トップ 閉じる 市の概要 組織案内 庁舎案内 市長の部屋 施策・計画 都市整備 選挙 土岐市議会 財政・行政改革 情報公開・個人情報保護・行政手続 公示送達等 広報・広聴 施設案内 統計・人口 人事・職員募集 条例・規則・要綱集 現在の位置： トップページ > くらし・手続き > 住民票・戸籍・印鑑登録・旅券など > 住民票 > コンビニ交付サービス ここから本文です。 コンビニ交
55	土岐市	防災資機材等整備に関する補助金	https://www.city.toki.lg.jp/kurashi/bosai/1004753/1003802.html	防災資機材等整備に関する補助金｜土岐市公式ウェブサイト 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ サイトの機能・運用 文字サイズ・配色の変更 Foreign language 救急・防災情報 防災 防災・気象情報 防災無線 避難・避難所 ハザードマップ AED設置場所 救急 夜間・休日の医療機関 閉じる 検索 くらし・手続き くらし・手続き トップ 閉じる 住民票・戸籍・印鑑登録・旅券など マイナンバー コンビニ交付サービス オンライン手続き 防災 防犯・交通安全 土岐市消防本部 税金 年金・保険 ごみ・リサイクル 環境保全 住まい・生活環境 道路・交通 上水道・下水道 市民活動 消費生活・相談窓口 人権・男女共同参画 外国人市民（がいこくじんしみん）のみなさんへ 市民便利帳 申請書検索 ときっこ子育て応援サイト 健康・福祉 健康・福祉 トップ 閉じる 医療・救急医療 検診・予防接種 健康づくり 高齢者福祉 介護保険 障害者福祉 生活支援・社会福祉 新型コロナウイルス感染症 観光・学び・スポーツ 観光・学び・スポーツ トップ 閉じる 観光 イベント・講座 文化財・歴史 土岐市図書館 スポーツ 国際交流 生涯学習・公民館 産業・仕事 産業・仕事 トップ 閉じる 経営支援・金融支援・企業立地 労働・雇用 産業 入札・契約 開発・都市計画 市政情報 市政情報 トップ 閉じる 市の概要 組織案内 庁舎案内 市長の部屋 施策・計画 都市整備 選挙 土岐市議会 財政・行政改革 情報公開・個人情報保護・行政手続 公示送達等 広報・広聴 施設案内 統計・人口 人事・職員募集 条例・規則・要綱集 現在の位置： トップページ > くらし・手続き > 防災 > 災害への備え > 防災資機材等整備に関する補助金 ここから本文です。 防災資機材等
55	土岐市	土岐市避難行動要支援者支援制度	https://www.city.toki.lg.jp/kurashi/bosai/1004753/1003381.html	土岐市避難行動要支援者支援制度｜土岐市公式ウェブサイト 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ サイトの機能・運用 文字サイズ・配色の変更 Foreign language 救急・防災情報 防災 防災・気象情報 防災無線 避難・避難所 ハザードマップ AED設置場所 救急 夜間・休日の医療機関 閉じる 検索 くらし・手続き くらし・手続き トップ 閉じる 住民票・戸籍・印鑑登録・旅券など マイナンバー コンビニ交付サービス オンライン手続き 防災 防犯・交通安全 土岐市消防本部 税金 年金・保険 ごみ・リサイクル 環境保全 住まい・生活環境 道路・交通 上水道・下水道 市民活動 消費生活・相談窓口 人権・男女共同参画 外国人市民（がいこくじんしみん）のみなさんへ 市民便利帳 申請書検索 ときっこ子育て応援サイト 健康・福祉 健康・福祉 トップ 閉じる 医療・救急医療 検診・予防接種 健康づくり 高齢者福祉 介護保険 障害者福祉 生活支援・社会福祉 新型コロナウイルス感染症 観光・学び・スポーツ 観光・学び・スポーツ トップ 閉じる 観光 イベント・講座 文化財・歴史 土岐市図書館 スポーツ 国際交流 生涯学習・公民館 産業・仕事 産業・仕事 トップ 閉じる 経営支援・金融支援・企業立地 労働・雇用 産業 入札・契約 開発・都市計画 市政情報 市政情報 トップ 閉じる 市の概要 組織案内 庁舎案内 市長の部屋 施策・計画 都市整備 選挙 土岐市議会 財政・行政改革 情報公開・個人情報保護・行政手続 公示送達等 広報・広聴 施設案内 統計・人口 人事・職員募集 条例・規則・要綱集 現在の位置： トップページ > くらし・手続き > 防災 > 災害への備え > 土岐市避難行動要支援者支援制度 ここから本文です。 土岐市避難行
55	土岐市	異物除去法	https://www.city.toki.lg.jp/kurashi/shobo/1004670/1001664.html	異物除去法｜土岐市公式ウェブサイト 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ サイトの機能・運用 文字サイズ・配色の変更 Foreign language 救急・防災情報 防災 防災・気象情報 防災無線 避難・避難所 ハザードマップ AED設置場所 救急 夜間・休日の医療機関 閉じる 検索 くらし・手続き くらし・手続き トップ 閉じる 住民票・戸籍・印鑑登録・旅券など マイナンバー コンビニ交付サービス オンライン手続き 防災 防犯・交通安全 土岐市消防本部 税金 年金・保険 ごみ・リサイクル 環境保全 住まい・生活環境 道路・交通 上水道・下水道 市民活動 消費生活・相談窓口 人権・男女共同参画 外国人市民（がいこくじんしみん）のみなさんへ 市民便利帳 申請書検索 ときっこ子育て応援サイト 健康・福祉 健康・福祉 トップ 閉じる 医療・救急医療 検診・予防接種 健康づくり 高齢者福祉 介護保険 障害者福祉 生活支援・社会福祉 新型コロナウイルス感染症 観光・学び・スポーツ 観光・学び・スポーツ トップ 閉じる 観光 イベント・講座 文化財・歴史 土岐市図書館 スポーツ 国際交流 生涯学習・公民館 産業・仕事 産業・仕事 トップ 閉じる 経営支援・金融支援・企業立地 労働・雇用 産業 入札・契約 開発・都市計画 市政情報 市政情報 トップ 閉じる 市の概要 組織案内 庁舎案内 市長の部屋 施策・計画 都市整備 選挙 土岐市議会 財政・行政改革 情報公開・個人情報保護・行政手続 公示送達等 広報・広聴 施設案内 統計・人口 人事・職員募集 条例・規則・要綱集 現在の位置： トップページ > くらし・手続き > 土岐市消防本部 > 救急 > 異物除去法 ここから本文です。 異物除去法 いいね！ ページ番号1001664 更
55	各務原市	お買い物の際にはぜひご覧ください!!「子育て応援情報」	https://www.city.kakamigahara.lg.jp/kodomo/shien/1002060/1002063.html	お買い物の際にはぜひご覧ください!!「子育て応援情報」｜各務原市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 トップページ サイトマップ 閲覧支援読み上げソフト 文字サイズ・配色の変更 Translation Service ・ Foreign Language いざというときに 防災 消防・救急サイト 休日・夜間の急病は 検索 サイト内検索 ページID検索 ○○を探す イベントカレンダー ごみの捨て方 施設 組織 こんな時、どうする？ 出産 入園・入学 結婚・離婚 引っ越し 高齢者・介護 おくやみ 便利なサービス オンライン申請 よくある質問 クラブ・サークル 検索 公共交通 健診・検診 インターネット予約 公共施設 予約システム 窓口案内 高層棟および低層棟1Fの配置図 高層棟および低層棟2Fの配置図 高層棟3Fの配置図 高層棟4Fの配置図 高層棟5Fの配置図 高層階6Fの配置図 産業文化センター6階 産業文化センター7階 市役所本庁舎フロアガイド 新庁舎の特徴 くらし・ 手続き 安全・安心 戸籍・住民票・印鑑登録・旅券・おくやみコーナー ごみ・環境・生き物 税金 上下水道・し尿・浄化槽 土地・道路・河川 公共交通 住まい 市営墓地 相談・人権 就職支援・雇用 市民活動・まちづくり活動・自治会 基地情報 多文化共生・国際交流 子育て・ 教育 妊娠・出産 子ども・家庭の手当・助成 子育て支援・相談 子どもの医療 小学校・中学校・特別支援学校 保育所・幼稚園 社会教育 子育て応援サイト「ポケット」 キッズページ かかみがはら寺子屋事業 健康・ 福祉 健康保険・年金・介護保険 高齢者支援 障がい者（児） 健康・医療 食育 生活福祉 スポーツ・ 観光・文化 観光 生涯学習・クラブサークル 文化・芸術 スポーツ 文化財 各務原
55	各務原市	商業体験事業	https://www.city.kakamigahara.lg.jp/shisei/shisaku/sangyo/1008446/1022031/1027770.html	商業体験事業｜各務原市公式ウェブサイト 当ホームページではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 トップページ サイトマップ 閲覧支援読み上げソフト 文字サイズ・配色の変更 Translation Service ・ Foreign Language いざというときに 防災 消防・救急サイト 休日・夜間の急病は 検索 サイト内検索 ページID検索 ○○を探す イベントカレンダー ごみの捨て方 施設 組織 こんな時、どうする？ 出産 入園・入学 結婚・離婚 引っ越し 高齢者・介護 おくやみ 便利なサービス オンライン申請 よくある質問 クラブ・サークル 検索 公共交通 健診・検診 インターネット予約 公共施設 予約システム 窓口案内 高層棟および低層棟1Fの配置図 高層棟および低層棟2Fの配置図 高層棟3Fの配置図 高層棟4Fの配置図 高層棟5Fの配置図 高層階6Fの配置図 産業文化センター6階 産業文化センター7階 市役所本庁舎フロアガイド 新庁舎の特徴 くらし・ 手続き 安全・安心 戸籍・住民票・印鑑登録・旅券・おくやみコーナー ごみ・環境・生き物 税金 上下水道・し尿・浄化槽 土地・道路・河川 公共交通 住まい 市営墓地 相談・人権 就職支援・雇用 市民活動・まちづくり活動・自治会 基地情報 多文化共生・国際交流 子育て・ 教育 妊娠・出産 子ども・家庭の手当・助成 子育て支援・相談 子どもの医療 小学校・中学校・特別支援学校 保育所・幼稚園 社会教育 子育て応援サイト「ポケット」 キッズページ かかみがはら寺子屋事業 健康・ 福祉 健康保険・年金・介護保険 高齢者支援 障がい者（児） 健康・医療 食育 生活福祉 スポーツ・ 観光・文化 観光 生涯学習・クラブサークル 文化・芸術 スポーツ 文化財 各務原にんじん お出かけスポット イベント イベ
52	土岐市	障害者福祉	https://www.city.toki.lg.jp/kenko/shogai/index.html	障害者福祉｜土岐市公式ウェブサイト 当ウェブサイトではjavascriptを使用しています。 javascriptの使用を有効にしなければ、一部の機能が正確に動作しない恐れがあります。お手数ですがjavascriptの使用を有効にしてください。 エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 サイトマップ サイトの機能・運用 文字サイズ・配色の変更 Foreign language 救急・防災情報 防災 防災・気象情報 防災無線 避難・避難所 ハザードマップ AED設置場所 救急 夜間・休日の医療機関 閉じる 検索 くらし・手続き くらし・手続き トップ 閉じる 住民票・戸籍・印鑑登録・旅券など マイナンバー コンビニ交付サービス オンライン手続き 防災 防犯・交通安全 土岐市消防本部 税金 年金・保険 ごみ・リサイクル 環境保全 住まい・生活環境 道路・交通 上水道・下水道 市民活動 消費生活・相談窓口 人権・男女共同参画 外国人市民（がいこくじんしみん）のみなさんへ 市民便利帳 申請書検索 ときっこ子育て応援サイト 健康・福祉 健康・福祉 トップ 閉じる 医療・救急医療 検診・予防接種 健康づくり 高齢者福祉 介護保険 障害者福祉 生活支援・社会福祉 新型コロナウイルス感染症 観光・学び・スポーツ 観光・学び・スポーツ トップ 閉じる 観光 イベント・講座 文化財・歴史 土岐市図書館 スポーツ 国際交流 生涯学習・公民館 産業・仕事 産業・仕事 トップ 閉じる 経営支援・金融支援・企業立地 労働・雇用 産業 入札・契約 開発・都市計画 市政情報 市政情報 トップ 閉じる 市の概要 組織案内 庁舎案内 市長の部屋 施策・計画 都市整備 選挙 土岐市議会 財政・行政改革 情報公開・個人情報保護・行政手続 公示送達等 広報・広聴 施設案内 統計・人口 人事・職員募集 条例・規則・要綱集 現在の位置： トップページ > 健康・福祉 > 障害者福祉 ここから本文です。 障害者福祉 いいね！ ページ番号1004831 印刷 大きな文字で印刷 障害者手帳
