score	municipality	title	url	snippet
104	羽島市	コミュニティバス（はしまわる線・南部線）	https://www.city.hashima.lg.jp/1765.html	コミュニティバス（はしまわる線・南部線）/羽島市公式Webサイト コミュニティバス（はしまわる線・南部線） 本文へ移動 シティプロモーション くらし・行政 補助機能表示 補助機能 文字サイズ 標準 拡大 背景色 黒 青 白 音声読み上げ 音声読み上げ foreign language お気に入りページ 閉じる メニュー表示 MENU キーワードで探す 検索 手続きナビ --> ゴミ分別アプリ 公共交通機関 休日当番医 防災 グローバルナビ ホーム サイトの検索方法 キーワードから検索 検索したいキーワードを入力して検索します。 分野別メニューから検索 左記の分野別メニューの[+]をクリックし、表示された項目から選択して検索します。 組織別索引から検索 組織別索引から選択して検索します。 くらしの情報 妊娠・出産 子育て 学校教育 結婚・離婚 引越し・住まい 高齢者・介護 おくやみ 戸籍・住民票・印鑑登録・マイナンバーカード 税 国民健康保険・後期高齢者医療 国民年金 水道・下水道 交通 都市計画 ごみ・環境保全 ペット 福祉 障がい者支援 消費生活 健康・医療 文化・スポーツ・生涯学習
101	美濃市		https://www.city.mino.gifu.jp/docs/2722651.html	戦傷病者の妻に対する特別給付金支給のご案内 - 美濃市 サイトマップ Language 読み上げ・色変換・文字サイズ 検索 検索 メニュー 閉じる ふりがなをつける 読み上げる 背景色 標準 黒 青 黄 文字サイズ 標準 大きく くらし・手続き 子育て・教育 福祉・健康 市政情報 事業者向け 観光・文化 シーンから探す 新着情報 申請書ダウンロード LINE Facebook YouTube サイトマップ Language とじる トップページ &rsaquo; くらし・手続き &rsaquo; 戦傷病者の妻に対する特別給付金支給のご案内 戦傷病者の妻に対する特別給付金支給のご案内 2026年6月17日 給付金の趣旨 昭和41年に制度が創設されて以来、先の大戦で障害を負った夫の介助、看護や家庭の維持等のために長年に渡り大きな負担に耐えてこられた戦傷病者等の妻の御苦労に対して、国として特別の慰藉を行うために支給するものです。 制度内容や請求手続きなどについて詳しくは厚生労働省社会・援護局 援護・業務課給付係 03-5253-1111（内線3426、4521）までお問い合わせください。 支
99	美濃市		https://www.city.mino.gifu.jp/kosodate-kyoiku/kosodate/teate-josei/	手当・助成 - 美濃市 サイトマップ Language 読み上げ・色変換・文字サイズ 検索 検索 メニュー 閉じる ふりがなをつける 読み上げる 背景色 標準 黒 青 黄 文字サイズ 標準 大きく くらし・手続き 子育て・教育 福祉・健康 市政情報 事業者向け 観光・文化 シーンから探す 新着情報 申請書ダウンロード LINE Facebook YouTube サイトマップ Language とじる トップページ &rsaquo; 子育て・教育 &rsaquo; 子育て &rsaquo; 手当・助成 手当・助成 美濃市低所得世帯の妊婦に対する初回産科受診料助成事業について 産婦健康診査費助成事業 1か月児健康診査費助成事業 福祉医療費助成制度（大学生年代） 福祉医療費受給者証が新しくなります 子育て支援関連手続きの必要書類の提出について 美濃市物価高対応子育て応援手当 新生児聴覚検査費助成事業 児童手当 児童扶養手当 福祉医療費助成制度(子ども) 母子家庭自立支援給付金事業 母子健康手帳 療育手帳の交付 子育て 手当・助成 子育て支援 こどもの健診・予防接種 民法等の一部改正法（父母の
99	美濃市		https://www.city.mino.gifu.jp/docs/2722649.html	特別給付金等の記名国債の特別買上償還 - 美濃市 サイトマップ Language 読み上げ・色変換・文字サイズ 検索 検索 メニュー 閉じる ふりがなをつける 読み上げる 背景色 標準 黒 青 黄 文字サイズ 標準 大きく くらし・手続き 子育て・教育 福祉・健康 市政情報 事業者向け 観光・文化 シーンから探す 新着情報 申請書ダウンロード LINE Facebook YouTube サイトマップ Language とじる トップページ &rsaquo; くらし・手続き &rsaquo; 特別給付金等の記名国債の特別買上償還 特別給付金等の記名国債の特別買上償還 2026年6月17日 各種特別給付金及び特別弔慰金として交付を受けた記名国債は、これを売ったり、質入れしたり、担保にしてお金を借りたりすることは法律で禁止されています。ただし、経済的に困窮しているなどの理由のために国債を国へ譲渡（特別買上償還）したり、事業資金にするために国債を担保にして、特定の金融公庫から貸付を受けることができます。 特別買上償還について 対象者 国債の記名者が以下の（1）～（3）のいずれかに該当する者で、
96	羽島市	岐阜羽島インター南部地区への企業誘致	https://www.city.hashima.lg.jp/6457.html	岐阜羽島インター南部地区への企業誘致/羽島市公式Webサイト 岐阜羽島インター南部地区への企業誘致 本文へ移動 シティプロモーション くらし・行政 補助機能表示 補助機能 文字サイズ 標準 拡大 背景色 黒 青 白 音声読み上げ 音声読み上げ foreign language お気に入りページ 閉じる メニュー表示 MENU キーワードで探す 検索 手続きナビ --> ゴミ分別アプリ 公共交通機関 休日当番医 防災 グローバルナビ ホーム サイトの検索方法 キーワードから検索 検索したいキーワードを入力して検索します。 分野別メニューから検索 左記の分野別メニューの[+]をクリックし、表示された項目から選択して検索します。 組織別索引から検索 組織別索引から選択して検索します。 くらしの情報 妊娠・出産 子育て 学校教育 結婚・離婚 引越し・住まい 高齢者・介護 おくやみ 戸籍・住民票・印鑑登録・マイナンバーカード 税 国民健康保険・後期高齢者医療 国民年金 水道・下水道 交通 都市計画 ごみ・環境保全 ペット 福祉 障がい者支援 消費生活 健康・医療 文化・スポーツ・生涯学習 市民活
90	瑞浪市	ふるさとみずなみ応援寄附金(ふるさと納税)について	https://www.city.mizunami.lg.jp/shisei/furusatonouzei/1001501.html	ふるさとみずなみ応援寄附金(ふるさと納税)について｜瑞浪市公式ホームページ エンターキーを押すと、ナビゲーション部分をスキップし本文へ移動します。 やさしい日本語 もとのページをみる サイトマップ Foreign language 文字サイズ・配色の変更 くらし 健康・福祉 高齢者・介護 子育て・教育 観光・文化 産業・ビジネス 市政 防災・災害 現在の位置： トップページ > 市政 > ふるさと納税 > ふるさとみずなみ応援寄附金(ふるさと納税)について ここから本文です。 ふるさとみずなみ応援寄附金(ふるさと納税)について ページ番号1001501 更新日 令和8年7月14日 印刷 大きな文字で印刷 ふるさと納税の対象となる地方団体の指定について 瑞浪市は令和7年9月26日付総務大臣通知「ふるさと納税の対象となる地方団体の指定について(通知)」にて、地方税法(昭和25年法律第226号)第37条の2第2項および第314条の7第2項の規定に基づき、ふるさと納税の対象となる地方団体として指定されました。 指定対象期間は、令和7年10月1日から令和8年9月30日までです。 ふるさとみずなみ
90	羽島市	竹鼻まつり山車会館	https://www.city.hashima.lg.jp/2152.html	竹鼻まつり山車会館/羽島市公式Webサイト 竹鼻まつり山車会館 本文へ移動 シティプロモーション くらし・行政 補助機能表示 補助機能 文字サイズ 標準 拡大 背景色 黒 青 白 音声読み上げ 音声読み上げ foreign language お気に入りページ 閉じる メニュー表示 MENU キーワードで探す 検索 手続きナビ --> ゴミ分別アプリ 公共交通機関 休日当番医 防災 グローバルナビ ホーム サイトの検索方法 キーワードから検索 検索したいキーワードを入力して検索します。 分野別メニューから検索 左記の分野別メニューの[+]をクリックし、表示された項目から選択して検索します。 組織別索引から検索 組織別索引から選択して検索します。 くらしの情報 妊娠・出産 子育て 学校教育 結婚・離婚 引越し・住まい 高齢者・介護 おくやみ 戸籍・住民票・印鑑登録・マイナンバーカード 税 国民健康保険・後期高齢者医療 国民年金 水道・下水道 交通 都市計画 ごみ・環境保全 ペット 福祉 障がい者支援 消費生活 健康・医療 文化・スポーツ・生涯学習 市民活動・コミュニティ 防災 防犯 救急・
88	美濃市		https://www.city.mino.gifu.jp/docs/1241979.html	オンライン申請総合ページ - 美濃市 サイトマップ Language 読み上げ・色変換・文字サイズ 検索 検索 メニュー 閉じる ふりがなをつける 読み上げる 背景色 標準 黒 青 黄 文字サイズ 標準 大きく くらし・手続き 子育て・教育 福祉・健康 市政情報 事業者向け 観光・文化 シーンから探す 新着情報 申請書ダウンロード LINE Facebook YouTube サイトマップ Language とじる トップページ &rsaquo; くらし・手続き &rsaquo; 戸籍・住民票・印鑑登録 &rsaquo; 戸籍謄本、住民票、印鑑証明 &rsaquo; オンライン申請総合ページ トップページ &rsaquo; 申請書ダウンロード &rsaquo; オンライン申請総合ページ オンライン申請総合ページ 2023年12月26日 オンライン申請 概要 美濃市で受け付けている手続きのうち、下記「オンライン申請はこちら」からパソコンやスマートフォンでオンライン申請できます。 カテゴリやキーワードで検索できますのでぜひご利用ください。 申請が可能なすべての手続きは、このページの中段から分
85	羽島市	羽島市コミュニティバスでデジタル乗車券を運用開始	https://www.city.hashima.lg.jp/6731.html	羽島市コミュニティバスでデジタル乗車券を運用開始/羽島市公式Webサイト 羽島市コミュニティバスでデジタル乗車券を運用開始 本文へ移動 シティプロモーション くらし・行政 補助機能表示 補助機能 文字サイズ 標準 拡大 背景色 黒 青 白 音声読み上げ 音声読み上げ foreign language お気に入りページ 閉じる メニュー表示 MENU キーワードで探す 検索 手続きナビ --> ゴミ分別アプリ 公共交通機関 休日当番医 防災 グローバルナビ ホーム サイトの検索方法 キーワードから検索 検索したいキーワードを入力して検索します。 分野別メニューから検索 左記の分野別メニューの[+]をクリックし、表示された項目から選択して検索します。 組織別索引から検索 組織別索引から選択して検索します。 くらしの情報 妊娠・出産 子育て 学校教育 結婚・離婚 引越し・住まい 高齢者・介護 おくやみ 戸籍・住民票・印鑑登録・マイナンバーカード 税 国民健康保険・後期高齢者医療 国民年金 水道・下水道 交通 都市計画 ごみ・環境保全 ペット 福祉 障がい者支援 消費生活 健康・医療 文化・ス
80	美濃市		https://www.city.mino.gifu.jp/docs/1842821.html	補装具費の支給について - 美濃市 サイトマップ Language 読み上げ・色変換・文字サイズ 検索 検索 メニュー 閉じる ふりがなをつける 読み上げる 背景色 標準 黒 青 黄 文字サイズ 標準 大きく くらし・手続き 子育て・教育 福祉・健康 市政情報 事業者向け 観光・文化 シーンから探す 新着情報 申請書ダウンロード LINE Facebook YouTube サイトマップ Language とじる トップページ &rsaquo; 福祉・健康 &rsaquo; 補装具費の支給について 補装具費の支給について 2025年4月1日 身体障害者手帳をお持ちの方へ日常生活を容易にするために、身体障がいの種類に応じて、補聴器や車いす、義足などの補装具にかかる購入費及び修理費の一部を支給します。 支給を受けるには、原則として岐阜県身体障害者更生相談所での来所判定が必要ですが、一部書類判定が可能な補装具もあります。 ただし、介護保険制度により同一種目の給付助成・貸与を受けることができる方は、この制度による助成を受けることはできません。 補装具における給付品目一覧 原則、岐阜県身体障害者更
75	美濃市		https://www.city.mino.gifu.jp/docs/2651927.html	市内移動の公共交通機関「のり愛くん」(乗り合わせタクシー) - 美濃市 サイトマップ Language 読み上げ・色変換・文字サイズ 検索 検索 メニュー 閉じる ふりがなをつける 読み上げる 背景色 標準 黒 青 黄 文字サイズ 標準 大きく くらし・手続き 子育て・教育 福祉・健康 市政情報 事業者向け 観光・文化 シーンから探す 新着情報 申請書ダウンロード LINE Facebook YouTube サイトマップ Language とじる トップページ &rsaquo; くらし・手続き &rsaquo; 公共交通 &rsaquo; 市内移動の公共交通機関「のり愛くん」(乗り合わせタクシー) 市内移動の公共交通機関「のり愛くん」(乗り合わせタクシー) 2026年6月4日 「のり愛くん」とは 乗り合わせタクシー「のり愛くん」は、美濃市が運営している市内移動のための公共交通機関です。 一般的なバスとは異なり、次の仕組みになっています。 時刻表がなく、利用するためには電話で事前に予約をする必要があります。 車両はタクシーですが、停留所で乗り降りします。(停留所以外の場所で乗り降りはでき
75	美濃市		https://www.city.mino.gifu.jp/kenko/kenko-iryo/josei/	助成制度 - 美濃市 サイトマップ Language 読み上げ・色変換・文字サイズ 検索 検索 メニュー 閉じる ふりがなをつける 読み上げる 背景色 標準 黒 青 黄 文字サイズ 標準 大きく くらし・手続き 子育て・教育 福祉・健康 市政情報 事業者向け 観光・文化 シーンから探す 新着情報 申請書ダウンロード LINE Facebook YouTube サイトマップ Language とじる トップページ &rsaquo; 福祉・健康 &rsaquo; 健康・医療 &rsaquo; 助成制度 助成制度 福祉医療費助成制度（大学生年代） 福祉医療費受給者証が新しくなります 美濃市物価高対応子育て応援手当 がん患者医療用補正具(ウイッグおよび乳房補正具)購入費助成について 骨髄移植ドナー助成制度について 福祉医療費助成制度(重度心身障がい者) 福祉医療費助成制度(母子家庭等、父子家庭) 福祉医療費助成制度(子ども) 福祉医療費に関する申請書(支給申請書、再交付申請書) 自立支援医療(精神通院医療) 健康・医療 献血 救急医療 健康増進事業 健康情報 予防接種 おとなの健康診査 熱中症
75	羽島市	各課の窓口	https://www.city.hashima.lg.jp/soshiki_list/	各課の窓口/羽島市公式Webサイト 各課の窓口 本文へ移動 シティプロモーション くらし・行政 補助機能表示 補助機能 文字サイズ 標準 拡大 背景色 黒 青 白 音声読み上げ 音声読み上げ foreign language お気に入りページ 閉じる メニュー表示 MENU キーワードで探す 検索 手続きナビ --> ゴミ分別アプリ 公共交通機関 休日当番医 防災 グローバルナビ ホーム サイトの検索方法 キーワードから検索 検索したいキーワードを入力して検索します。 分野別メニューから検索 左記の分野別メニューの[+]をクリックし、表示された項目から選択して検索します。 組織別索引から検索 組織別索引から選択して検索します。 くらしの情報 妊娠・出産 子育て 学校教育 結婚・離婚 引越し・住まい 高齢者・介護 おくやみ 戸籍・住民票・印鑑登録・マイナンバーカード 税 国民健康保険・後期高齢者医療 国民年金 水道・下水道 交通 都市計画 ごみ・環境保全 ペット 福祉 障がい者支援 消費生活 健康・医療 文化・スポーツ・生涯学習 市民活動・コミュニティ 防災 防犯 救急・消防 社会保障・
74	美濃市		https://www.city.mino.gifu.jp/kurashi/	くらし・手続き - 美濃市 サイトマップ Language 読み上げ・色変換・文字サイズ 検索 検索 メニュー 閉じる ふりがなをつける 読み上げる 背景色 標準 黒 青 黄 文字サイズ 標準 大きく くらし・手続き 子育て・教育 福祉・健康 市政情報 事業者向け 観光・文化 シーンから探す 新着情報 申請書ダウンロード LINE Facebook YouTube サイトマップ Language とじる トップページ &rsaquo; くらし・手続き くらし・手続き 戸籍・住民票・印鑑登録 「転入・転出」「出生・婚姻」「住民票・印鑑登録」など戸籍・住民票に関する情報がご覧いただけます。 結婚・離婚 結婚・離婚したときに必要な手続きに関する情報がご覧いただけます。 税金 「市民税」「国民健康保険税」「固定資産税」「軽自動車税」などの税金に関する情報がご覧いただけます。 生活環境（ごみ・リサイクル・ペット・墓地など） 「ごみ・リサイクル」「ペット」「墓地」など生活環境に関する情報がご覧いただけます。 防災 「美濃市防災・あんしんメール」など美濃市の防災に関する情報がご覧いただけます。 道路
74	羽島市	高齢者・介護（事業者）	https://www.city.hashima.lg.jp/4414.html	高齢者・介護（事業者）/羽島市公式Webサイト 高齢者・介護（事業者） 本文へ移動 シティプロモーション くらし・行政 補助機能表示 補助機能 文字サイズ 標準 拡大 背景色 黒 青 白 音声読み上げ 音声読み上げ foreign language お気に入りページ 閉じる メニュー表示 MENU キーワードで探す 検索 手続きナビ --> ゴミ分別アプリ 公共交通機関 休日当番医 防災 グローバルナビ ホーム サイトの検索方法 キーワードから検索 検索したいキーワードを入力して検索します。 分野別メニューから検索 左記の分野別メニューの[+]をクリックし、表示された項目から選択して検索します。 組織別索引から検索 組織別索引から選択して検索します。 くらしの情報 妊娠・出産 子育て 学校教育 結婚・離婚 引越し・住まい 高齢者・介護 おくやみ 戸籍・住民票・印鑑登録・マイナンバーカード 税 国民健康保険・後期高齢者医療 国民年金 水道・下水道 交通 都市計画 ごみ・環境保全 ペット 福祉 障がい者支援 消費生活 健康・医療 文化・スポーツ・生涯学習 市民活動・コミュニティ 防災 防犯
74	羽島市	岐阜羽島インター南部地区地区計画区域産業業務地区A及びBへの進出企業を募集	https://www.city.hashima.lg.jp/6330.html	岐阜羽島インター南部地区地区計画区域産業業務地区A及びBへの進出企業を募集/羽島市公式Webサイト 岐阜羽島インター南部地区地区計画区域産業業務地区A及びBへの進出企業を募集 本文へ移動 シティプロモーション くらし・行政 補助機能表示 補助機能 文字サイズ 標準 拡大 背景色 黒 青 白 音声読み上げ 音声読み上げ foreign language お気に入りページ 閉じる メニュー表示 MENU キーワードで探す 検索 手続きナビ --> ゴミ分別アプリ 公共交通機関 休日当番医 防災 グローバルナビ ホーム サイトの検索方法 キーワードから検索 検索したいキーワードを入力して検索します。 分野別メニューから検索 左記の分野別メニューの[+]をクリックし、表示された項目から選択して検索します。 組織別索引から検索 組織別索引から選択して検索します。 くらしの情報 妊娠・出産 子育て 学校教育 結婚・離婚 引越し・住まい 高齢者・介護 おくやみ 戸籍・住民票・印鑑登録・マイナンバーカード 税 国民健康保険・後期高齢者医療 国民年金 水道・下水道 交通 都市計画 ごみ・環境保全 ペット
