municipality	score	title	url	snippet
伯耆町	68	(５)国・県等制度利用支援事業補助金 | 伯耆町公式ウェブサイト	https://www.houki-town.jp/new1/10/6/2/1/9/	(５)国・県等制度利用支援事業補助金 | 伯耆町公式ウェブサイト 文字 標準 拡大 背景色 白 黒 青 こんなときには 戸籍・住民票・証明 税金・保険・年金 教育・子育て 健康・医療 福祉・介護 暮らし・環境 安心・安全 公共施設 産業振興 企業支援 広告事業 入札・指名願 施策・財政 まちづくり 観光・交流 広報・広聴 制度・法規 人事 選挙・議会・行政委員会 議会からのお知らせ 議会報（議会だより） 議事録 請願・陳情 録画中継 町議会提出議案概要 議会審議結果 その他 HOME > 伯耆町行政サイト［総合目次］ > 各課一覧 > 産業課・商工観光室 > 商工業 > 本気で頑張る産業支援事業 > (５)国・県等制度利用支援事業補助金 (５)国・県等制度利用支援事業補助金 補助事業名 (５)国・県等制度利用支援事業補助金 対象者 町内の個人、グループ、企業等で国・県等の補助事業の対象者 補助対象事業 国・県等の公的機関の補助制度を利用して、起業・創業、新分野進出、商品開発、販路開拓、 人材育成等を行う町内の事業者で、その内容が町の産業振興に寄与できると認められる場合に、 事業者負担額
江府町	67	高校等通学定期券購入補助制度 | 江府町行政サイト	https://www.town-kofu.jp/2/1/11/7/4/01/	高校等通学定期券購入補助制度 | 江府町行政サイト ※当サイトはJavaScriptが有効になっていないと正常に表示されません。ブラウザ設定でJavaScriptを有効にしてご利用ください。 行政 子育て支援 移住定住 観光情報 3000人の楽しい町 環境王国認定の町 音声読み上げ 文字サイズ 標準 中 大きく 背景色 標準 黒 青 さがす 各課案内 サイトマップ 町民の方へ 事業者の方へ 町政 お知らせ 制度・助成 江府町の紹介 町民の方へ 事業者の方へ 町政 江府町議会 救急・防災 安心情報 道路交通 規制情報 川の防災情報 お知らせ 江府町の制度・助成について 広報・刊行物 奥大山ライブカメラ 江府町のご紹介 こうふ情報スポット HOME ｜ 行政 > 各課案内 > 教育委員会事務局教育課 > 学校教育 > 就学支援 > 高校等通学定期券購入補助制度 こんにちは、出納室です お問い合わせ TEL 0859-75-2211 FAX 0859-75-2389 業務一覧 出納事務 ｜ 基金管理 ｜ 債権者登録管理 ｜ 監査 こんにちは、総務課です お問い合わせ TEL 0859-75-
江府町	67	令和8年度第2回江府町職員採用試験について | 江府町行政サイト	https://www.town-kofu.jp/2/14/1/z728/	令和8年度第2回江府町職員採用試験について | 江府町行政サイト ※当サイトはJavaScriptが有効になっていないと正常に表示されません。ブラウザ設定でJavaScriptを有効にしてご利用ください。 行政 子育て支援 移住定住 観光情報 3000人の楽しい町 環境王国認定の町 音声読み上げ 文字サイズ 標準 中 大きく 背景色 標準 黒 青 さがす 各課案内 サイトマップ 町民の方へ 事業者の方へ 町政 お知らせ 制度・助成 江府町の紹介 町民の方へ 事業者の方へ 町政 江府町議会 救急・防災 安心情報 道路交通 規制情報 川の防災情報 お知らせ 江府町の制度・助成について 広報・刊行物 奥大山ライブカメラ 江府町のご紹介 こうふ情報スポット HOME ｜ 行政 > 労働・雇用・募集情報 > 町職員等募集情報 > 令和8年度第2回江府町職員採用試験について こんにちは、出納室です お問い合わせ TEL 0859-75-2211 FAX 0859-75-2389 業務一覧 出納事務 ｜ 基金管理 ｜ 債権者登録管理 ｜ 監査 こんにちは、総務課です お問い合わせ TEL 0859-
江府町	67	江府町集落公民館修繕等工事補助金 | 江府町行政サイト	https://www.town-kofu.jp/2/seido/x970/m509/	江府町集落公民館修繕等工事補助金 | 江府町行政サイト ※当サイトはJavaScriptが有効になっていないと正常に表示されません。ブラウザ設定でJavaScriptを有効にしてご利用ください。 行政 子育て支援 移住定住 観光情報 3000人の楽しい町 環境王国認定の町 音声読み上げ 文字サイズ 標準 中 大きく 背景色 標準 黒 青 さがす 各課案内 サイトマップ 町民の方へ 事業者の方へ 町政 お知らせ 制度・助成 江府町の紹介 町民の方へ 事業者の方へ 町政 江府町議会 救急・防災 安心情報 道路交通 規制情報 川の防災情報 お知らせ 江府町の制度・助成について 広報・刊行物 奥大山ライブカメラ 江府町のご紹介 こうふ情報スポット HOME ｜ 行政 > 江府町の制度・助成について > その他 > 江府町集落公民館修繕等工事補助金 こんにちは、出納室です お問い合わせ TEL 0859-75-2211 FAX 0859-75-2389 業務一覧 出納事務 ｜ 基金管理 ｜ 債権者登録管理 ｜ 監査 こんにちは、総務課です お問い合わせ TEL 0859-75-2211 FAX 
江府町	66	様式ダウンロード | 江府町行政サイト	https://www.town-kofu.jp/2/20/	様式ダウンロード | 江府町行政サイト ※当サイトはJavaScriptが有効になっていないと正常に表示されません。ブラウザ設定でJavaScriptを有効にしてご利用ください。 行政 子育て支援 移住定住 観光情報 3000人の楽しい町 環境王国認定の町 音声読み上げ 文字サイズ 標準 中 大きく 背景色 標準 黒 青 さがす 各課案内 サイトマップ 町民の方へ 事業者の方へ 町政 お知らせ 制度・助成 江府町の紹介 町民の方へ 事業者の方へ 町政 江府町議会 救急・防災 安心情報 道路交通 規制情報 川の防災情報 お知らせ 江府町の制度・助成について 広報・刊行物 奥大山ライブカメラ 江府町のご紹介 こうふ情報スポット HOME ｜ 行政 > 様式ダウンロード こんにちは、出納室です お問い合わせ TEL 0859-75-2211 FAX 0859-75-2389 業務一覧 出納事務 ｜ 基金管理 ｜ 債権者登録管理 ｜ 監査 こんにちは、総務課です お問い合わせ TEL 0859-75-2211 FAX 0859-75-2389 業務一覧 条例等 ｜ 統計 ｜ 行政 ｜ 人事 ｜
日南町	66	福祉保健課／日南町	https://www.town.nichinan.lg.jp/soshikikarasagasu/fukushihokenka/index.html	福祉保健課／日南町 スマートフォン版を表示 本文へ 背景色 文字サイズ Foreign Language 目的別で探す 妊娠・出産 子育て 入園・入学 就職・退職 結婚・離婚 住まい・ 空き家バンク 高齢・介護 健康・病気 おくやみ よく利用されるメニュー レンタサイクルのご案内 組織から探す よく見られるページ 日南町J-クレジット タクシー・レンタカーのご案内 レンタサイクルのご案内 町営バス ご利用案内(令和6年11月1日～) こども園 ソフトバンク 日南町「未来とホタルプロジェクト」 日南町がSDGs未来都市に選定されました 組織から探す よくある質問 現在、よくある質問はございません。 関連施設等のページ 現在、関連施設等のページはございません。 くらし・環境 保健・福祉・教育 文化・スポーツ 農林業・産業 事業者向け 行政・議会 妊娠・出産 子育て 入園・入学 就職・退職 結婚・離婚 住まい・ 空き家バンク 高齢・介護 健康・病気 おくやみ よく利用されるメニュー レンタサイクルのご案内 組織から探す よくある質問 現在、よくある質問はございません。 よく見られるページ 日
伯耆町	66	妊婦支援給付金（妊婦のための支援給付） | 伯耆町公式ウェブサイト	https://www.houki-town.jp/new1/10/32/2/s676/	妊婦支援給付金（妊婦のための支援給付） | 伯耆町公式ウェブサイト 文字 標準 拡大 背景色 白 黒 青 こんなときには 戸籍・住民票・証明 税金・保険・年金 教育・子育て 健康・医療 福祉・介護 暮らし・環境 安心・安全 公共施設 産業振興 企業支援 広告事業 入札・指名願 施策・財政 まちづくり 観光・交流 広報・広聴 制度・法規 人事 選挙・議会・行政委員会 議会からのお知らせ 議会報（議会だより） 議事録 請願・陳情 録画中継 町議会提出議案概要 議会審議結果 その他 HOME > 伯耆町行政サイト［総合目次］ > 各課一覧 > 福祉課・子育て支援室 > 子育て支援 > 妊婦支援給付金（妊婦のための支援給付） 妊婦支援給付金（妊婦のための支援給付） 伯耆町では、妊婦の産前産後期間における身体的・精神的・経済的負担を軽減し、妊婦や胎児であるこどもの保健及び福祉の向上に寄与することを目的として、「妊婦支援給付金」を給付します。 妊婦支援給付金制度の概要 １回目（妊娠期） ２回目（子育て期） 支給対象 妊娠の届出をした妊婦 ※妊娠届出後に流産・死産された方も対象となります（申請方法等
日野町	65	健康福祉課/【鳥取県】日野町	https://www.town.hino.tottori.jp/1115.htm	健康福祉課/【鳥取県】日野町 本文にジャンプします メニューにジャンプします 健康福祉課 English 中文簡体字 中文繁体字 한국어 色の反転 文字を大きくする 拡大方法の説明 文字を元に戻す サイトマップ サイトの使い方 サイトの使い方 検索 Foreign Languages Original Top Page ホーム くらし まちの紹介 観光サイト 行事カレンダー 各課案内 現在位置 ホーム 各課案内 健康福祉課 サブメニュー表示 左領域先頭へ ページ先頭へ 切替 各課案内 総務課 企画政策課 住民課 健康福祉課 建設水道課 産業振興課 農業委員会 教育委員会 文化センター・図書館 町公民館 給食センター 町議会 選挙管理委員会 監査委員 ページの先頭へ戻る 健康福祉課 健康福祉課新着情報 2026年04月17日 日野町生きいき働く医療・介護人材支援事業補助金 奨学金を返還しながら、取得されている医療・介護・福祉の資格に基づき、専門職として業務に従事している方を対象に、奨学金返還額の一部を補助するものです。 2026年03月31日 日野町地域福祉推進計画の策定について 日野町
日野町	65	令和７年度日野町大学等在学生生活支援給付金支給事業について/【鳥取県】日野町	https://www.town.hino.tottori.jp/item/43598.htm	令和７年度日野町大学等在学生生活支援給付金支給事業について/【鳥取県】日野町 本文にジャンプします メニューにジャンプします 健康福祉課 English 中文簡体字 中文繁体字 한국어 色の反転 文字を大きくする 拡大方法の説明 文字を元に戻す サイトマップ サイトの使い方 サイトの使い方 検索 Foreign Languages Original Top Page ホーム くらし まちの紹介 観光サイト 行事カレンダー 各課案内 現在位置 ホーム 各課案内 健康福祉課 サブメニュー表示 左領域先頭へ ページ先頭へ 切替 各課案内 総務課 企画政策課 住民課 健康福祉課 建設水道課 産業振興課 農業委員会 教育委員会 文化センター・図書館 町公民館 給食センター 町議会 選挙管理委員会 監査委員 ページの先頭へ戻る 健康福祉課 健康福祉課新着情報 令和７年度日野町大学等在学生生活支援給付金支給事業について 一覧へ 2026年1月23日 国の重点支援地方交付金を活用して物価高騰の影響を受けた学生等の扶養者等に、負担軽減と学生等の修学継続を支援するため給付金の支給を実施します。 支給対象者
日南町	64	スポーツを頑張る人・健康づくりを応援します（日南町スポーツ・健康づくり補助金）／日南町	https://www.town.nichinan.lg.jp/20390.html	スポーツを頑張る人・健康づくりを応援します（日南町スポーツ・健康づくり補助金）／日南町 スマートフォン版を表示 本文へ 背景色 文字サイズ Foreign Language 目的別で探す 妊娠・出産 子育て 入園・入学 就職・退職 結婚・離婚 住まい・ 空き家バンク 高齢・介護 健康・病気 おくやみ よく利用されるメニュー レンタサイクルのご案内 組織から探す よく見られるページ 日南町J-クレジット タクシー・レンタカーのご案内 レンタサイクルのご案内 町営バス ご利用案内(令和6年11月1日～) こども園 ソフトバンク 日南町「未来とホタルプロジェクト」 日南町がSDGs未来都市に選定されました 組織から探す よくある質問 現在、よくある質問はございません。 関連施設等のページ 現在、関連施設等のページはございません。 くらし・環境 保健・福祉・教育 文化・スポーツ 農林業・産業 事業者向け 行政・議会 妊娠・出産 子育て 入園・入学 就職・退職 結婚・離婚 住まい・ 空き家バンク 高齢・介護 健康・病気 おくやみ よく利用されるメニュー レンタサイクルのご案内 組織から探す よく
日野町	64	地域活動支援交付金/【鳥取県】日野町	https://www.town.hino.tottori.jp/3140.htm	地域活動支援交付金/【鳥取県】日野町 本文にジャンプします メニューにジャンプします 地域活動支援交付金 English 中文簡体字 中文繁体字 한국어 色の反転 文字を大きくする 拡大方法の説明 文字を元に戻す サイトマップ サイトの使い方 サイトの使い方 検索 Foreign Languages Original Top Page ホーム くらし まちの紹介 観光サイト 行事カレンダー 各課案内 現在位置 ホーム 各課案内 企画政策課 地域活動支援交付金 サブメニュー表示 左領域先頭へ ページ先頭へ 切替 企画政策課 チャンネルひの しいたん使用規程 地方創生「第2次きらり日野町創生戦略」 ⇒ひの郷会 交通安全 町営交通（町営バス、町営タクシー）について 広報ひの 防災無線 申請書ダウンロード 鳥取日野町ふるさと納税のご案内 観光パンフレットダウンロード 画像ダウンロード 鵜の池公園 移住定住・空き家関係 地域活動支援交付金 日野町子育て応援ガイド ふるさと住民票 男女共同参画 通勤費助成 公共交通機関利用促進 挑戦！日野町の魅力発信 働き方 新提案！ ページの先頭へ戻る 地域活動
