slug	status	finalUrl	officialUrl	title
kumamoto-official-004-026-2026	200	https://www.town.nankan.lg.jp/kurashi/todokede/page2765.html	https://www.town.nankan.lg.jp/kurashi/todokede/page2765.html	南関町 関所っ子応援金
kumamoto-official-004-027-2026	200	https://www.town.nankan.lg.jp/kosodate/kosodateshien/page1295.html	https://www.town.nankan.lg.jp/kosodate/kosodateshien/page1295.html	南関町 南関町家庭内保育世帯応援金
kumamoto-official-004-028-2026	200	https://www.town.nankan.lg.jp/tyosei/hojokinjoseikin/page1285.html	https://www.town.nankan.lg.jp/tyosei/hojokinjoseikin/page1285.html	南関町 南関町定住新築住宅固定資産補助金交付事業
kumamoto-official-004-029-2026	200	https://www.town.nankan.lg.jp/kosodate/kosodateshien/page1288.html	https://www.town.nankan.lg.jp/kosodate/kosodateshien/page1288.html	南関町 南関町保育料助成金
kumamoto-official-004-030-2026	200	https://www.town.nankan.lg.jp/sangyo/sundeyokatta/kosodateshien/page1287.html	https://www.town.nankan.lg.jp/sangyo/sundeyokatta/kosodateshien/page1287.html	南関町 町内小中学校学校給食費無償化
kumamoto-official-004-031-2026	200	https://www.town.nankan.lg.jp/kosodate/kodomokatei/page2410.html	https://www.town.nankan.lg.jp/kosodate/kodomokatei/page2410.html	南関町 南関町不妊治療費等助成事業
kumamoto-official-004-032-2026	200	https://www.town.nankan.lg.jp/kurashi/kurashisodan/page1289.html	https://www.town.nankan.lg.jp/kurashi/kurashisodan/page1289.html	南関町 タクシー料金助成事業
kumamoto-official-004-033-2026	200	https://www.town.nankan.lg.jp/tyosei/hojokinjoseikin/page1862.html	https://www.town.nankan.lg.jp/tyosei/hojokinjoseikin/page1862.html	南関町 人材育成基金
kumamoto-official-004-034-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0032012	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0032012	長洲町 長洲町若者定住就職奨励金
kumamoto-official-004-035-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0036958/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0036958/	長洲町 長洲町結婚新生活支援事業補助金
kumamoto-official-004-036-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0032064/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0032064/	長洲町 空き家解体費用補助
kumamoto-official-004-037-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0037439/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0037439/	長洲町 長洲町空家等成約奨励金
kumamoto-official-004-038-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0037437/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0037437/	長洲町 長洲町空家改修費等補助金
kumamoto-official-004-039-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0037438/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/kiji0037438/	長洲町 長洲町空家家財道具等撤去促進事業補助金
kumamoto-official-004-040-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/177612827427765/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/177612827427765/	長洲町 子育て住宅ローン利子補給金
kumamoto-official-004-041-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/kikaku/17506612599555/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/kikaku/17506612599555/	長洲町 民間タクシー利用料金助成
kumamoto-official-004-042-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/177613396332688/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/177613396332688/	長洲町 長洲町民間宅地開発事業補助金・土地提供奨励金
kumamoto-official-004-043-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/177614108426880/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/177614108426880/	長洲町 長洲町若者奨学金返済サポート事業補助金
kumamoto-official-004-044-2026	200	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/175677286914918/	https://www.town.nagasu.lg.jp/soshiki/machizukuri/teiju/175677286914918/	長洲町 住宅リフォーム工事費用補助
kumamoto-official-004-045-2026	200	https://www.town.nagomi.lg.jp/soshiki/gakoukyoiku/kyoikusportsbunka/3_2036/	https://www.town.nagomi.lg.jp/soshiki/gakoukyoiku/kyoikusportsbunka/3_2036/	和水町 就学援助費制度
kumamoto-official-004-046-2026	200	https://www.town.nagomi.lg.jp/iju/hojyokin/akiyahojyokin/kiji00377/	https://www.town.nagomi.lg.jp/iju/hojyokin/akiyahojyokin/kiji00377/	和水町 空き家バンク活用促進事業補助金
kumamoto-official-004-047-2026	200	https://www.town.nagomi.lg.jp/iju/hojyokin/sinkonhojyokin/	https://www.town.nagomi.lg.jp/iju/hojyokin/sinkonhojyokin/	和水町 結婚新生活支援事業補助金
kumamoto-official-004-048-2026	200	https://www.town.nagomi.lg.jp/iju/hojyokin/ijyusien/174773896524769/	https://www.town.nagomi.lg.jp/iju/hojyokin/ijyusien/174773896524769/	和水町 和水町移住支援金
kumamoto-official-004-049-2026	200	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_98/	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_98/	和水町 子ども医療費助成事業
kumamoto-official-004-050-2026	200	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_4634/	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_4634/	和水町 妊婦健康診査費用助成
kumamoto-official-004-051-2026	200	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_4252/	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_4252/	和水町 妊婦歯科健康診査費助成
kumamoto-official-004-052-2026	200	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_4253/	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_4253/	和水町 新生児聴覚検査費用助成
kumamoto-official-004-053-2026	200	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_3454/	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_3454/	和水町 和水町不妊治療費等助成事業
kumamoto-official-004-054-2026	200	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_4114/	https://www.town.nagomi.lg.jp/soshiki/hoken/kurashi/3_4114/	和水町 副食費の無償化
kumamoto-official-004-055-2026	200	https://www.town.nagomi.lg.jp/kurashi/kosodate/oshirase/174176145921833/	https://www.town.nagomi.lg.jp/kurashi/kosodate/oshirase/174176145921833/	和水町 保育料の無償化
kumamoto-official-004-056-2026	200	https://www.town.nagomi.lg.jp/bousaikoutsu/chiikikoukyoukoutsu/chiikikoukyoukoutsu/174702943510438/	https://www.town.nagomi.lg.jp/bousaikoutsu/chiikikoukyoukoutsu/chiikikoukyoukoutsu/174702943510438/	和水町 和水町路線バス通学定期券購入補助金
kumamoto-official-004-057-2026	200	https://www.town.nagomi.lg.jp/kurashi/kosodate/oshirase/174176304731180/	https://www.town.nagomi.lg.jp/kurashi/kosodate/oshirase/174176304731180/	和水町 家庭保育応援補助金
kumamoto-official-004-058-2026	200	https://www.town.nagomi.lg.jp/kyoikusportsbunka/kyoikuiinkai/oshirase/17827951962794247/	https://www.town.nagomi.lg.jp/kyoikusportsbunka/kyoikuiinkai/oshirase/17827951962794247/	和水町 和水町中学生英語検定チャレンジ補助金
kumamoto-official-004-059-2026	200	https://www.town.nagomi.lg.jp/soshiki/machidukuri/nourin/3_4543/	https://www.town.nagomi.lg.jp/soshiki/machidukuri/nourin/3_4543/	和水町 商品開発事業補助金
kumamoto-official-004-060-2026	200	https://www.town.nagomi.lg.jp/kyoikusportsbunka/kyoikuiinkai/oshirase/17812635294024762/	https://www.town.nagomi.lg.jp/kyoikusportsbunka/kyoikuiinkai/oshirase/17812635294024762/	和水町 奨学金返還補助
kumamoto-official-004-061-2026	200	https://www.town.nagomi.lg.jp/iju/hojyokin/wakuwaku/kiji00363/	https://www.town.nagomi.lg.jp/iju/hojyokin/wakuwaku/kiji00363/	和水町 わくわく子育て応援金
kumamoto-official-004-062-2026	200	https://www.town.nagomi.lg.jp/iju/kosodate/syougakukou/kiji00352/	https://www.town.nagomi.lg.jp/iju/kosodate/syougakukou/kiji00352/	和水町 和水町立小学校標準服支給事業
kumamoto-official-004-063-2026	200	https://www.town.ozu.kumamoto.jp/page/24589.html	https://www.town.ozu.kumamoto.jp/page/24589.html	大津町 大津町中小企業省力化機器等導入支援補助金
kumamoto-official-004-064-2026	200	https://www.town.ozu.kumamoto.jp/page/25401.html	https://www.town.ozu.kumamoto.jp/page/25401.html	大津町 LPガス使用世帯支援金
kumamoto-official-004-065-2026	200	https://www.town.ozu.kumamoto.jp/page/25560.html	https://www.town.ozu.kumamoto.jp/page/25560.html	大津町 大津町創業サポート補助金
kumamoto-official-004-066-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1209.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1209.html	大津町 英語検定受験料補助
kumamoto-official-004-067-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1061.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1061.html	大津町 就学援助
kumamoto-official-004-068-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1251.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1251.html	大津町 新生児聴覚検査費助成事業
kumamoto-official-004-069-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1094.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1094.html	大津町 児童手当
kumamoto-official-004-070-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1941.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1941.html	大津町 大津町奨学資金
kumamoto-official-004-071-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1063.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1063.html	大津町 こども医療費助成
kumamoto-official-004-072-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1143.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1143.html	大津町 児童扶養手当
kumamoto-official-004-073-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1269.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1269.html	大津町 待機児童支援助成事業補助金
kumamoto-official-004-074-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1041.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1041.html	大津町 出産育児一時金
kumamoto-official-004-075-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/2056.html	https://www.town.ozu.kumamoto.jp/site/kosodate/2056.html	大津町 養育医療の給付申請
kumamoto-official-004-076-2026	200	https://www.town.ozu.kumamoto.jp/site/kosodate/1731.html	https://www.town.ozu.kumamoto.jp/site/kosodate/1731.html	大津町 ひとり親家庭等医療費助成
kumamoto-official-004-077-2026	200	https://www.town.ozu.kumamoto.jp/page/14191.html	https://www.town.ozu.kumamoto.jp/page/14191.html	大津町 中小企業店舗改装等利子補給制度
kumamoto-official-004-078-2026	200	https://www.town.ozu.kumamoto.jp/page/12674.html	https://www.town.ozu.kumamoto.jp/page/12674.html	大津町 老朽危険空家解体費補助
kumamoto-official-004-079-2026	200	https://www.town.ozu.kumamoto.jp/page/24129.html	https://www.town.ozu.kumamoto.jp/page/24129.html	大津町 戦没者等の遺族に対する特別弔慰金
kumamoto-official-004-080-2026	200	https://www.town.ozu.kumamoto.jp/page/1127.html	https://www.town.ozu.kumamoto.jp/page/1127.html	大津町 重度心身障害者医療費助成
