slug	organization	status	url	note
okinawa-official-006-027-2026	中城村	200	https://www.vill.nakagusuku.okinawa.jp/kosodate/kosodateshien/mijukuji/	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-028-2026	中城村	200	https://www.vill.nakagusuku.okinawa.jp/kosodate/subsidy/1775175964/	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-029-2026	中城村	200	https://www.vill.nakagusuku.okinawa.jp/kosodate/kosodateshien/1782870130/	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-030-2026	中城村	200	https://www.vill.nakagusuku.okinawa.jp/kurashi/suido/shiharai/rousui/	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-031-2026	渡嘉敷村	200	https://www.vill.tokashiki.okinawa.jp/iryo_kyoiku_fukushi/kosodate_kyoiku/3093.html	fallback-evidence-retained-for-refetch-limited-or-manual-confirmed-page
okinawa-official-006-032-2026	渡嘉敷村	200	https://www.vill.tokashiki.okinawa.jp/iryo_kyoiku_fukushi/kosodate_kyoiku/3092.html	fallback-evidence-retained-for-refetch-limited-or-manual-confirmed-page
okinawa-official-006-033-2026	渡嘉敷村	200	https://www.vill.tokashiki.okinawa.jp/iryo_kyoiku_fukushi/kosodate_kyoiku/tokasikisonnritoukoukousei/index.html	fallback-evidence-retained-for-refetch-limited-or-manual-confirmed-page
okinawa-official-006-034-2026	渡嘉敷村	200	https://www.vill.tokashiki.okinawa.jp/iryo_kyoiku_fukushi/kosodate_kyoiku/3144.html	fallback-evidence-retained-for-refetch-limited-or-manual-confirmed-page
okinawa-official-006-035-2026	南風原町	200	https://www.town.haebaru.lg.jp/soshiki/15/16238.html	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-036-2026	南風原町	200	https://www.town.haebaru.lg.jp/life/2/12/62/	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-037-2026	南風原町	200	https://www.town.haebaru.lg.jp/life/2/12/60/	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-038-2026	南風原町	200	https://www.town.haebaru.lg.jp/soshiki/9/9240.html	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-039-2026	南風原町	200	https://www.town.haebaru.lg.jp/soshiki/18/12812.html	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-040-2026	南風原町	200	https://www.town.haebaru.lg.jp/soshiki/14/17050.html	fallback-evidence-retained-for-refetch-limited-or-manual-confirmed-page
okinawa-official-006-041-2026	与那原町	200	https://www.town.yonabaru.okinawa.jp/soshiki/6/9025.html	fallback-evidence-retained-for-refetch-limited-or-manual-confirmed-page
okinawa-official-006-042-2026	与那原町	200	https://www.town.yonabaru.okinawa.jp/life/1/5/33/	direct-fetch-or-candidate-evidence-retained
okinawa-official-006-043-2026	与那原町	200	https://www.town.yonabaru.okinawa.jp/site/jyougesui/8197.html	direct-fetch-or-candidate-evidence-retained
