rescore	score	organization	title	url	evidence
23	30	甲佐町	甲佐町移住支援金事業について	https://www.town.kosa.lg.jp/q/aview/165/5115.html	甲佐町移住支援金事業について｜甲佐町 [ホーム] > [ライフイベント] > [引越し] > 甲佐町移住支援金事業について 甲佐町移住支援金事業について 更新日：2019年10月16日 甲佐町移住支援金事業ついて 甲佐町では、町内への移住・定住の促進と地域の中小企業等における人手不足の解消を図るため、東京23区に在住または通勤していた方のうち、甲佐町に移住し、県が開設するマッチングサイト「ワンストップジョブサイトくまもと」に掲載する移住支援金の対象求人に就業した方等に、移住支援金(単身の場合:60万円、世帯の場合:100万円)を交付します。 移住支援金の交付対象となる要件(すべてに該当すること) 移住に関する要件 住民票を移す直前の
23	30	甲佐町	国民健康保険「あんま・はり・きゅう治療券」を発行しています	https://www.town.kosa.lg.jp/q/aview/166/161.html	国民健康保険「あんま・はり・きゅう治療券」を発行しています｜甲佐町 [ホーム] > [ライフイベント] > [高齢・介護] > 国民健康保険「あんま・はり・きゅう治療券」を発行しています 国民健康保険「あんま・はり・きゅう治療券」を発行しています 更新日：2025年11月1日 国民健康保険加入世帯を対象に、「あんま・はり・きゅう治療券」を発行しています。 治療券の使用は、1回の治療に1枚(1,000円分)とし、使用期間は、毎年4月1日から翌年3月31日までの1年間です。 町と協定を締結した施術業者で治療を受ける際に治療券を提出することで、1回の治療に対し1,000円の補助が受けられます。 必要な人は、国民健康保険の「資格確認書」もし
19	40	甲佐町	引越し	https://www.town.kosa.lg.jp/q/list/165.html	引越し｜甲佐町 [ホーム] > [ライフイベント] > [引越し] 「引越し」の記事一覧 1 1 [2025年12月5日] 住民登録に関する届出 住民異動届一覧(転入届、転出届、転居届、世帯変更届)住民異動一覧表種類届出期間必要なものをお持ちく... 2 [2025年12月5日] 郵便による証明書等の請求について 郵便による証明書等の請求について郵便で戸籍・住民票関係証明書、税関係証明書等を請求される場合、下... 3 [2025年4月30日] 空き家バンク登録にあたり一部助成します。 甲佐町空き家等利活用支援補助金 空き家の有効活用、移住・定住促進および地域活性化を図るため、空き... 4 [2022年4月1日] 最大100万円の
19	34	甲佐町	成人	https://www.town.kosa.lg.jp/q/list/163.html	成人｜甲佐町 [ホーム] > [ライフイベント] > [成人] 「成人」の記事一覧 1 1 [2026年7月1日] 国民年金保険料の「納付免除・納付猶予制度」をご存じですか? 国民年金保険料の免除制度 国民年金の保険料を納めることが経済的に困難な場合、保険料の納付が「免除... 2 [2026年6月1日] 年金生活者支援給付金制度について 年金生活者支援給付金の制度について年金生活者支援給付金は、公的年金等の収入やその他の所得額が一定... 3 [2026年4月1日] 令和8年度 住民健診について 町では、町民のみなさんがご自身の体の状態を把握し、生活習慣の見直しを図り、元気に生活していただ... 4 [2026年3月1日] 国民健
17	16	甲佐町	消費生活相談室窓口を開設しています	https://www.town.kosa.lg.jp/q/aview/168/979.html	消費生活相談室窓口を開設しています｜甲佐町 [ホーム] > [ライフイベント] > [相談・窓口] > 消費生活相談室窓口を開設しています 消費生活相談室窓口を開設しています 更新日：2026年4月1日 町では、上益城郡内の4町と連携して、消費生活相談室を開設しています。この相談室では、訪問販売や契約上のトラブル等の様々な消費者問題を専門の相談員が対応されます。相談は無料で秘密は守られますので、遠慮なくご相談ください。 甲佐町での開催は毎週木曜日となっていますが、木曜日以外でも郡内の4町で相談できます。 開催曜日 月曜日から金曜日まで (祝日および年末年始を除く) 時間 午前9時～午後3時 (正午～午後1時を除く) 会場および連絡先
15	42	甲佐町	令和元年10月からの幼児教育・保育の無償化について	https://www.town.kosa.lg.jp/q/aview/161/4879.html	令和元年10月からの幼児教育・保育の無償化について｜甲佐町 [ホーム] > [ライフイベント] > [入園・入学] > 令和元年10月からの幼児教育・保育の無償化について 令和元年10月からの幼児教育・保育の無償化について 更新日：2020年6月9日 令和元年10月1日から、3～5歳児クラスの幼稚園、保育所、認定こども園などを利用する子どもの利用料が無償化となりました 利用する施設やサービスに応じて対象者や無償化の対象が異なりますので、下記の説明にてご確認ください。 ※0歳から2歳児までのクラスの住民税非課税世帯の子どもも対象になります。 幼稚園、保育所、認定こども園などを利用する子どもの場合 対象者・保育料 3～5歳児クラスの全て
15	42	甲佐町	年金生活者支援給付金制度について	https://www.town.kosa.lg.jp/q/aview/163/4978.html	年金生活者支援給付金制度について｜甲佐町 [ホーム] > [ライフイベント] > [成人] > 年金生活者支援給付金制度について 年金生活者支援給付金制度について 更新日：2026年6月1日 年金生活者支援給付金の制度について 年金生活者支援給付金は、公的年金等の収入やその他の所得額が一定基準額以下の年金受給者の生活を支援するために、年金に上乗せして支給されるものです。なお、支給要件に該当しない場合は支給されません。 給付金の改定について 給付額は、毎年度、物価の変動による改定(物価スライド改定)があります。 給付額を改定した場合は、日本年金機構から「年金生活者支援給付金 支給金額改定通知書」が送付されます。 年金生活支援給付金の対
15	30	甲佐町	児童扶養手当のご案内	https://www.town.kosa.lg.jp/q/aview/164/5185.html	児童扶養手当のご案内｜甲佐町 [ホーム] > [ライフイベント] > [結婚・離婚] > 児童扶養手当のご案内 児童扶養手当のご案内 更新日：2021年5月31日 児童扶養手当とは 児童扶養手当制度は、父母の離婚などの理由で父または母と生計を同じくしていない児童が監護される家庭の生活の安定と自立を助け、児童の福祉の増進を図ることを目的としています。 手当を受けることができる者は、下記条件にあてはまる18歳到達後の最初の3月31日までの間にある児童を養育している父または母や、父または母にかわってその児童を養育している者です。 対象者 父母が婚姻(事実婚を含む)を解消した児童 父または母が死亡した児童 父または母が重度の障がい(国民年金
15	30	甲佐町	危険ブロック塀等安全確保事業について	https://www.town.kosa.lg.jp/q/aview/101/3900.html	危険ブロック塀等安全確保事業について｜甲佐町 [ホーム] > [町からのお知らせ] > 危険ブロック塀等安全確保事業について 危険ブロック塀等安全確保事業について 更新日：2019年10月25日 甲佐町危険ブロック塀等安全確保事業 目的 町では、道路に面し倒壊の危険性が高いブロック塀などが、地震等の発生により倒壊することによって起こる人身事故の防止や避難経路の確保を目的に、倒壊の危険性が高いブロック塀などのを撤去や、安全なブロック塀などの設置に要する費用の一部を補助します。 対象となるブロック塀等 次に掲げる要件をすべて満たすブロック塀等 避難路に面していること(建築基準法第42条に規定する道路、地域防災計画又は建築物耐震改修の促進
15	30	甲佐町	戸建て木造住宅耐震改修等事業について	https://www.town.kosa.lg.jp/q/aview/101/1786.html	戸建て木造住宅耐震改修等事業について｜甲佐町 [ホーム] > [町からのお知らせ] > 戸建て木造住宅耐震改修等事業について 戸建て木造住宅耐震改修等事業について 更新日：2024年10月21日 甲佐町戸建て木造住宅耐震改修等事業を拡充・増額しました 目的 町では、甲佐町に所在する戸建木造住宅の耐震性向上の耐震改修などの工事等について支援を行っております。能登半島地震による甚大な被害状況をうけ熊本県からの支援により令和8年度まで、耐震診断、耐震改修、建替えについて補助金を増額しました。また、すべての事業について、対象となる住宅を平成12年5月31日までに着工住宅としました。 対象 次に掲げる要件をすべて満たす住宅 町内に存在する戸建
15	30	甲佐町	「甲佐町空店舗改修補助金」について	https://www.town.kosa.lg.jp/q/aview/101/558.html	「甲佐町空店舗改修補助金」について｜甲佐町 [ホーム] > [町からのお知らせ] > 「甲佐町空店舗改修補助金」について 「甲佐町空店舗改修補助金」について 更新日：2024年9月3日 甲佐町空店舗改修補助金制度のお知らせ 制度の趣旨 甲佐町では、町内に点在する空店舗の利用を通じて町のにぎわいを創出し、地域発展に資するため、町内の空店舗を活用して行う事業に対し「甲佐町空店舗改修補助金」を交付します。 受付期間 4月1日から予算終了まで 補助対象者 甲佐町空き家バンク制度 を通じ物件の購入または賃貸借契約を行った者(商工業を営むことを目的とする場合に限る) 「甲佐町空店舗改修補助金交付要綱」第3条に掲げる要件を満たす個人、法人または団
15	28	甲佐町	軽自動車税について	https://www.town.kosa.lg.jp/q/aview/101/263.html	軽自動車税について｜甲佐町 [ホーム] > [町からのお知らせ] > 軽自動車税について 軽自動車税について 更新日：2018年6月7日 軽自動車税 毎年4月1日現在、町内に主たる定置場のある軽自動車の所有者等に課税されます。 町外に転出され定置場の変更がある場合は、早めに変更手続きを行ってください。 軽自動車税の税額が改正されます 税制改正に伴い、平成28年度以降の軽自動車税が引き上げられます。 また、三輪および四輪の軽自動車のうち、新車新規登録から13年を経過した車両に対して税額が通常より重くなる重課税と、排出ガス性能および燃費性の優れた環境負荷の小さい車両については、税額が軽くなるグリーン化特例(軽課)が適用されます。 軽自動
15	28	甲佐町	甲佐町介護予防・日常生活支援総合事業の事業者指定について	https://www.town.kosa.lg.jp/q/aview/101/1192.html	甲佐町介護予防・日常生活支援総合事業の事業者指定について｜甲佐町 [ホーム] > [町からのお知らせ] > 甲佐町介護予防・日常生活支援総合事業の事業者指定について 甲佐町介護予防・日常生活支援総合事業の事業者指定について 更新日：2025年11月26日 総合事業の訪問介護相当サービス(旧介護予防訪問介護相当のサービス)、訪問型サービスAまたは通所介護相当サービス(旧介護予防通所介護相当のサービス)を提供するためには 、 指定権者である町福祉課介護保険係へ届出が必要 となります。 これらのサービスを提供する場合は、次の総合事業に関する要綱を確認の上、事業開始予定月の前々月末日までに指定(更新)申請書及び添付書類を提出をしてください。
15	28	甲佐町	「部落差別の解消の推進に関する法律」が施行されました	https://www.town.kosa.lg.jp/q/aview/101/1633.html	「部落差別の解消の推進に関する法律」が施行されました｜甲佐町 [ホーム] > [町からのお知らせ] > 「部落差別の解消の推進に関する法律」が施行されました 「部落差別の解消の推進に関する法律」が施行されました 更新日：2017年6月1日 部落差別の解消の推進に関する法律(PDF 約80KB)国会 における附帯決議(PDF 約89KB) 啓発チラシ(PDF 約330KB) 追加情報 PDF形式のファイルをご覧いただく場合には、Adobe社が提供するAdobe Readerが必要です。 Adobe Readerをお持ちでない方は、バナーのリンク先からダウンロードしてください。 お問い合わせ 甲佐町役場 町民センター 電話番号:096-
15	28	甲佐町	甲佐町シルバー人材センター会員募集のお知らせ	https://www.town.kosa.lg.jp/q/aview/101/1379.html	甲佐町シルバー人材センター会員募集のお知らせ｜甲佐町 [ホーム] > [町からのお知らせ] > 甲佐町シルバー人材センター会員募集のお知らせ 甲佐町シルバー人材センター会員募集のお知らせ 更新日：2023年8月9日 甲佐町シルバー人材センターでは、会員を募集してます 甲佐町シルバー人材センターは、高齢者にふさわしい仕事を家庭・企業および甲佐町などから引き受け、会員の方に提供する公共的・公益的な団体です。自主的な会員組織ですので、会員は自ら組織や事業の運営に参画します。就業や収入の保障はありませんが、各人の希望と能力に応じた働き方ができます。 入会は、原則60歳以上の健康で働く意思のある方、センターの趣旨に賛同していただける方であれば
15	24	甲佐町	甲佐町定住促進要綱を改正しました	https://www.town.kosa.lg.jp/q/aview/165/1130.html	甲佐町定住促進要綱を改正しました｜甲佐町 [ホーム] > [ライフイベント] > [引越し] > 甲佐町定住促進要綱を改正しました 甲佐町定住促進要綱を改正しました 更新日：2019年2月4日 対象者は期限までに忘れずに申請を 「甲佐町定住促進要綱」は、町内外居住者を問わず、40歳未満の人が本町に新たに土地を購入し、居住用住宅を建設して入居した場合(建売取得し入居した場合も含む)に助成する制度です。 本要綱は、平成30年4月1日に次のとおり改正されています。対象者は、期限までに忘れずに申請をしてください。 事業についての詳細は、 甲佐町定住促進事業について をご覧ください。 主な改正内容 対象者の条件の1つ「基準日現在に40歳未満の
15	20	甲佐町	私道復旧事業	https://www.town.kosa.lg.jp/q/aview/1/2162.html	私道復旧事業｜甲佐町 [ホーム] > [トピックス] > 私道復旧事業 私道復旧事業 更新日：2017年8月25日 支援内容 被災した集落等における住民の生活環境の早期回復を図るため、公道と集落を結ぶ 生活道路 である私道の復旧に係る経費の一部を支援します。 ※生活道路・・・主として地域住民の日常生活に利用される道路をいいます。 支援対象経費 支援対象 被災した生活道路である※ 私道(民有地 )で、次のすべての要件を満たすものが対象となります。 なお、公簿上の地目の種別は問わないこととします。 一般交通の用に供しているものであること 公道に接続するものであること 幅員が概ね1.8m以上あること 所有者の異なる住宅が連担して2戸以上建
15	20	甲佐町	私道復旧事業	https://www.town.kosa.lg.jp/q/aview/101/2162.html	私道復旧事業｜甲佐町 [ホーム] > [町からのお知らせ] > 私道復旧事業 私道復旧事業 更新日：2017年8月25日 支援内容 被災した集落等における住民の生活環境の早期回復を図るため、公道と集落を結ぶ 生活道路 である私道の復旧に係る経費の一部を支援します。 ※生活道路・・・主として地域住民の日常生活に利用される道路をいいます。 支援対象経費 支援対象 被災した生活道路である※ 私道(民有地 )で、次のすべての要件を満たすものが対象となります。 なお、公簿上の地目の種別は問わないこととします。 一般交通の用に供しているものであること 公道に接続するものであること 幅員が概ね1.8m以上あること 所有者の異なる住宅が連担して2戸
15	16	甲佐町	えせ同和行為対応・相談窓口について	https://www.town.kosa.lg.jp/q/aview/101/1766.html	えせ同和行為対応・相談窓口について｜甲佐町 [ホーム] > [町からのお知らせ] > えせ同和行為対応・相談窓口について えせ同和行為対応・相談窓口について 更新日：2017年7月1日 「えせ同和行為等対応」の相談窓口を設置しました 甲佐町人権教育推進協議会では、すべての町民が心豊かに暮らすために、お互いの人権を尊重し合い、明るく住み良い地域づくりを目指し、同和問題を人権教育の重要な柱として捉え、あらゆる人権問題の解決のために、さまざまな機会を通して人権意識を培い、差別の意識の解消に向けた人権教育を推進しています。 そこで、同和問題への取組みや研修の在り方を口実に不当な要求を受けた時に、相手方に対して、「関係機関等で、きちんと研修を
13	30	甲佐町	ライフイベント	https://www.town.kosa.lg.jp/q/list/158.html	ライフイベント｜甲佐町 [ホーム] > [ライフイベント] 「ライフイベント」のカテゴリーと記事一覧（それぞれ最大5件までを表示） 妊娠・出産 おとなの風しん予防接種費用助成事業について 不妊治療費の一部助成事業について 令和8年度 母子健康手帳交付・乳幼児健康診査・予防接種などについてのお知らせ 甲佐町産後ケア事業のご案内 国民年金保険料の産前産後期間の免除制度について >>> 「妊娠・出産」一覧へ 乳幼児 令和8年度 母子健康手帳交付・乳幼児健康診査・予防接種などについてのお知らせ 「甲佐町こども計画」策定に向けたアンケートを実施します ※調査期間を延長します 「第3期甲佐町子ども・子育て支援事業計画」(令和7年度～令和11年度
13	30	甲佐町	お役立ち情報ダイレクト	https://www.town.kosa.lg.jp/q/list/102.html	お役立ち情報ダイレクト｜甲佐町 [ホーム] > [お役立ち情報ダイレクト] 「お役立ち情報ダイレクト」の記事一覧 1 2 次へ >> 1 [2026年6月19日] 甲佐町空き家バンク制度 【令和8年度～】空き家改修補助金がリニューアル!最大100万円を補助します 甲佐町では、空き家の有効... 2 [2026年7月17日] 「甲佐・乙女河原」(津志田河川自然公園)のご利用案内 津志田河川自然公園の草刈り及び工事に伴う利用制限について 公園内の草刈り及び施設内工事の実施に伴... 3 [2026年6月19日] ～これならできる～ 鳥獣被害対策の手引き 鳥獣被害対策の手引き集落みんなで鳥獣被害対策に取り組みましょう。 集落みんなで鳥獣対
11	42	甲佐町	妊娠・出産	https://www.town.kosa.lg.jp/q/list/159.html	妊娠・出産｜甲佐町 [ホーム] > [ライフイベント] > [妊娠・出産] 「妊娠・出産」の記事一覧 1 1 [2026年6月8日] おとなの風しん予防接種費用助成事業について おとなの風しん予防接種費用助成事業について甲佐町では、風しん抗体検査の結果、予防接種が必要と判断... 2 [2026年4月1日] 不妊治療費の一部助成事業について ※令和8年度から助成内容が変更になっています。令和8年3月31日までに受けた一般不妊治療費(人工授精)... 3 [2026年4月1日] 令和8年度 母子健康手帳交付・乳幼児健康診査・予防接種などに... 町では、乳幼児健康診査や家庭訪問、健康相談などを実施しています。詳しくは、対象者への個別通
11	30	甲佐町	乳幼児	https://www.town.kosa.lg.jp/q/list/160.html	乳幼児｜甲佐町 [ホーム] > [ライフイベント] > [乳幼児] 「乳幼児」の記事一覧 1 1 [2026年4月1日] 令和8年度 母子健康手帳交付・乳幼児健康診査・予防接種などに... 町では、乳幼児健康診査や家庭訪問、健康相談などを実施しています。詳しくは、対象者への個別通知や... 2 [2025年8月12日] 「甲佐町こども計画」策定に向けたアンケートを実施します ※調... 甲佐町こども計画策定に向けたアンケート調査 ※調査期間を延長します調査の目的 町では、甲佐町こど... 3 [2025年4月18日] 「第3期甲佐町子ども・子育て支援事業計画」(令和7年度～令和11... 「第3期甲佐町子ども・子育て支援事業計画」を
9	32	甲佐町	財政健全化判断比率および資金不足比率について	https://www.town.kosa.lg.jp/q/aview/101/274.html	財政健全化判断比率および資金不足比率について｜甲佐町 [ホーム] > [町からのお知らせ] > 財政健全化判断比率および資金不足比率について 財政健全化判断比率および資金不足比率について 更新日：2021年4月13日 市町村などの地方公共団体の財政状況を統一的な指標で明らかにし、適正な財政運営を行うとともに、財政の早期健全化や再生の必要性の判断および迅速な対応をするため、平成19年6月に「地方公共団体の財政の健全化に関する法律」が公布されました。 この法律により、地方公共団体は健全化判断比率及び資金不足比率を公表しています。 健全化判断比率 健全化判断比率は4つの指標で示します 実質赤字比率 一般会計等の赤字の大きさを標準財政規模に
9	32	甲佐町	り災証明書の申請受付の終了について	https://www.town.kosa.lg.jp/q/aview/101/1242.html	り災証明書の申請受付の終了について｜甲佐町 [ホーム] > [町からのお知らせ] > り災証明書の申請受付の終了について り災証明書の申請受付の終了について 更新日：2017年6月5日 り災証明書の申請受付は平成29年3月末で原則終了しました り災証明書とは、熊本地震により被災された方が各種の支援制度を利用される際に必要となるものです。 町では平成28年4月18日(月)からり災証明の申請受付を行なってきましたが、申請数が減ってきており収束が見込まれたため、原則として平成29年3月末で同証明書の申請受付を終了しました。 町外への長期避難や長期入院など、やむを得ない事情がある場合は、4月以降も申請を受け付けますが、 地震被害に伴う各種支
9	28	甲佐町	甲佐町の気象情報などを公開しています(緑川水位・雨量・ライブカメラなど)	https://www.town.kosa.lg.jp/q/aview/101/1270.html	甲佐町の気象情報などを公開しています(緑川水位・雨量・ライブカメラなど)｜甲佐町 [ホーム] > [町からのお知らせ] > 甲佐町の気象情報などを公開しています(緑川水位・雨量・ライブカメラなど) 甲佐町の気象情報などを公開しています(緑川水位・雨量・ライブカメラなど) 更新日：2021年5月17日 甲佐町では、気象情報などについて、下記の外部リンクから情報を提供しています。 注意報など気象情報や緑川の水位、雨量、ライブカメラの情報がご覧いただけます。 災害などの危険性が予想されるときや現地の状況をカメラで確認されたいときなどに、ぜひご活用ください。 防災マップ 甲佐町防災マップ 気象注意報・警報など 甲佐町の気象情報 水位 国土交
9	28	甲佐町	土砂災害特別警戒区域内の被災住宅再建支援について	https://www.town.kosa.lg.jp/q/aview/101/2161.html	土砂災害特別警戒区域内の被災住宅再建支援について｜甲佐町 [ホーム] > [町からのお知らせ] > 土砂災害特別警戒区域内の被災住宅再建支援について 土砂災害特別警戒区域内の被災住宅再建支援について 更新日：2017年8月25日 土砂災害特別警戒区域(PDF 約598KB) 追加情報 PDF形式のファイルをご覧いただく場合には、Adobe社が提供するAdobe Readerが必要です。 Adobe Readerをお持ちでない方は、バナーのリンク先からダウンロードしてください。 お問い合わせ 甲佐町役場 建設課 管理係 電話番号:096-234-1183 カテゴリ内 他の記事 2026年7月2日 7/25(土)町生涯学習センター事業
9	28	甲佐町	弾道ミサイル落下時の行動について	https://www.town.kosa.lg.jp/q/aview/101/1802.html	弾道ミサイル落下時の行動について｜甲佐町 [ホーム] > [町からのお知らせ] > 弾道ミサイル落下時の行動について 弾道ミサイル落下時の行動について 更新日：2017年8月15日 ミサイルが日本に落下する可能性がある場合は、防災行政無線で放送されるほか、携帯電話会社が提供する緊急速報メールなどで通知されます。 その際は、落ち着いて以下の行動をとってください。 屋外にいる場合 近くの建物の中や地下に避難する。 近くに適当な建物がない場合、物陰に身を隠すか、地面に伏せ頭部を守る。 屋内にいる場合 できるだけ窓から離れ、できれば窓のない部屋へ移動する。 詳しくは、国民保護ポータルサイト( http://www.kokuminhogo.g
9	28	甲佐町	気象や土砂災害に関する情報は「熊本県統合型防災システム」をご活用ください	https://www.town.kosa.lg.jp/q/aview/101/657.html	気象や土砂災害に関する情報は「熊本県統合型防災システム」をご活用ください｜甲佐町 [ホーム] > [町からのお知らせ] > 気象や土砂災害に関する情報は「熊本県統合型防災システム」をご活用ください 気象や土砂災害に関する情報は「熊本県統合型防災システム」をご活用ください 更新日：2016年6月21日 気象や土砂災害に関する情報は「熊本県統合型防災システム」をご活用ください 大雨などの気象情報や土砂災害に関する情報の収集については、「熊本県統合型防災システム」をご活用ください。 ★熊本県統合型防災システム http://www.bousai.pref.kumamoto.jp/ ★熊本県統合型防災システム「気象情報」 http://ww
